# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Red_Knolls	Willow_Pond	un	1721	57	0.186526959	2.77778	0.63759	12.10189	0.44370	0.03478	-1.00000	-1.00000
28	Red_Knolls	Willow_Pond	un	3389	66	1.000000000	0.86207	0.05123	14.50627	0.06446	0.00019	-1.00000	-1.00000
48	Red_Knolls	Willow_Pond	un	12908	12	0.500000000	2.06667	0.17791	24.00734	0.31527	0.01695	-1.00000	-1.00000
74	Red_Knolls	Willow_Pond	un	20725	485	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
82	Red_Knolls	Willow_Pond	un	24300	337	1.000000000	1.76923	0.15037	20.81635	0.24778	0.00405	-1.00000	-1.00000
99	Red_Knolls	Willow_Pond	un	31104	51	0.003150266	7.09091	1.87799	26.77386	0.85070	0.17963	-1.00000	-1.00000
106	Red_Knolls	Willow_Pond	un	34240	22	0.038013065	4.12500	1.12193	15.16643	0.61542	0.09037	-1.00000	-1.00000
125	Red_Knolls	Willow_Pond	un	39342	238	1.000000000	0.60000	0.05134	7.01221	0.22185	0.01509	-1.00000	-1.00000
130	Red_Knolls	Willow_Pond	un	40084	278	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
157	Red_Knolls	Willow_Pond	un	47608	121	0.021448606	0.12903	0.01454	1.14498	0.88930	0.10108	-1.00000	-1.00000
160	Red_Knolls	Willow_Pond	un	49159	64	0.617647059	2.08333	0.17711	24.50678	0.31876	0.00680	-1.00000	-1.00000
165	Red_Knolls	Willow_Pond	un	50702	14	0.023206538	0.10345	0.01182	0.90538	0.98528	0.09858	-1.00000	-1.00000
171	Red_Knolls	Willow_Pond	un	53030	58	0.228675136	0.29032	0.02849	2.95801	0.53712	0.03827	-1.00000	-1.00000
172	Red_Knolls	Willow_Pond	un	53514	57	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
189	Red_Knolls	Willow_Pond	un	58637	427	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
192	Red_Knolls	Willow_Pond	un	59838	67	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
204	Red_Knolls	Willow_Pond	un	63335	249	0.245454545	3.22222	0.31567	32.89072	0.50816	0.03704	-1.00000	-1.00000
233	Red_Knolls	Willow_Pond	un	70331	472	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
235	Red_Knolls	Willow_Pond	un	70780	89	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
243	Red_Knolls	Willow_Pond	un	74263	463	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
246	Red_Knolls	Willow_Pond	un	76156	16	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
