# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
5	Red_Knolls	Cluster	un	1023	210	0.117647059	4.50000	0.46992	43.09288	0.65321	0.06122	-1.00000	-1.00000
16	Red_Knolls	Cluster	un	1721	57	0.106170599	0.20968	0.02205	1.99431	0.67845	0.05844	-1.00000	-1.00000
28	Red_Knolls	Cluster	un	3389	66	0.464285714	0.41935	0.03596	4.89101	0.37742	0.02098	-1.00000	-1.00000
37	Red_Knolls	Cluster	un	6631	133	0.120255746	4.62963	0.50538	42.41049	0.66555	0.06400	-1.00000	-1.00000
41	Red_Knolls	Cluster	un	8101	57	0.000571284	19.93333	2.35590	168.65669	1.29958	0.22561	-1.00000	-1.00000
46	Red_Knolls	Cluster	un	11261	13	1.000000000	1.93333	0.16614	22.49763	0.28631	0.01637	-1.00000	-1.00000
48	Red_Knolls	Cluster	un	12908	12	0.500000000	2.06667	0.17791	24.00734	0.31527	0.01695	-1.00000	-1.00000
55	Red_Knolls	Cluster	un	15376	33	0.245762712	3.20690	0.31542	32.60509	0.50608	0.03448	-1.00000	-1.00000
66	Red_Knolls	Cluster	un	19585	116	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
79	Red_Knolls	Cluster	un	23352	63	0.491833031	3.00000	0.29452	30.55776	0.47712	0.03333	-1.00000	-1.00000
82	Red_Knolls	Cluster	un	24300	337	0.444444444	0.38710	0.03311	4.52610	0.41218	0.02358	-1.00000	-1.00000
99	Red_Knolls	Cluster	un	31104	51	0.000003931	33.83333	3.99090	286.82590	1.52934	0.38889	-1.00000	-1.00000
104	Red_Knolls	Cluster	un	32774	102	0.000058834	13.80000	3.62234	52.57374	1.13988	0.32898	-1.00000	-1.00000
125	Red_Knolls	Cluster	un	39342	238	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
130	Red_Knolls	Cluster	un	40084	278	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
131	Red_Knolls	Cluster	un	40692	66	0.000051887	0.04301	0.00512	0.36098	1.36642	0.28205	-1.00000	-1.00000
136	Red_Knolls	Cluster	un	41446	71	0.000350484	9.45000	2.62082	34.07424	0.97543	0.25337	-1.00000	-1.00000
157	Red_Knolls	Cluster	un	47608	121	0.021448606	0.12903	0.01454	1.14498	0.88930	0.10108	-1.00000	-1.00000
160	Red_Knolls	Cluster	un	49159	64	0.200180072	4.54545	0.47195	43.77839	0.65758	0.03830	-1.00000	-1.00000
165	Red_Knolls	Cluster	un	50702	14	0.003937952	0.08871	0.01034	0.76118	1.05203	0.14706	-1.00000	-1.00000
171	Red_Knolls	Cluster	un	53030	58	0.228675136	0.29032	0.02849	2.95801	0.53712	0.03827	-1.00000	-1.00000
217	Red_Knolls	Cluster	un	65971	497	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
235	Red_Knolls	Cluster	un	70780	89	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
237	Red_Knolls	Cluster	un	71616	158	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
243	Red_Knolls	Cluster	un	74263	463	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
