# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Gandy	Leland_Harris	un	1721	57	0.000004217	19.44444	4.65473	81.22621	1.28880	0.36182	-1.00000	-1.00000
41	Gandy	Leland_Harris	un	8101	57	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
42	Gandy	Leland_Harris	un	8936	63	0.000000352	45.00000	5.27812	383.65939	1.65321	0.47552	-1.00000	-1.00000
43	Gandy	Leland_Harris	un	9701	8	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
63	Gandy	Leland_Harris	un	17794	65	0.021448606	7.75000	0.87337	68.77064	0.88930	0.10108	-1.00000	-1.00000
64	Gandy	Leland_Harris	un	18638	19	0.021448606	0.12903	0.01454	1.14498	0.88930	0.10108	-1.00000	-1.00000
86	Gandy	Leland_Harris	un	25792	218	0.500000000	2.08333	0.17711	24.50678	0.31876	0.02128	-1.00000	-1.00000
99	Gandy	Leland_Harris	un	31104	51	0.013837237	4.50000	1.38578	14.61270	0.65321	0.12250	-1.00000	-1.00000
102	Gandy	Leland_Harris	un	31854	31	0.000355389	18.12500	2.12319	154.72722	1.25828	0.24419	-1.00000	-1.00000
104	Gandy	Leland_Harris	un	32774	102	0.784546300	1.25926	0.42372	3.74242	0.10012	0.00308	-1.00000	-1.00000
125	Gandy	Leland_Harris	un	39342	238	0.033599894	0.13548	0.01475	1.24418	0.86811	0.10000	-1.00000	-1.00000
140	Gandy	Leland_Harris	un	42200	40	0.118644068	4.42857	0.46670	42.02293	0.64626	0.05263	-1.00000	-1.00000
148	Gandy	Leland_Harris	un	44468	150	0.112852665	0.18621	0.02042	1.69763	0.73000	0.06914	-1.00000	-1.00000
159	Gandy	Leland_Harris	un	48363	90	0.211038961	0.26882	0.02632	2.74562	0.57054	0.04274	-1.00000	-1.00000
165	Gandy	Leland_Harris	un	50702	14	0.491833031	0.33333	0.03272	3.39531	0.47712	0.03333	-1.00000	-1.00000
173	Gandy	Leland_Harris	un	54225	112	0.106170599	0.20968	0.02205	1.99431	0.67845	0.05844	-1.00000	-1.00000
185	Gandy	Leland_Harris	un	56609	36	0.491833031	0.33333	0.03272	3.39531	0.47712	0.03333	-1.00000	-1.00000
187	Gandy	Leland_Harris	un	57579	184	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
189	Gandy	Leland_Harris	un	58637	427	1.000000000	1.66667	0.14261	19.47836	0.22185	0.01509	-1.00000	-1.00000
203	Gandy	Leland_Harris	un	62314	109	0.007830117	0.07407	0.00847	0.64806	1.13033	0.15381	-1.00000	-1.00000
205	Gandy	Leland_Harris	un	64125	207	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
228	Gandy	Leland_Harris	un	69458	94	0.192872117	0.24731	0.02414	2.53324	0.60676	0.04808	-1.00000	-1.00000
235	Gandy	Leland_Harris	un	70780	89	0.056199822	0.17419	0.01914	1.58503	0.75897	0.07143	-1.00000	-1.00000
252	Gandy	Leland_Harris	un	80971	123	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
264	Gandy	Leland_Harris	un	85173	194	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
281	Gandy	Leland_Harris	un	93273	58	1.000000000	1.91667	0.16250	22.60740	0.28255	0.00550	-1.00000	-1.00000
