# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
5	Bishop	Cluster	un	1023	210	0.104821803	4.83333	0.50582	46.18450	0.68425	0.06335	-1.00000	-1.00000
16	Bishop	Cluster	un	1721	57	0.001954280	0.07258	0.00838	0.62842	1.13918	0.18617	-1.00000	-1.00000
28	Bishop	Cluster	un	3389	66	0.211038961	0.26882	0.02632	2.74562	0.57054	0.04274	-1.00000	-1.00000
37	Bishop	Cluster	un	6631	133	0.112852665	5.37037	0.58906	48.96109	0.73000	0.06914	-1.00000	-1.00000
41	Bishop	Cluster	un	8101	57	0.004729090	9.53333	1.87353	48.50975	0.97924	0.17572	-1.00000	-1.00000
43	Bishop	Cluster	un	9701	8	0.106170599	0.20968	0.02205	1.99431	0.67845	0.05844	-1.00000	-1.00000
46	Bishop	Cluster	un	11261	13	0.500000000	2.06667	0.17791	24.00734	0.31527	0.01695	-1.00000	-1.00000
48	Bishop	Cluster	un	12908	12	0.500000000	2.06667	0.17791	24.00734	0.31527	0.01695	-1.00000	-1.00000
55	Bishop	Cluster	un	15376	33	0.245762712	3.20690	0.31542	32.60509	0.50608	0.03448	-1.00000	-1.00000
66	Bishop	Cluster	un	19585	116	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
75	Bishop	Cluster	un	21034	9	0.211038961	0.26882	0.02632	2.74562	0.57054	0.04274	-1.00000	-1.00000
79	Bishop	Cluster	un	23352	63	0.245762712	3.20690	0.31542	32.60509	0.50608	0.03448	-1.00000	-1.00000
84	Bishop	Cluster	un	24996	184	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
86	Bishop	Cluster	un	25792	218	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
98	Bishop	Cluster	un	30550	306	0.464285714	0.41935	0.03596	4.89101	0.37742	0.02098	-1.00000	-1.00000
99	Bishop	Cluster	un	31104	51	0.000009385	0.03448	0.00411	0.28921	1.46240	0.34146	-1.00000	-1.00000
102	Bishop	Cluster	un	31854	31	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
130	Bishop	Cluster	un	40084	278	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
131	Bishop	Cluster	un	40692	66	0.009307886	0.10599	0.01218	0.92241	0.97473	0.12363	-1.00000	-1.00000
136	Bishop	Cluster	un	41446	71	0.000000549	56.25000	6.45221	490.38443	1.75012	0.46093	-1.00000	-1.00000
153	Bishop	Cluster	un	45973	61	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
159	Bishop	Cluster	un	48363	90	0.118644068	0.22581	0.02380	2.14269	0.64626	0.05263	-1.00000	-1.00000
