# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Willow_Pond	Gandy	un	1721	57	0.186526959	0.36000	0.08263	1.56840	0.44370	0.03478	-1.00000	-1.00000
28	Willow_Pond	Gandy	un	3389	66	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
43	Willow_Pond	Gandy	un	9701	8	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
48	Willow_Pond	Gandy	un	12908	12	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
56	Willow_Pond	Gandy	un	16254	61	0.493212670	0.36000	0.03511	3.69147	0.44370	0.03429	-1.00000	-1.00000
64	Willow_Pond	Gandy	un	18638	19	0.021448606	7.75000	0.87337	68.77064	0.88930	0.10108	-1.00000	-1.00000
82	Willow_Pond	Gandy	un	24300	337	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
99	Willow_Pond	Gandy	un	31104	51	0.000418153	9.00000	2.48715	32.56742	0.95424	0.22165	-1.00000	-1.00000
125	Willow_Pond	Gandy	un	39342	238	0.054609929	5.95238	0.64385	55.02943	0.77469	0.09091	-1.00000	-1.00000
148	Willow_Pond	Gandy	un	44468	150	0.115317596	5.00000	0.54722	45.68572	0.69897	0.06667	-1.00000	-1.00000
159	Willow_Pond	Gandy	un	48363	90	0.211038961	3.72000	0.36422	37.99496	0.57054	0.04274	-1.00000	-1.00000
160	Willow_Pond	Gandy	un	49159	64	0.211038961	0.26882	0.02632	2.74562	0.57054	0.04274	-1.00000	-1.00000
162	Willow_Pond	Gandy	un	49855	13	0.098394696	2.72727	0.86238	8.62502	0.43573	0.05962	-1.00000	-1.00000
165	Willow_Pond	Gandy	un	50702	14	0.618644068	2.07143	0.17768	24.14955	0.31627	0.00585	-1.00000	-1.00000
172	Willow_Pond	Gandy	un	53514	57	0.228675136	0.29032	0.02849	2.95801	0.53712	0.03827	-1.00000	-1.00000
173	Willow_Pond	Gandy	un	54225	112	0.157214791	0.29143	0.06593	1.28827	0.53547	0.05448	-1.00000	-1.00000
189	Willow_Pond	Gandy	un	58637	427	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
192	Willow_Pond	Gandy	un	59838	67	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
204	Willow_Pond	Gandy	un	63335	249	0.228675136	0.29032	0.02849	2.95801	0.53712	0.03827	-1.00000	-1.00000
228	Willow_Pond	Gandy	un	69458	94	0.192872117	4.04348	0.39475	41.41771	0.60676	0.04808	-1.00000	-1.00000
235	Willow_Pond	Gandy	un	70780	89	0.056199822	5.74074	0.63090	52.23658	0.75897	0.07143	-1.00000	-1.00000
246	Willow_Pond	Gandy	un	76156	16	0.228675136	0.29032	0.02849	2.95801	0.53712	0.03827	-1.00000	-1.00000
251	Willow_Pond	Gandy	un	80037	6	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
252	Willow_Pond	Gandy	un	80971	123	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
254	Willow_Pond	Gandy	un	81799	136	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
265	Willow_Pond	Gandy	un	85962	157	0.611542730	0.33333	0.03243	3.42639	0.47712	0.01717	-1.00000	-1.00000
273	Willow_Pond	Gandy	un	90069	154	0.236897275	0.24074	0.02521	2.29910	0.61845	0.05462	-1.00000	-1.00000
276	Willow_Pond	Gandy	un	91604	16	0.107191682	6.27273	0.69765	56.39951	0.79746	0.06357	-1.00000	-1.00000
281	Willow_Pond	Gandy	un	93273	58	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
283	Willow_Pond	Gandy	un	94055	80	0.023501224	8.21739	0.94023	71.81789	0.91473	0.11607	-1.00000	-1.00000
286	Willow_Pond	Gandy	un	94930	105	0.000000002	68.20000	8.12873	572.19788	1.83378	0.53846	-1.00000	-1.00000
300	Willow_Pond	Gandy	un	101561	196	0.490612245	3.00000	0.29185	30.83754	0.47712	0.03846	-1.00000	-1.00000
317	Willow_Pond	Gandy	un	105445	72	0.046139818	0.15556	0.01687	1.43442	0.80811	0.09420	-1.00000	-1.00000
327	Willow_Pond	Gandy	un	109093	53	0.007090887	10.33333	1.18301	90.25963	1.01424	0.13846	-1.00000	-1.00000
330	Willow_Pond	Gandy	un	110500	63	0.491264850	3.00000	0.29328	30.68711	0.47712	0.03571	-1.00000	-1.00000
332	Willow_Pond	Gandy	un	112079	14	0.005211412	11.42105	1.30174	100.20435	1.05771	0.15625	-1.00000	-1.00000
334	Willow_Pond	Gandy	un	113268	374	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
344	Willow_Pond	Gandy	un	118726	367	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
374	Willow_Pond	Gandy	un	125310	112	0.016133732	0.19697	0.05217	0.74372	0.70560	0.12051	-1.00000	-1.00000
376	Willow_Pond	Gandy	un	126010	47	1.000000000	1.00000	0.05920	16.89051	0.00000	0.00000	-1.00000	-1.00000
386	Willow_Pond	Gandy	un	129300	115	0.245762712	0.31183	0.03067	3.17041	0.50608	0.03448	-1.00000	-1.00000
395	Willow_Pond	Gandy	un	133401	156	0.040703531	0.14839	0.01622	1.35779	0.82860	0.08876	-1.00000	-1.00000
406	Willow_Pond	Gandy	un	136580	52	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
409	Willow_Pond	Gandy	un	138241	110	0.000000021	55.00000	9.68198	312.43622	1.74036	0.55556	-1.00000	-1.00000
422	Willow_Pond	Gandy	un	142909	20	0.324214609	3.85714	0.37380	39.80061	0.58627	0.02790	-1.00000	-1.00000
423	Willow_Pond	Gandy	un	143886	127	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
432	Willow_Pond	Gandy	un	148879	300	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
440	Willow_Pond	Gandy	un	151579	463	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	-1.00000	-1.00000
442	Willow_Pond	Gandy	un	152112	140	0.056199822	5.74074	0.63090	52.23658	0.75897	0.07143	-1.00000	-1.00000
457	Willow_Pond	Gandy	un	158206	149	0.091583710	5.27273	0.55003	50.54564	0.72204	0.07143	-1.00000	-1.00000
459	Willow_Pond	Gandy	un	159039	104	0.493212670	2.77778	0.27089	28.48358	0.44370	0.03429	-1.00000	-1.00000
461	Willow_Pond	Gandy	un	159608	12	0.011614480	9.00000	1.04796	77.29334	0.95424	0.12381	-1.00000	-1.00000
468	Willow_Pond	Gandy	un	161140	32	0.286421809	2.00000	0.69244	5.77666	0.30103	0.02859	-1.00000	-1.00000
488	Willow_Pond	Gandy	un	168596	44	0.118644068	4.42857	0.46670	42.02293	0.64626	0.05263	-1.00000	-1.00000
493	Willow_Pond	Gandy	un	170235	99	0.000159403	0.05376	0.00648	0.44615	1.26951	0.22449	-1.00000	-1.00000
501	Willow_Pond	Gandy	un	173278	111	0.202720785	0.22414	0.02352	2.13589	0.64948	0.03273	-1.00000	-1.00000
504	Willow_Pond	Gandy	un	174101	134	0.000016461	15.00000	3.93187	57.22467	1.17609	0.33333	-1.00000	-1.00000
506	Willow_Pond	Gandy	un	175630	18	0.000016379	27.00000	3.21179	226.97647	1.43136	0.33333	-1.00000	-1.00000
507	Willow_Pond	Gandy	un	176495	55	0.130431241	2.76000	0.77345	9.84884	0.44091	0.04874	-1.00000	-1.00000
