# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Bishop	Rosebud_Top_P	un	1721	57	0.002587025	0.07759	0.00894	0.67309	1.11022	0.18148	-1.00000	-1.00000
28	Bishop	Rosebud_Top_P	un	3389	66	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
43	Bishop	Rosebud_Top_P	un	9701	8	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
51	Bishop	Rosebud_Top_P	un	13995	247	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
75	Bishop	Rosebud_Top_P	un	21034	9	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
79	Bishop	Rosebud_Top_P	un	23352	63	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
91	Bishop	Rosebud_Top_P	un	28863	124	0.106170599	4.76923	0.50143	45.36166	0.67845	0.05844	-1.00000	-1.00000
98	Bishop	Rosebud_Top_P	un	30550	306	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
99	Bishop	Rosebud_Top_P	un	31104	51	0.000009385	0.03448	0.00411	0.28921	1.46240	0.34146	-1.00000	-1.00000
102	Bishop	Rosebud_Top_P	un	31854	31	1.000000000	0.55556	0.04765	6.47777	0.25527	0.01576	-1.00000	-1.00000
106	Bishop	Rosebud_Top_P	un	34240	22	0.000000000	99.00000	11.07302	885.12469	1.99564	0.67742	-1.00000	-1.00000
130	Bishop	Rosebud_Top_P	un	40084	278	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
131	Bishop	Rosebud_Top_P	un	40692	66	0.023501224	0.12169	0.01392	1.06357	0.91473	0.11607	-1.00000	-1.00000
159	Bishop	Rosebud_Top_P	un	48363	90	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
160	Bishop	Rosebud_Top_P	un	49159	64	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
162	Bishop	Rosebud_Top_P	un	49855	13	1.000000000	1.04938	0.34300	3.21047	0.02093	0.00013	-1.00000	-1.00000
165	Bishop	Rosebud_Top_P	un	50702	14	0.047272578	0.15862	0.01730	1.45424	0.79964	0.08615	-1.00000	-1.00000
171	Bishop	Rosebud_Top_P	un	53030	58	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
202	Bishop	Rosebud_Top_P	un	61415	20	0.117647059	0.22222	0.02321	2.12804	0.65321	0.06122	-1.00000	-1.00000
203	Bishop	Rosebud_Top_P	un	62314	109	0.018960297	4.60000	1.31104	16.13984	0.66276	0.11669	-1.00000	-1.00000
217	Bishop	Rosebud_Top_P	un	65971	497	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
235	Bishop	Rosebud_Top_P	un	70780	89	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
