# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Keg_Springs	Big_Springs	un	1721	57	0.013406899	0.08966	0.00950	0.84598	1.04742	0.17500	-1.00000	-1.00000
33	Keg_Springs	Big_Springs	un	5219	282	0.350000000	0.25926	0.02159	3.11382	0.58627	0.04762	-1.00000	-1.00000
37	Keg_Springs	Big_Springs	un	6631	133	0.516840883	2.04000	0.19541	21.29635	0.30963	0.03077	-1.00000	-1.00000
41	Keg_Springs	Big_Springs	un	8101	57	0.536231884	1.75862	0.16922	18.27609	0.24517	0.02424	-1.00000	-1.00000
42	Keg_Springs	Big_Springs	un	8936	63	0.007328759	13.12500	1.53252	112.40672	1.11810	0.16862	-1.00000	-1.00000
43	Keg_Springs	Big_Springs	un	9701	8	0.601924196	0.50000	0.06358	3.93213	0.30103	0.00972	-1.00000	-1.00000
64	Keg_Springs	Big_Springs	un	18638	19	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
84	Keg_Springs	Big_Springs	un	24996	184	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
88	Keg_Springs	Big_Springs	un	27206	25	0.304347826	2.42857	0.25022	23.57073	0.38535	0.03721	-1.00000	-1.00000
89	Keg_Springs	Big_Springs	un	28067	106	0.000000029	78.20000	8.35239	732.15411	1.89321	0.67692	-1.00000	-1.00000
125	Keg_Springs	Big_Springs	un	39342	238	0.096194503	0.13978	0.01328	1.47168	0.85454	0.10204	-1.00000	-1.00000
131	Keg_Springs	Big_Springs	un	40692	66	0.045082154	4.71429	1.23675	17.97001	0.67342	0.12488	-1.00000	-1.00000
154	Keg_Springs	Big_Springs	un	47190	487	0.368421053	0.28000	0.02326	3.37063	0.55284	0.04633	-1.00000	-1.00000
159	Keg_Springs	Big_Springs	un	48363	90	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
162	Keg_Springs	Big_Springs	un	49855	13	0.042844084	4.44444	1.09881	17.97687	0.64782	0.11605	-1.00000	-1.00000
165	Keg_Springs	Big_Springs	un	50702	14	0.013406899	0.08966	0.00950	0.84598	1.04742	0.17500	-1.00000	-1.00000
166	Keg_Springs	Big_Springs	un	51754	275	0.400000000	0.32000	0.02677	3.82565	0.49485	0.03846	-1.00000	-1.00000
170	Keg_Springs	Big_Springs	un	52280	93	0.000000049	68.00000	7.48704	617.60046	1.83251	0.62585	-1.00000	-1.00000
173	Keg_Springs	Big_Springs	un	54225	112	0.004049389	9.14815	2.07218	40.38672	0.96133	0.22321	-1.00000	-1.00000
177	Keg_Springs	Big_Springs	un	55141	220	0.001119150	14.73333	1.71752	126.38626	1.16830	0.24615	-1.00000	-1.00000
203	Keg_Springs	Big_Springs	un	62314	109	0.207713560	2.56667	0.69360	9.49795	0.40937	0.04860	-1.00000	-1.00000
227	Keg_Springs	Big_Springs	un	68683	154	0.191720200	2.78182	0.73532	10.52402	0.44433	0.05568	-1.00000	-1.00000
228	Keg_Springs	Big_Springs	un	69458	94	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
233	Keg_Springs	Big_Springs	un	70331	472	0.380952381	0.29630	0.02484	3.53415	0.52827	0.03963	-1.00000	-1.00000
239	Keg_Springs	Big_Springs	un	72367	92	1.000000000	1.21429	0.10220	14.42765	0.08432	0.01329	-1.00000	-1.00000
247	Keg_Springs	Big_Springs	un	77020	32	0.289640592	2.61538	0.26885	25.44284	0.41754	0.04181	-1.00000	-1.00000
250	Keg_Springs	Big_Springs	un	79538	319	0.002553833	12.85714	1.47365	112.17469	1.10914	0.23765	-1.00000	-1.00000
252	Keg_Springs	Big_Springs	un	80971	123	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
257	Keg_Springs	Big_Springs	un	82743	204	0.283072546	2.72727	0.27687	26.86481	0.43573	0.05000	-1.00000	-1.00000
261	Keg_Springs	Big_Springs	un	84121	34	0.304347826	2.42857	0.25022	23.57073	0.38535	0.03721	-1.00000	-1.00000
265	Keg_Springs	Big_Springs	un	85962	157	1.000000000	1.66667	0.15902	17.46859	0.22185	0.00402	-1.00000	-1.00000
267	Keg_Springs	Big_Springs	un	86713	63	0.000194170	19.61539	2.28664	168.26573	1.29260	0.30769	-1.00000	-1.00000
281	Keg_Springs	Big_Springs	un	93273	58	0.590243902	0.46154	0.05790	3.67937	0.33579	0.01316	-1.00000	-1.00000
283	Keg_Springs	Big_Springs	un	94055	80	0.036890646	0.11290	0.01154	1.10428	0.94729	0.13081	-1.00000	-1.00000
288	Keg_Springs	Big_Springs	un	95744	131	0.452713162	2.21053	0.39200	12.46529	0.34450	0.02084	-1.00000	-1.00000
298	Keg_Springs	Big_Springs	un	99753	110	0.287777646	0.40580	0.10466	1.57333	0.39169	0.03973	-1.00000	-1.00000
308	Keg_Springs	Big_Springs	un	103041	99	0.044799128	4.50000	1.14744	17.64799	0.65321	0.11765	-1.00000	-1.00000
316	Keg_Springs	Big_Springs	un	104829	211	0.333333333	0.24138	0.02014	2.89335	0.61730	0.04878	-1.00000	-1.00000
327	Keg_Springs	Big_Springs	un	109093	53	0.011152986	0.08387	0.00891	0.78990	1.07639	0.17857	-1.00000	-1.00000
332	Keg_Springs	Big_Springs	un	112079	14	0.000195625	17.50000	3.21825	95.16045	1.24304	0.32143	-1.00000	-1.00000
334	Keg_Springs	Big_Springs	un	113268	374	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
337	Keg_Springs	Big_Springs	un	114280	43	0.316000162	2.29167	0.51065	10.28434	0.36015	0.03009	-1.00000	-1.00000
339	Keg_Springs	Big_Springs	un	116048	139	0.146980421	3.92308	0.43315	35.53145	0.59363	0.06504	-1.00000	-1.00000
342	Keg_Springs	Big_Springs	un	117625	109	0.071830042	5.17391	0.58073	46.09610	0.71382	0.09023	-1.00000	-1.00000
349	Keg_Springs	Big_Springs	un	120574	603	0.350000000	0.25926	0.02159	3.11382	0.58627	0.04762	-1.00000	-1.00000
356	Keg_Springs	Big_Springs	un	122855	192	0.536231884	1.75862	0.16922	18.27609	0.24517	0.02424	-1.00000	-1.00000
376	Keg_Springs	Big_Springs	un	126010	47	1.000000000	1.21429	0.10220	14.42765	0.08432	0.01329	-1.00000	-1.00000
380	Keg_Springs	Big_Springs	un	126936	101	0.000298534	0.04310	0.00478	0.38887	1.36549	0.33108	-1.00000	-1.00000
382	Keg_Springs	Big_Springs	un	127734	111	0.000597875	0.03448	0.00363	0.32783	1.46240	0.31759	-1.00000	-1.00000
387	Keg_Springs	Big_Springs	un	130403	377	0.060849611	7.94118	0.89807	70.21991	0.89988	0.10460	-1.00000	-1.00000
422	Keg_Springs	Big_Springs	un	142909	20	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
429	Keg_Springs	Big_Springs	un	147888	122	1.000000000	1.04211	0.27794	3.90723	0.01791	0.00009	-1.00000	-1.00000
432	Keg_Springs	Big_Springs	un	148879	300	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
434	Keg_Springs	Big_Springs	un	149502	37	0.003186567	0.06452	0.00701	0.59369	1.19033	0.22866	-1.00000	-1.00000
438	Keg_Springs	Big_Springs	un	150413	166	0.526427061	1.88889	0.18138	19.67103	0.27621	0.02721	-1.00000	-1.00000
442	Keg_Springs	Big_Springs	un	152112	140	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
450	Keg_Springs	Big_Springs	un	156551	67	0.016366936	8.50000	0.98522	73.33352	0.92942	0.14694	-1.00000	-1.00000
461	Keg_Springs	Big_Springs	un	159608	12	0.698185467	0.60000	0.13603	2.64656	0.22185	0.01001	-1.00000	-1.00000
468	Keg_Springs	Big_Springs	un	161140	32	0.000003963	72.50000	7.22373	727.63666	1.86034	0.53651	-1.00000	-1.00000
477	Keg_Springs	Big_Springs	un	163664	86	0.000032796	28.60000	4.79915	170.43851	1.45637	0.42192	-1.00000	-1.00000
479	Keg_Springs	Big_Springs	un	164530	113	0.037048094	6.18182	0.70364	54.31061	0.79112	0.10811	-1.00000	-1.00000
480	Keg_Springs	Big_Springs	un	165226	16	0.096194503	0.13978	0.01328	1.47168	0.85454	0.10204	-1.00000	-1.00000
488	Keg_Springs	Big_Springs	un	168596	44	0.363636364	0.27586	0.02317	3.28390	0.55931	0.04070	-1.00000	-1.00000
489	Keg_Springs	Big_Springs	un	169340	26	0.078236059	4.76000	0.53591	42.27898	0.67761	0.08000	-1.00000	-1.00000
504	Keg_Springs	Big_Springs	un	174101	134	0.000000000	248.00000	20.86906	2947.13818	2.39445	0.90726	-1.00000	-1.00000
506	Keg_Springs	Big_Springs	un	175630	18	0.000016944	39.85714	4.31643	368.03397	1.60051	0.47619	-1.00000	-1.00000
507	Keg_Springs	Big_Springs	un	176495	55	1.000000000	1.28571	0.32512	5.08452	0.10914	0.00280	-1.00000	-1.00000
510	Keg_Springs	Big_Springs	un	177373	100	0.141442789	4.25000	0.46794	38.60003	0.62839	0.07326	-1.00000	-1.00000
514	Keg_Springs	Big_Springs	un	178115	49	0.000572459	0.04433	0.00479	0.41017	1.35325	0.33333	-1.00000	-1.00000
525	Keg_Springs	Big_Springs	un	181370	52	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
537	Keg_Springs	Big_Springs	un	184777	38	0.004507573	10.26316	1.20306	87.55349	1.01128	0.17500	-1.00000	-1.00000
552	Keg_Springs	Big_Springs	un	193196	332	0.526427061	1.88889	0.18138	19.67103	0.27621	0.02721	-1.00000	-1.00000
556	Keg_Springs	Big_Springs	un	195405	80	0.282041854	3.14815	0.33812	29.31201	0.49806	0.05079	-1.00000	-1.00000
562	Keg_Springs	Big_Springs	un	197079	99	0.548057746	0.66667	0.19637	2.26327	0.17609	0.00923	-1.00000	-1.00000
581	Keg_Springs	Big_Springs	un	203978	23	0.158707499	3.88235	0.72492	20.79222	0.58909	0.06499	-1.00000	-1.00000
602	Keg_Springs	Big_Springs	un	208397	62	0.138089125	4.63636	0.50880	42.24811	0.66618	0.08316	-1.00000	-1.00000
613	Keg_Springs	Big_Springs	un	213509	163	1.000000000	1.15385	0.09632	13.82248	0.06215	0.01381	-1.00000	-1.00000
615	Keg_Springs	Big_Springs	un	215056	133	0.000000000	527.00000	30.96719	8968.49121	2.72181	1.00000	-1.00000	-1.00000
616	Keg_Springs	Big_Springs	un	215792	22	0.508700587	1.91176	0.48772	7.49367	0.28143	0.01994	-1.00000	-1.00000
625	Keg_Springs	Big_Springs	un	219716	31	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
635	Keg_Springs	Big_Springs	un	222971	70	0.078236059	4.76000	0.53591	42.27898	0.67761	0.08000	-1.00000	-1.00000
641	Keg_Springs	Big_Springs	un	226883	53	0.037145481	6.65217	0.76790	57.62648	0.82296	0.11228	-1.00000	-1.00000
652	Keg_Springs	Big_Springs	un	230263	492	0.400000000	0.32000	0.02677	3.82565	0.49485	0.03846	-1.00000	-1.00000
653	Keg_Springs	Big_Springs	un	230598	10	0.036890646	0.11290	0.01154	1.10428	0.94729	0.13081	-1.00000	-1.00000
654	Keg_Springs	Big_Springs	un	231497	72	0.071830042	5.17391	0.58073	46.09610	0.71382	0.09023	-1.00000	-1.00000
656	Keg_Springs	Big_Springs	un	232473	227	0.150834403	3.75000	0.41008	34.29184	0.57403	0.06757	-1.00000	-1.00000
661	Keg_Springs	Big_Springs	un	233810	19	1.000000000	1.13333	0.09556	13.44093	0.05436	0.01185	-1.00000	-1.00000
675	Keg_Springs	Big_Springs	un	239465	24	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
698	Keg_Springs	Big_Springs	un	250413	508	0.363636364	0.27586	0.02317	3.28390	0.55931	0.04070	-1.00000	-1.00000
699	Keg_Springs	Big_Springs	un	250842	112	0.000077500	21.85714	2.58620	184.72455	1.33959	0.31264	-1.00000	-1.00000
705	Keg_Springs	Big_Springs	un	253159	143	0.036890646	0.11290	0.01154	1.10428	0.94729	0.13081	-1.00000	-1.00000
719	Keg_Springs	Big_Springs	un	254745	108	0.000000000	217.00000	18.13452	2596.65063	2.33646	0.89862	-1.00000	-1.00000
727	Keg_Springs	Big_Springs	un	259758	31	0.105691057	0.14943	0.01417	1.57603	0.82558	0.10000	-1.00000	-1.00000
733	Keg_Springs	Big_Springs	un	262068	154	0.363636364	0.27586	0.02317	3.28390	0.55931	0.04070	-1.00000	-1.00000
735	Keg_Springs	Big_Springs	un	263607	107	0.000000680	63.80000	6.68115	609.24237	1.80482	0.62500	-1.00000	-1.00000
745	Keg_Springs	Big_Springs	un	266024	95	0.105691057	0.14943	0.01417	1.57603	0.82558	0.10000	-1.00000	-1.00000
754	Keg_Springs	Big_Springs	un	270415	439	1.000000000	1.25000	0.10409	15.01151	0.09691	0.01577	-1.00000	-1.00000
756	Keg_Springs	Big_Springs	un	270851	124	0.019416826	7.28571	0.83794	63.34745	0.86247	0.12698	-1.00000	-1.00000
770	Keg_Springs	Big_Springs	un	275669	76	0.011152986	0.08387	0.00891	0.78990	1.07639	0.17857	-1.00000	-1.00000
773	Keg_Springs	Big_Springs	un	277851	312	1.000000000	1.00000	0.08381	11.93202	0.00000	0.01085	-1.00000	-1.00000
788	Keg_Springs	Big_Springs	un	283388	139	0.462770131	2.13043	0.38680	11.73410	0.32847	0.01692	-1.00000	-1.00000
793	Keg_Springs	Big_Springs	un	285798	107	0.000007088	50.00000	5.42843	460.53799	1.69897	0.47115	-1.00000	-1.00000
802	Keg_Springs	Big_Springs	un	290617	86	0.141442789	4.25000	0.46794	38.60003	0.62839	0.07326	-1.00000	-1.00000
814	Keg_Springs	Big_Springs	un	293788	56	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
817	Keg_Springs	Big_Springs	un	295419	157	0.000854933	0.05069	0.00559	0.45994	1.29507	0.28125	-1.00000	-1.00000
824	Keg_Springs	Big_Springs	un	296265	120	1.000000000	1.00000	0.08282	12.07475	0.00000	0.00000	-1.00000	-1.00000
834	Keg_Springs	Big_Springs	un	299295	81	0.000000000	527.00000	30.96719	8968.49121	2.72181	1.00000	-1.00000	-1.00000
845	Keg_Springs	Big_Springs	un	304634	179	0.318181818	0.22581	0.01887	2.70203	0.64626	0.04983	-1.00000	-1.00000
847	Keg_Springs	Big_Springs	un	305521	240	1.000000000	1.21429	0.10220	14.42765	0.08432	0.01329	-1.00000	-1.00000
854	Keg_Springs	Big_Springs	un	308597	88	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
869	Keg_Springs	Big_Springs	un	312634	358	0.078236059	4.76000	0.53591	42.27898	0.67761	0.08000	-1.00000	-1.00000
874	Keg_Springs	Big_Springs	un	314817	97	0.025166433	0.12857	0.02118	0.78066	0.89086	0.13683	-1.00000	-1.00000
875	Keg_Springs	Big_Springs	un	316120	601	0.116666667	0.16049	0.01518	1.69630	0.79454	0.09774	-1.00000	-1.00000
882	Keg_Springs	Big_Springs	un	318944	70	0.096194503	0.13978	0.01328	1.47168	0.85454	0.10204	-1.00000	-1.00000
893	Keg_Springs	Big_Springs	un	322166	83	0.042736921	5.66667	0.64716	49.61819	0.75333	0.09573	-1.00000	-1.00000
900	Keg_Springs	Big_Springs	un	323804	73	0.048780488	0.12963	0.01320	1.27299	0.88730	0.12500	-1.00000	-1.00000
917	Keg_Springs	Big_Springs	un	328929	43	0.004049389	9.14815	2.07218	40.38672	0.96133	0.22321	-1.00000	-1.00000
925	Keg_Springs	Big_Springs	un	332202	57	0.003509478	11.63158	1.37310	98.53126	1.06564	0.18824	-1.00000	-1.00000
930	Keg_Springs	Big_Springs	un	333931	121	1.000000000	1.07143	0.08963	12.80790	0.02996	0.01220	-1.00000	-1.00000
932	Keg_Springs	Big_Springs	un	335593	158	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
934	Keg_Springs	Big_Springs	un	337087	130	0.000005769	32.45454	3.80052	277.14542	1.51128	0.41026	-1.00000	-1.00000
945	Keg_Springs	Big_Springs	un	340306	156	0.002353445	0.05747	0.00614	0.53755	1.24055	0.27027	-1.00000	-1.00000
956	Keg_Springs	Big_Springs	un	343371	52	0.000004536	35.88889	4.10934	313.43570	1.55496	0.46154	-1.00000	-1.00000
971	Keg_Springs	Big_Springs	un	349696	141	0.036890646	0.11290	0.01154	1.10428	0.94729	0.13081	-1.00000	-1.00000
989	Keg_Springs	Big_Springs	un	356197	208	0.333333333	0.24138	0.02014	2.89335	0.61730	0.04878	-1.00000	-1.00000
990	Keg_Springs	Big_Springs	un	357167	365	0.318181818	0.22581	0.01887	2.70203	0.64626	0.04983	-1.00000	-1.00000
995	Keg_Springs	Big_Springs	un	358536	53	0.036890646	0.11290	0.01154	1.10428	0.94729	0.13081	-1.00000	-1.00000
