# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Red_Knolls	Copilot	un	1721	57	0.614634777	0.36232	0.03515	3.73503	0.44091	0.01500	-1.00000	-1.00000
28	Red_Knolls	Copilot	un	3389	66	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
37	Red_Knolls	Copilot	un	6631	133	1.000000000	1.66667	0.14261	19.47836	0.22185	0.01509	-1.00000	-1.00000
41	Red_Knolls	Copilot	un	8101	57	0.000225711	23.00000	2.74359	192.81299	1.36173	0.24877	-1.00000	-1.00000
48	Red_Knolls	Copilot	un	12908	12	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
55	Red_Knolls	Copilot	un	15376	33	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
58	Red_Knolls	Copilot	un	17002	27	0.118644068	4.42857	0.46670	42.02293	0.64626	0.05263	-1.00000	-1.00000
66	Red_Knolls	Copilot	un	19585	116	0.500000000	2.06667	0.17791	24.00734	0.31527	0.01695	-1.00000	-1.00000
77	Red_Knolls	Copilot	un	22792	269	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
82	Red_Knolls	Copilot	un	24300	337	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
91	Red_Knolls	Copilot	un	28863	124	0.118644068	4.42857	0.46670	42.02293	0.64626	0.05263	-1.00000	-1.00000
99	Red_Knolls	Copilot	un	31104	51	0.000063297	31.90909	3.71161	274.32541	1.50391	0.32335	-1.00000	-1.00000
102	Red_Knolls	Copilot	un	31854	31	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
104	Red_Knolls	Copilot	un	32774	102	0.001063496	7.50000	2.18060	25.79560	0.87506	0.21429	-1.00000	-1.00000
125	Red_Knolls	Copilot	un	39342	238	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
130	Red_Knolls	Copilot	un	40084	278	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
131	Red_Knolls	Copilot	un	40692	66	0.000080714	0.04598	0.00547	0.38665	1.33746	0.27549	-1.00000	-1.00000
136	Red_Knolls	Copilot	un	41446	71	0.035853944	4.20000	1.18950	14.82981	0.62325	0.10531	-1.00000	-1.00000
160	Red_Knolls	Copilot	un	49159	64	1.000000000	0.92593	0.05493	15.60790	0.03342	0.00005	-1.00000	-1.00000
165	Red_Knolls	Copilot	un	50702	14	0.005105438	0.09483	0.01103	0.81529	1.02307	0.14286	-1.00000	-1.00000
171	Red_Knolls	Copilot	un	53030	58	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
235	Red_Knolls	Copilot	un	70780	89	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
239	Red_Knolls	Copilot	un	72367	92	0.112852665	5.37037	0.58906	48.96109	0.73000	0.06914	-1.00000	-1.00000
243	Red_Knolls	Copilot	un	74263	463	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
251	Red_Knolls	Copilot	un	80037	6	0.106170599	4.76923	0.50143	45.36166	0.67845	0.05844	-1.00000	-1.00000
