# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
37	Mills_Valley	Big_Springs	un	6631	133	0.516840883	2.04000	0.19541	21.29635	0.30963	0.03077	-1.00000	-1.00000
41	Mills_Valley	Big_Springs	un	8101	57	0.014714707	0.11905	0.02057	0.68898	0.92428	0.15011	-1.00000	-1.00000
43	Mills_Valley	Big_Springs	un	9701	8	0.556025370	1.55172	0.14836	16.22992	0.19081	0.02222	-1.00000	-1.00000
46	Mills_Valley	Big_Springs	un	11261	13	0.036890646	0.11290	0.01154	1.10428	0.94729	0.13081	-1.00000	-1.00000
51	Mills_Valley	Big_Springs	un	13995	247	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
66	Mills_Valley	Big_Springs	un	19585	116	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
75	Mills_Valley	Big_Springs	un	21034	9	0.027484144	0.09677	0.00980	0.95605	1.01424	0.15679	-1.00000	-1.00000
77	Mills_Valley	Big_Springs	un	22792	269	0.096194503	0.13978	0.01328	1.47168	0.85454	0.10204	-1.00000	-1.00000
88	Mills_Valley	Big_Springs	un	27206	25	0.540169133	2.14286	0.21933	20.93582	0.33099	0.03415	-1.00000	-1.00000
89	Mills_Valley	Big_Springs	un	28067	106	0.000000029	78.20000	8.35239	732.15411	1.89321	0.67692	-1.00000	-1.00000
91	Mills_Valley	Big_Springs	un	28863	124	0.096194503	0.13978	0.01328	1.47168	0.85454	0.10204	-1.00000	-1.00000
104	Mills_Valley	Big_Springs	un	32774	102	0.000000047	80.60000	8.55809	759.08966	1.90633	0.66176	-1.00000	-1.00000
106	Mills_Valley	Big_Springs	un	34240	22	0.000002824	51.66667	5.53446	482.33182	1.71321	0.55102	-1.00000	-1.00000
122	Mills_Valley	Big_Springs	un	37480	19	1.000000000	1.30769	0.10983	15.57061	0.11651	0.01501	-1.00000	-1.00000
131	Mills_Valley	Big_Springs	un	40692	66	0.083076016	4.56522	0.50890	40.95372	0.65946	0.08333	-1.00000	-1.00000
136	Mills_Valley	Big_Springs	un	41446	71	0.000298534	0.04310	0.00478	0.38887	1.36549	0.33108	-1.00000	-1.00000
144	Mills_Valley	Big_Springs	un	43777	47	0.186001213	2.91667	0.72465	11.73945	0.46489	0.05872	-1.00000	-1.00000
162	Mills_Valley	Big_Springs	un	49855	13	0.000001670	45.00000	4.99813	405.15155	1.65321	0.53846	-1.00000	-1.00000
173	Mills_Valley	Big_Springs	un	54225	112	0.001333790	12.66667	2.32769	68.92863	1.10266	0.25510	-1.00000	-1.00000
179	Mills_Valley	Big_Springs	un	55837	110	0.000012281	41.66667	4.43370	391.57147	1.61979	0.53202	-1.00000	-1.00000
225	Mills_Valley	Big_Springs	un	67891	26	0.016260163	0.09630	0.01018	0.91063	1.01639	0.17105	-1.00000	-1.00000
227	Mills_Valley	Big_Springs	un	68683	154	0.334878863	2.06061	0.56036	7.57750	0.31399	0.02860	-1.00000	-1.00000
239	Mills_Valley	Big_Springs	un	72367	92	1.000000000	1.21429	0.10220	14.42765	0.08432	0.01329	-1.00000	-1.00000
244	Mills_Valley	Big_Springs	un	74673	15	0.347826087	0.25806	0.02172	3.06674	0.58827	0.04167	-1.00000	-1.00000
250	Mills_Valley	Big_Springs	un	79538	319	0.002553833	12.85714	1.47365	112.17469	1.10914	0.23765	-1.00000	-1.00000
251	Mills_Valley	Big_Springs	un	80037	6	0.115942029	0.16129	0.01545	1.68391	0.79239	0.08523	-1.00000	-1.00000
