# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Red_Knolls	Jail_Pond	un	108	107	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
16	Red_Knolls	Jail_Pond	un	1721	57	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
28	Red_Knolls	Jail_Pond	un	3389	66	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
34	Red_Knolls	Jail_Pond	un	5776	65	1.000000000	0.55556	0.04765	6.47777	0.25527	0.01576	-1.00000	-1.00000
37	Red_Knolls	Jail_Pond	un	6631	133	0.004700643	11.11111	1.27451	96.86606	1.04576	0.17073	-1.00000	-1.00000
40	Red_Knolls	Jail_Pond	un	7331	44	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
41	Red_Knolls	Jail_Pond	un	8101	57	1.000000000	1.00000	0.05893	16.97048	0.00000	0.00000	-1.00000	-1.00000
43	Red_Knolls	Jail_Pond	un	9701	8	0.117647059	4.50000	0.46992	43.09288	0.65321	0.06122	-1.00000	-1.00000
82	Red_Knolls	Jail_Pond	un	24300	337	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
99	Red_Knolls	Jail_Pond	un	31104	51	0.000007034	31.50000	3.70715	267.65814	1.49831	0.38063	-1.00000	-1.00000
104	Red_Knolls	Jail_Pond	un	32774	102	0.006611286	0.09360	0.01065	0.82280	1.02874	0.15217	-1.00000	-1.00000
106	Red_Knolls	Jail_Pond	un	34240	22	0.047272578	0.15862	0.01730	1.45424	0.79964	0.08615	-1.00000	-1.00000
115	Red_Knolls	Jail_Pond	un	35807	8	0.245454545	3.22222	0.31567	32.89072	0.50816	0.03704	-1.00000	-1.00000
125	Red_Knolls	Jail_Pond	un	39342	238	1.000000000	0.55556	0.04765	6.47777	0.25527	0.01576	-1.00000	-1.00000
131	Red_Knolls	Jail_Pond	un	40692	66	0.135408229	0.35885	0.10227	1.25921	0.44509	0.05290	-1.00000	-1.00000
136	Red_Knolls	Jail_Pond	un	41446	71	0.025310124	0.13580	0.01519	1.21416	0.86709	0.10638	-1.00000	-1.00000
160	Red_Knolls	Jail_Pond	un	49159	64	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
165	Red_Knolls	Jail_Pond	un	50702	14	0.005105438	0.09483	0.01103	0.81529	1.02307	0.14286	-1.00000	-1.00000
171	Red_Knolls	Jail_Pond	un	53030	58	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
217	Red_Knolls	Jail_Pond	un	65971	497	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
235	Red_Knolls	Jail_Pond	un	70780	89	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
243	Red_Knolls	Jail_Pond	un	74263	463	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
261	Red_Knolls	Jail_Pond	un	84121	34	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
267	Red_Knolls	Jail_Pond	un	86713	63	0.008470111	9.94737	1.12900	87.64407	0.99771	0.14773	-1.00000	-1.00000
291	Red_Knolls	Jail_Pond	un	97374	44	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
292	Red_Knolls	Jail_Pond	un	98157	31	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
300	Red_Knolls	Jail_Pond	un	101561	196	0.493212670	0.36000	0.03511	3.69147	0.44370	0.03429	-1.00000	-1.00000
316	Red_Knolls	Jail_Pond	un	104829	211	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
318	Red_Knolls	Jail_Pond	un	106183	31	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
332	Red_Knolls	Jail_Pond	un	112079	14	0.000000538	43.18182	5.11984	364.20483	1.63530	0.45378	-1.00000	-1.00000
339	Red_Knolls	Jail_Pond	un	116048	139	0.002836355	12.40000	1.43928	106.83144	1.09342	0.16484	-1.00000	-1.00000
342	Red_Knolls	Jail_Pond	un	117625	109	0.013439958	9.30000	1.04041	83.13105	0.96848	0.12755	-1.00000	-1.00000
344	Red_Knolls	Jail_Pond	un	118726	367	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	-1.00000	-1.00000
359	Red_Knolls	Jail_Pond	un	123567	38	0.055746141	0.17241	0.01886	1.57593	0.76343	0.07692	-1.00000	-1.00000
423	Red_Knolls	Jail_Pond	un	143886	127	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
432	Red_Knolls	Jail_Pond	un	148879	300	0.493212670	0.36000	0.03511	3.69147	0.44370	0.03429	-1.00000	-1.00000
434	Red_Knolls	Jail_Pond	un	149502	37	0.006310144	7.00000	1.66957	29.34895	0.84510	0.16131	-1.00000	-1.00000
450	Red_Knolls	Jail_Pond	un	156551	67	0.000028156	25.13333	2.99466	210.93718	1.40025	0.30769	-1.00000	-1.00000
459	Red_Knolls	Jail_Pond	un	159039	104	0.020799934	0.12644	0.01417	1.12790	0.89813	0.10989	-1.00000	-1.00000
461	Red_Knolls	Jail_Pond	un	159608	12	0.501002540	1.84211	0.46359	7.31972	0.26531	0.01530	-1.00000	-1.00000
468	Red_Knolls	Jail_Pond	un	161140	32	0.000000007	73.28571	8.31773	645.70422	1.86502	0.60938	-1.00000	-1.00000
477	Red_Knolls	Jail_Pond	un	163664	86	0.001862192	7.28571	2.13511	24.86137	0.86247	0.21007	-1.00000	-1.00000
483	Red_Knolls	Jail_Pond	un	166156	96	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
487	Red_Knolls	Jail_Pond	un	167699	13	0.081599742	5.63636	0.58908	53.92945	0.75100	0.07353	-1.00000	-1.00000
489	Red_Knolls	Jail_Pond	un	169340	26	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
501	Red_Knolls	Jail_Pond	un	173278	111	0.052549084	0.14943	0.01685	1.32480	0.82558	0.08805	-1.00000	-1.00000
504	Red_Knolls	Jail_Pond	un	174101	134	0.000001109	39.54546	4.65292	336.09937	1.59710	0.42982	-1.00000	-1.00000
516	Red_Knolls	Jail_Pond	un	178999	102	0.023977923	0.12315	0.01417	1.07058	0.90956	0.10769	-1.00000	-1.00000
525	Red_Knolls	Jail_Pond	un	181370	52	0.008470111	0.10053	0.01141	0.88574	0.99771	0.14773	-1.00000	-1.00000
552	Red_Knolls	Jail_Pond	un	193196	332	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
556	Red_Knolls	Jail_Pond	un	195405	80	0.011308779	9.00000	1.02601	78.94656	0.95424	0.13043	-1.00000	-1.00000
581	Red_Knolls	Jail_Pond	un	203978	23	0.419280394	1.61538	0.53767	4.85327	0.20828	0.01411	-1.00000	-1.00000
586	Red_Knolls	Jail_Pond	un	206020	13	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
615	Red_Knolls	Jail_Pond	un	215056	133	0.000000000	841.00000	50.16650	14098.67188	2.92480	1.00000	-1.00000	-1.00000
616	Red_Knolls	Jail_Pond	un	215792	22	0.264956745	2.00000	0.63637	6.28568	0.30103	0.02846	-1.00000	-1.00000
635	Red_Knolls	Jail_Pond	un	222971	70	0.005107483	10.71429	1.25313	91.60759	1.02996	0.15584	-1.00000	-1.00000
641	Red_Knolls	Jail_Pond	un	226883	53	0.039250162	6.90476	0.75044	63.53036	0.83915	0.09722	-1.00000	-1.00000
654	Red_Knolls	Jail_Pond	un	231497	72	0.020799934	7.90909	0.88661	70.55416	0.89813	0.10989	-1.00000	-1.00000
661	Red_Knolls	Jail_Pond	un	233810	19	0.021448606	7.75000	0.87337	68.77064	0.88930	0.10108	-1.00000	-1.00000
675	Red_Knolls	Jail_Pond	un	239465	24	0.000000004	83.33334	9.25965	749.96844	1.92082	0.65517	-1.00000	-1.00000
698	Red_Knolls	Jail_Pond	un	250413	508	1.000000000	0.85185	0.05042	14.39326	0.06964	0.00024	-1.00000	-1.00000
699	Red_Knolls	Jail_Pond	un	250842	112	0.000001371	51.75000	5.91776	452.54681	1.71391	0.44849	-1.00000	-1.00000
702	Red_Knolls	Jail_Pond	un	251839	251	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
705	Red_Knolls	Jail_Pond	un	253159	143	1.000000000	0.51724	0.04445	6.01898	0.28631	0.01637	-1.00000	-1.00000
719	Red_Knolls	Jail_Pond	un	254745	108	0.000000001	90.00000	10.02637	807.86932	1.95424	0.66398	-1.00000	-1.00000
743	Red_Knolls	Jail_Pond	un	265203	49	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
747	Red_Knolls	Jail_Pond	un	267563	42	0.244680851	0.30667	0.02975	3.16133	0.51333	0.04348	-1.00000	-1.00000
753	Red_Knolls	Jail_Pond	un	269184	52	0.674307170	1.83333	0.30509	11.01684	0.26324	0.00863	-1.00000	-1.00000
756	Red_Knolls	Jail_Pond	un	270851	124	0.021625808	4.50000	1.23079	16.45280	0.65321	0.10000	-1.00000	-1.00000
770	Red_Knolls	Jail_Pond	un	275669	76	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
788	Red_Knolls	Jail_Pond	un	283388	139	0.009401286	12.50000	1.42503	109.64672	1.09691	0.14704	-1.00000	-1.00000
793	Red_Knolls	Jail_Pond	un	285798	107	0.000002989	29.85714	5.52506	161.34648	1.47505	0.42950	-1.00000	-1.00000
794	Red_Knolls	Jail_Pond	un	286506	8	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
802	Red_Knolls	Jail_Pond	un	290617	86	0.093795094	5.16667	0.54173	49.27621	0.71321	0.06531	-1.00000	-1.00000
804	Red_Knolls	Jail_Pond	un	291372	42	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
814	Red_Knolls	Jail_Pond	un	293788	56	0.020799934	0.12644	0.01417	1.12790	0.89813	0.10989	-1.00000	-1.00000
824	Red_Knolls	Jail_Pond	un	296265	120	0.065329022	0.26087	0.06289	1.08206	0.58358	0.06628	-1.00000	-1.00000
834	Red_Knolls	Jail_Pond	un	299295	81	0.000000000	108.00000	12.11987	962.38641	2.03342	0.68894	-1.00000	-1.00000
840	Red_Knolls	Jail_Pond	un	301757	112	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
851	Red_Knolls	Jail_Pond	un	307711	32	0.241652280	0.46667	0.13644	1.59615	0.33099	0.03125	-1.00000	-1.00000
867	Red_Knolls	Jail_Pond	un	311642	145	0.000299853	0.05455	0.00639	0.46588	1.26324	0.26316	-1.00000	-1.00000
879	Red_Knolls	Jail_Pond	un	317216	9	0.191851209	0.18261	0.01969	1.69328	0.73848	0.05364	-1.00000	-1.00000
882	Red_Knolls	Jail_Pond	un	318944	70	0.008914258	0.10345	0.01182	0.90538	0.98528	0.13462	-1.00000	-1.00000
890	Red_Knolls	Jail_Pond	un	321576	289	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
893	Red_Knolls	Jail_Pond	un	322166	83	0.250281567	3.30000	0.59622	18.26513	0.51851	0.04037	-1.00000	-1.00000
907	Red_Knolls	Jail_Pond	un	325473	60	0.000977321	0.06513	0.00758	0.55974	1.18619	0.21212	-1.00000	-1.00000
920	Red_Knolls	Jail_Pond	un	330784	333	1.000000000	1.08000	0.06407	18.20505	0.03342	0.00005	-1.00000	-1.00000
925	Red_Knolls	Jail_Pond	un	332202	57	0.144425815	4.00000	0.74768	21.39966	0.60206	0.05385	-1.00000	-1.00000
930	Red_Knolls	Jail_Pond	un	333931	121	0.245454545	3.22222	0.31567	32.89072	0.50816	0.03704	-1.00000	-1.00000
933	Red_Knolls	Jail_Pond	un	336443	263	0.245098039	0.30864	0.03010	3.16484	0.51055	0.04000	-1.00000	-1.00000
936	Red_Knolls	Jail_Pond	un	338012	265	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
937	Red_Knolls	Jail_Pond	un	338812	199	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	-1.00000	-1.00000
956	Red_Knolls	Jail_Pond	un	343371	52	0.000000004	67.66666	7.95342	575.69940	1.83037	0.55556	-1.00000	-1.00000
976	Red_Knolls	Jail_Pond	un	350425	102	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
990	Red_Knolls	Jail_Pond	un	357167	365	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
1001	Red_Knolls	Jail_Pond	un	361820	395	0.490612245	0.33333	0.03243	3.42639	0.47712	0.03846	-1.00000	-1.00000
