# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Jail_Pond	Mona	un	108	107	0.603773585	2.25000	0.19172	26.40626	0.35218	0.00808	-1.00000	-1.00000
37	Jail_Pond	Mona	un	6631	133	0.025910863	0.10559	0.01185	0.94074	0.97638	0.11250	-1.00000	-1.00000
261	Jail_Pond	Mona	un	84121	34	0.589502262	2.45455	0.20853	28.89201	0.38997	0.01037	-1.00000	-1.00000
376	Jail_Pond	Mona	un	126010	47	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
423	Jail_Pond	Mona	un	143886	127	1.000000000	1.08333	0.14129	8.30664	0.03476	0.00011	-1.00000	-1.00000
542	Jail_Pond	Mona	un	188080	18	1.000000000	1.00000	0.32968	3.03324	0.00000	0.00000	-1.00000	-1.00000
556	Jail_Pond	Mona	un	195405	80	1.000000000	1.11111	0.30328	4.07078	0.04576	0.00051	-1.00000	-1.00000
586	Jail_Pond	Mona	un	206020	13	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
615	Jail_Pond	Mona	un	215056	133	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
756	Jail_Pond	Mona	un	270851	124	0.138861569	0.35088	0.10182	1.20914	0.45484	0.05478	-1.00000	-1.00000
802	Jail_Pond	Mona	un	290617	86	0.674869948	0.63889	0.09764	4.18031	0.19457	0.00426	-1.00000	-1.00000
804	Jail_Pond	Mona	un	291372	42	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	-1.00000	-1.00000
927	Jail_Pond	Mona	un	333026	105	1.000000000	1.00000	0.27072	3.69384	0.00000	0.00000	-1.00000	-1.00000
930	Jail_Pond	Mona	un	333931	121	1.000000000	0.52000	0.04432	6.10163	0.28400	0.00517	-1.00000	-1.00000
1125	Jail_Pond	Mona	un	400719	6	0.357724628	0.26087	0.02709	2.51184	0.58358	0.02928	-1.00000	-1.00000
1216	Jail_Pond	Mona	un	434227	121	0.117021277	4.54545	0.47195	43.77839	0.65758	0.06667	-1.00000	-1.00000
1350	Jail_Pond	Mona	un	483825	84	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
1409	Jail_Pond	Mona	un	505228	39	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
1563	Jail_Pond	Mona	un	556608	126	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
1567	Jail_Pond	Mona	un	558895	7	0.493212670	0.36000	0.03511	3.69147	0.44370	0.03429	-1.00000	-1.00000
1615	Jail_Pond	Mona	un	578551	29	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
1644	Jail_Pond	Mona	un	589549	52	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
1648	Jail_Pond	Mona	un	591807	18	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
1706	Jail_Pond	Mona	un	619250	274	1.000000000	1.08696	0.06420	18.40268	0.03621	0.00007	-1.00000	-1.00000
1764	Jail_Pond	Mona	un	648209	234	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	-1.00000	-1.00000
1767	Jail_Pond	Mona	un	648472	32	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
1806	Jail_Pond	Mona	un	662724	38	0.227113906	3.48000	0.34009	35.60907	0.54158	0.04142	-1.00000	-1.00000
1820	Jail_Pond	Mona	un	667460	92	0.146369623	3.66667	0.65835	20.42132	0.56427	0.05000	-1.00000	-1.00000
1836	Jail_Pond	Mona	un	673630	52	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
1895	Jail_Pond	Mona	un	701279	43	1.000000000	1.19048	0.21699	6.53130	0.07572	0.00078	-1.00000	-1.00000
1947	Jail_Pond	Mona	un	720751	19	0.245098039	0.30864	0.03010	3.16484	0.51055	0.04000	-1.00000	-1.00000
1951	Jail_Pond	Mona	un	723034	10	0.589502262	2.45455	0.20853	28.89201	0.38997	0.01037	-1.00000	-1.00000
1991	Jail_Pond	Mona	un	739385	123	1.000000000	1.17391	0.06948	19.83494	0.06964	0.00024	-1.00000	-1.00000
1993	Jail_Pond	Mona	un	740336	308	0.490612245	0.33333	0.03243	3.42639	0.47712	0.03846	-1.00000	-1.00000
2008	Jail_Pond	Mona	un	747193	41	0.427181263	0.45455	0.07497	2.75588	0.34242	0.01587	-1.00000	-1.00000
2010	Jail_Pond	Mona	un	747918	223	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
2112	Jail_Pond	Mona	un	790766	85	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
2138	Jail_Pond	Mona	un	801163	29	0.446558198	2.19298	0.46512	10.33953	0.34104	0.01955	-1.00000	-1.00000
2144	Jail_Pond	Mona	un	803768	138	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
2180	Jail_Pond	Mona	un	822220	81	0.472795807	0.54286	0.11406	2.58367	0.26531	0.01250	-1.00000	-1.00000
2220	Jail_Pond	Mona	un	837524	212	0.500000000	2.08333	0.17711	24.50678	0.31876	0.02128	-1.00000	-1.00000
2248	Jail_Pond	Mona	un	847873	36	0.239819005	0.26000	0.02716	2.48930	0.58503	0.05248	-1.00000	-1.00000
2359	Jail_Pond	Mona	un	889905	73	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
2389	Jail_Pond	Mona	un	905837	165	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
2447	Jail_Pond	Mona	un	932018	29	1.000000000	1.00000	0.05920	16.89051	0.00000	0.00000	-1.00000	-1.00000
2498	Jail_Pond	Mona	un	955842	62	1.000000000	0.91667	0.11877	7.07512	0.03779	0.00014	-1.00000	-1.00000
2537	Jail_Pond	Mona	un	976907	32	0.181502388	0.20000	0.02069	1.93368	0.69897	0.04558	-1.00000	-1.00000
2642	Jail_Pond	Mona	un	1025378	29	0.493212670	2.77778	0.27089	28.48358	0.44370	0.03429	-1.00000	-1.00000
2667	Jail_Pond	Mona	un	1036860	23	1.000000000	1.09524	0.19885	6.03240	0.03951	0.00022	-1.00000	-1.00000
2734	Jail_Pond	Mona	un	1071929	158	0.493212670	0.36000	0.03511	3.69147	0.44370	0.03429	-1.00000	-1.00000
2743	Jail_Pond	Mona	un	1077921	383	0.500000000	2.08333	0.17711	24.50678	0.31876	0.02128	-1.00000	-1.00000
2777	Jail_Pond	Mona	un	1094437	131	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
2800	Jail_Pond	Mona	un	1103714	37	1.000000000	1.08696	0.06420	18.40268	0.03621	0.00007	-1.00000	-1.00000
2829	Jail_Pond	Mona	un	1119168	19	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
2842	Jail_Pond	Mona	un	1123277	72	1.000000000	1.08000	0.06407	18.20505	0.03342	0.00005	-1.00000	-1.00000
2853	Jail_Pond	Mona	un	1127956	71	0.227113906	3.48000	0.34009	35.60907	0.54158	0.04142	-1.00000	-1.00000
2864	Jail_Pond	Mona	un	1135065	42	0.614634777	0.36232	0.03515	3.73503	0.44091	0.01500	-1.00000	-1.00000
2866	Jail_Pond	Mona	un	1136641	17	0.239819005	3.84615	0.40172	36.82394	0.58503	0.05248	-1.00000	-1.00000
2895	Jail_Pond	Mona	un	1153948	11	1.000000000	0.78261	0.15761	3.88601	0.10646	0.00167	-1.00000	-1.00000
2896	Jail_Pond	Mona	un	1154842	100	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
2906	Jail_Pond	Mona	un	1159481	59	0.208144796	3.78261	0.36861	38.81679	0.57779	0.04667	-1.00000	-1.00000
2943	Jail_Pond	Mona	un	1178518	52	0.085303823	3.00000	0.88368	10.18470	0.47712	0.06667	-1.00000	-1.00000
2999	Jail_Pond	Mona	un	1198763	103	0.559202855	0.65882	0.20187	2.15009	0.18123	0.00961	-1.00000	-1.00000
3024	Jail_Pond	Mona	un	1209671	125	1.000000000	1.17391	0.06948	19.83494	0.06964	0.00024	-1.00000	-1.00000
3032	Jail_Pond	Mona	un	1211834	144	0.412557476	2.36364	0.39469	14.15480	0.37358	0.01717	-1.00000	-1.00000
3139	Jail_Pond	Mona	un	1254445	16	0.372512299	1.93878	0.59144	6.35538	0.28753	0.02418	-1.00000	-1.00000
3147	Jail_Pond	Mona	un	1256133	83	0.281402417	2.55556	0.56062	11.64942	0.40749	0.03064	-1.00000	-1.00000
3171	Jail_Pond	Mona	un	1265770	222	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
3200	Jail_Pond	Mona	un	1278413	6	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	-1.00000	-1.00000
3220	Jail_Pond	Mona	un	1289436	95	1.000000000	1.17391	0.06948	19.83494	0.06964	0.00024	-1.00000	-1.00000
3384	Jail_Pond	Mona	un	1359082	50	0.239819005	0.26000	0.02716	2.48930	0.58503	0.05248	-1.00000	-1.00000
3475	Jail_Pond	Mona	un	1402594	81	0.245098039	3.24000	0.31597	33.22326	0.51055	0.04000	-1.00000	-1.00000
3527	Jail_Pond	Mona	un	1427255	134	0.208144796	3.78261	0.36861	38.81679	0.57779	0.04667	-1.00000	-1.00000
3565	Jail_Pond	Mona	un	1441158	146	0.738026333	1.40000	0.36531	5.36531	0.14613	0.00484	-1.00000	-1.00000
3569	Jail_Pond	Mona	un	1443426	89	0.046139818	0.15556	0.01687	1.43442	0.80811	0.09420	-1.00000	-1.00000
3682	Jail_Pond	Mona	un	1498751	91	0.770160207	1.41026	0.44553	4.46392	0.14930	0.00714	-1.00000	-1.00000
3690	Jail_Pond	Mona	un	1502759	45	0.611542730	0.33333	0.03243	3.42639	0.47712	0.01717	-1.00000	-1.00000
3693	Jail_Pond	Mona	un	1503611	44	1.000000000	1.08000	0.06407	18.20505	0.03342	0.00005	-1.00000	-1.00000
3716	Jail_Pond	Mona	un	1513621	74	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
3781	Jail_Pond	Mona	un	1542445	23	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
3804	Jail_Pond	Mona	un	1553473	106	0.750501270	1.37255	0.38633	4.87633	0.13753	0.00481	-1.00000	-1.00000
3832	Jail_Pond	Mona	un	1567744	20	1.000000000	1.00000	0.05920	16.89051	0.00000	0.00000	-1.00000	-1.00000
3836	Jail_Pond	Mona	un	1569361	15	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
3963	Jail_Pond	Mona	un	1623407	72	0.603773585	2.25000	0.19172	26.40626	0.35218	0.00808	-1.00000	-1.00000
3967	Jail_Pond	Mona	un	1625814	151	1.000000000	0.56522	0.04804	6.65021	0.24778	0.00405	-1.00000	-1.00000
3980	Jail_Pond	Mona	un	1629606	145	1.000000000	1.08696	0.06420	18.40268	0.03621	0.00007	-1.00000	-1.00000
3998	Jail_Pond	Mona	un	1638814	132	0.675814751	1.56000	0.24006	10.13758	0.19312	0.00392	-1.00000	-1.00000
4003	Jail_Pond	Mona	un	1640385	65	0.236897275	0.24074	0.02521	2.29910	0.61845	0.05462	-1.00000	-1.00000
4030	Jail_Pond	Mona	un	1654787	107	1.000000000	1.15385	0.37720	3.52956	0.06215	0.00126	-1.00000	-1.00000
4059	Jail_Pond	Mona	un	1668386	73	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
4072	Jail_Pond	Mona	un	1675678	8	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
4080	Jail_Pond	Mona	un	1678990	26	1.000000000	1.00000	0.33716	2.96599	0.00000	0.00000	-1.00000	-1.00000
4110	Jail_Pond	Mona	un	1693751	88	0.191851209	0.18261	0.01969	1.69328	0.73848	0.05364	-1.00000	-1.00000
4137	Jail_Pond	Mona	un	1704036	19	1.000000000	1.21053	0.30438	4.81426	0.08297	0.00142	-1.00000	-1.00000
4144	Jail_Pond	Mona	un	1707334	40	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
4157	Jail_Pond	Mona	un	1713734	95	1.000000000	1.09091	0.14134	8.41998	0.03779	0.00014	-1.00000	-1.00000
4180	Jail_Pond	Mona	un	1722031	343	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
4347	Jail_Pond	Mona	un	1800129	220	1.000000000	1.92308	0.16389	22.56519	0.28400	0.01884	-1.00000	-1.00000
4473	Jail_Pond	Mona	un	1859482	96	0.208144796	3.78261	0.36861	38.81679	0.57779	0.04667	-1.00000	-1.00000
4511	Jail_Pond	Mona	un	1879497	88	1.000000000	1.08333	0.14129	8.30664	0.03476	0.00011	-1.00000	-1.00000
