# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Red_Knolls	Rosebud_Top_P	un	1721	57	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
28	Red_Knolls	Rosebud_Top_P	un	3389	66	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
51	Red_Knolls	Rosebud_Top_P	un	13995	247	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
79	Red_Knolls	Rosebud_Top_P	un	23352	63	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
82	Red_Knolls	Rosebud_Top_P	un	24300	337	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
91	Red_Knolls	Rosebud_Top_P	un	28863	124	0.106170599	4.76923	0.50143	45.36166	0.67845	0.05844	-1.00000	-1.00000
99	Red_Knolls	Rosebud_Top_P	un	31104	51	0.000003931	33.83333	3.99090	286.82590	1.52934	0.38889	-1.00000	-1.00000
104	Red_Knolls	Rosebud_Top_P	un	32774	102	0.000000050	81.00000	8.98001	730.62250	1.90849	0.54682	-1.00000	-1.00000
106	Red_Knolls	Rosebud_Top_P	un	34240	22	0.000002226	23.10000	5.44904	97.92734	1.36361	0.42815	-1.00000	-1.00000
125	Red_Knolls	Rosebud_Top_P	un	39342	238	1.000000000	0.51724	0.04445	6.01898	0.28631	0.01637	-1.00000	-1.00000
130	Red_Knolls	Rosebud_Top_P	un	40084	278	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
131	Red_Knolls	Rosebud_Top_P	un	40692	66	0.000127909	0.04938	0.00586	0.41625	1.30642	0.26829	-1.00000	-1.00000
160	Red_Knolls	Rosebud_Top_P	un	49159	64	1.000000000	0.92593	0.05493	15.60790	0.03342	0.00005	-1.00000	-1.00000
165	Red_Knolls	Rosebud_Top_P	un	50702	14	0.005105438	0.09483	0.01103	0.81529	1.02307	0.14286	-1.00000	-1.00000
171	Red_Knolls	Rosebud_Top_P	un	53030	58	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
217	Red_Knolls	Rosebud_Top_P	un	65971	497	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
235	Red_Knolls	Rosebud_Top_P	un	70780	89	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
243	Red_Knolls	Rosebud_Top_P	un	74263	463	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	-1.00000	-1.00000
251	Red_Knolls	Rosebud_Top_P	un	80037	6	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
269	Red_Knolls	Rosebud_Top_P	un	88317	184	0.500000000	2.08333	0.17711	24.50678	0.31876	0.02128	-1.00000	-1.00000
