# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Keg_Springs	Rosebud_Top_P	un	1721	57	0.013406899	0.08966	0.00950	0.84598	1.04742	0.17500	-1.00000	-1.00000
42	Keg_Springs	Rosebud_Top_P	un	8936	63	1.000000000	1.95652	0.18569	20.61476	0.29148	0.00765	-1.00000	-1.00000
43	Keg_Springs	Rosebud_Top_P	un	9701	8	0.126849894	0.17241	0.01648	1.80332	0.76343	0.08333	-1.00000	-1.00000
51	Keg_Springs	Rosebud_Top_P	un	13995	247	1.000000000	1.21429	0.10220	14.42765	0.08432	0.01329	-1.00000	-1.00000
64	Keg_Springs	Rosebud_Top_P	un	18638	19	0.363636364	0.27586	0.02317	3.28390	0.55931	0.04070	-1.00000	-1.00000
79	Keg_Springs	Rosebud_Top_P	un	23352	63	1.000000000	1.30769	0.10983	15.57061	0.11651	0.01501	-1.00000	-1.00000
91	Keg_Springs	Rosebud_Top_P	un	28863	124	0.289640592	2.61538	0.26885	25.44284	0.41754	0.04181	-1.00000	-1.00000
106	Keg_Springs	Rosebud_Top_P	un	34240	22	0.000000122	62.33333	6.84054	568.00232	1.79472	0.61538	-1.00000	-1.00000
125	Keg_Springs	Rosebud_Top_P	un	39342	238	0.105691057	0.14943	0.01417	1.57603	0.82558	0.10000	-1.00000	-1.00000
131	Keg_Springs	Rosebud_Top_P	un	40692	66	0.000025656	33.75000	3.73261	305.16501	1.52827	0.44318	-1.00000	-1.00000
159	Keg_Springs	Rosebud_Top_P	un	48363	90	0.363636364	0.27586	0.02317	3.28390	0.55931	0.04070	-1.00000	-1.00000
160	Keg_Springs	Rosebud_Top_P	un	49159	64	1.000000000	1.21429	0.10220	14.42765	0.08432	0.01329	-1.00000	-1.00000
162	Keg_Springs	Rosebud_Top_P	un	49855	13	0.741809019	0.74074	0.19972	2.74736	0.13033	0.00481	-1.00000	-1.00000
165	Keg_Springs	Rosebud_Top_P	un	50702	14	0.013406899	0.08966	0.00950	0.84598	1.04742	0.17500	-1.00000	-1.00000
173	Keg_Springs	Rosebud_Top_P	un	54225	112	0.667797352	0.61905	0.10828	3.53900	0.20828	0.00735	-1.00000	-1.00000
203	Keg_Springs	Rosebud_Top_P	un	62314	109	0.001197110	10.12000	2.41505	42.40681	1.00518	0.25901	-1.00000	-1.00000
227	Keg_Springs	Rosebud_Top_P	un	68683	154	0.510335809	1.80000	0.47298	6.85013	0.25527	0.01876	-1.00000	-1.00000
228	Keg_Springs	Rosebud_Top_P	un	69458	94	0.380952381	0.29630	0.02484	3.53415	0.52827	0.03963	-1.00000	-1.00000
251	Keg_Springs	Rosebud_Top_P	un	80037	6	0.526427061	1.88889	0.18138	19.67103	0.27621	0.02721	-1.00000	-1.00000
269	Keg_Springs	Rosebud_Top_P	un	88317	184	1.000000000	1.41667	0.11868	16.91012	0.15127	0.01709	-1.00000	-1.00000
283	Keg_Springs	Rosebud_Top_P	un	94055	80	0.042283298	0.12069	0.01232	1.18265	0.91833	0.12805	-1.00000	-1.00000
288	Keg_Springs	Rosebud_Top_P	un	95744	131	0.000001290	72.00000	9.00493	575.68469	1.85733	0.60874	-1.00000	-1.00000
291	Keg_Springs	Rosebud_Top_P	un	97374	44	0.037048094	6.18182	0.70364	54.31061	0.79112	0.10811	-1.00000	-1.00000
