# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Bishop	Red_Knolls	un	1721	57	0.157214791	0.29143	0.06593	1.28827	0.53547	0.05448	-1.00000	-1.00000
28	Bishop	Red_Knolls	un	3389	66	0.617647059	0.48000	0.04081	5.64636	0.31876	0.00680	-1.00000	-1.00000
41	Bishop	Red_Knolls	un	8101	57	0.617021277	0.47826	0.04043	5.65781	0.32034	0.00741	-1.00000	-1.00000
43	Bishop	Red_Knolls	un	9701	8	0.236897275	0.24074	0.02521	2.29910	0.61845	0.05462	-1.00000	-1.00000
75	Bishop	Red_Knolls	un	21034	9	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
82	Bishop	Red_Knolls	un	24300	337	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
84	Bishop	Red_Knolls	un	24996	184	0.245098039	0.30864	0.03010	3.16484	0.51055	0.04000	-1.00000	-1.00000
99	Bishop	Red_Knolls	un	31104	51	0.785140146	1.18182	0.38884	3.59197	0.07255	0.00174	-1.00000	-1.00000
102	Bishop	Red_Knolls	un	31854	31	1.000000000	0.55556	0.04765	6.47777	0.25527	0.01576	-1.00000	-1.00000
106	Bishop	Red_Knolls	un	34240	22	0.055222089	5.86957	0.63881	53.93145	0.76861	0.08333	-1.00000	-1.00000
125	Bishop	Red_Knolls	un	39342	238	1.000000000	1.80000	0.15437	20.98797	0.25527	0.01576	-1.00000	-1.00000
130	Bishop	Red_Knolls	un	40084	278	1.000000000	1.17391	0.06948	19.83494	0.06964	0.00024	-1.00000	-1.00000
131	Bishop	Red_Knolls	un	40692	66	0.143908373	2.68889	0.81660	8.85393	0.42957	0.05046	-1.00000	-1.00000
136	Bishop	Red_Knolls	un	41446	71	0.106625629	5.95238	0.64385	55.02943	0.77469	0.05797	-1.00000	-1.00000
153	Bishop	Red_Knolls	un	45973	61	1.000000000	0.51724	0.04445	6.01898	0.28631	0.01637	-1.00000	-1.00000
157	Bishop	Red_Knolls	un	47608	121	0.021448606	7.75000	0.87337	68.77064	0.88930	0.10108	-1.00000	-1.00000
160	Bishop	Red_Knolls	un	49159	64	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
165	Bishop	Red_Knolls	un	50702	14	0.504726820	1.83333	0.46759	7.18810	0.26324	0.01423	-1.00000	-1.00000
171	Bishop	Red_Knolls	un	53030	58	1.000000000	0.69231	0.10686	4.48526	0.15970	0.00259	-1.00000	-1.00000
202	Bishop	Red_Knolls	un	61415	20	0.104821803	0.20690	0.02165	1.97698	0.68425	0.06335	-1.00000	-1.00000
217	Bishop	Red_Knolls	un	65971	497	1.000000000	1.00000	0.05893	16.97048	0.00000	0.00000	-1.00000	-1.00000
235	Bishop	Red_Knolls	un	70780	89	0.361234991	0.30864	0.03010	3.16484	0.51055	0.01923	-1.00000	-1.00000
243	Bishop	Red_Knolls	un	74263	463	1.000000000	0.92000	0.05434	15.57603	0.03621	0.00007	-1.00000	-1.00000
249	Bishop	Red_Knolls	un	78596	132	0.208144796	0.26437	0.02576	2.71292	0.57779	0.04667	-1.00000	-1.00000
264	Bishop	Red_Knolls	un	85173	194	0.496855346	0.38667	0.03779	3.95656	0.41266	0.03077	-1.00000	-1.00000
276	Bishop	Red_Knolls	un	91604	16	0.019490472	6.87500	1.32147	35.76738	0.83727	0.12421	-1.00000	-1.00000
283	Bishop	Red_Knolls	un	94055	80	0.120255746	0.21600	0.02358	1.97870	0.66555	0.06400	-1.00000	-1.00000
291	Bishop	Red_Knolls	un	97374	44	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
292	Bishop	Red_Knolls	un	98157	31	0.676628011	1.55556	0.24078	10.04954	0.19189	0.00364	-1.00000	-1.00000
300	Bishop	Red_Knolls	un	101561	196	1.000000000	1.76923	0.15037	20.81635	0.24778	0.00405	-1.00000	-1.00000
318	Bishop	Red_Knolls	un	106183	31	0.181502388	0.20000	0.02069	1.93368	0.69897	0.04558	-1.00000	-1.00000
327	Bishop	Red_Knolls	un	109093	53	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
330	Bishop	Red_Knolls	un	110500	63	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
332	Bishop	Red_Knolls	un	112079	14	0.235918367	0.24000	0.02500	2.30408	0.61979	0.05892	-1.00000	-1.00000
359	Bishop	Red_Knolls	un	123567	38	0.048259363	6.20000	0.67962	56.56101	0.79239	0.07937	-1.00000	-1.00000
432	Bishop	Red_Knolls	un	148879	300	1.000000000	1.00000	0.13081	7.64451	0.00000	0.00000	-1.00000	-1.00000
434	Bishop	Red_Knolls	un	149502	37	0.023826197	4.20000	1.21313	14.54090	0.62325	0.10458	-1.00000	-1.00000
459	Bishop	Red_Knolls	un	159039	104	0.749278237	0.79365	0.20875	3.01742	0.10037	0.00222	-1.00000	-1.00000
461	Bishop	Red_Knolls	un	159608	12	1.000000000	0.76000	0.17702	3.26288	0.11919	0.00285	-1.00000	-1.00000
468	Bishop	Red_Knolls	un	161140	32	0.738026333	1.40000	0.36531	5.36531	0.14613	0.00484	-1.00000	-1.00000
477	Bishop	Red_Knolls	un	163664	86	0.258458145	0.47511	0.15018	1.50304	0.32320	0.03129	-1.00000	-1.00000
