# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Leland_Harris	Rosebud_Top_P	un	1721	57	0.000000005	63.80000	7.58904	536.35785	1.80482	0.52973	-1.00000	-1.00000
42	Leland_Harris	Rosebud_Top_P	un	8936	63	0.000072812	14.48148	3.39941	61.69109	1.16081	0.30625	-1.00000	-1.00000
51	Leland_Harris	Rosebud_Top_P	un	13995	247	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
63	Leland_Harris	Rosebud_Top_P	un	17794	65	0.025728988	0.13793	0.01551	1.22635	0.86034	0.09804	-1.00000	-1.00000
79	Leland_Harris	Rosebud_Top_P	un	23352	63	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
91	Leland_Harris	Rosebud_Top_P	un	28863	124	0.106170599	4.76923	0.50143	45.36166	0.67845	0.05844	-1.00000	-1.00000
93	Leland_Harris	Rosebud_Top_P	un	29799	281	0.117021277	0.22000	0.02284	2.11887	0.65758	0.06667	-1.00000	-1.00000
99	Leland_Harris	Rosebud_Top_P	un	31104	51	0.006611286	0.09360	0.01065	0.82280	1.02874	0.15217	-1.00000	-1.00000
102	Leland_Harris	Rosebud_Top_P	un	31854	31	0.000521867	0.05926	0.00693	0.50704	1.22724	0.23780	-1.00000	-1.00000
104	Leland_Harris	Rosebud_Top_P	un	32774	102	0.000003037	40.50000	4.83497	339.24695	1.60746	0.36096	-1.00000	-1.00000
106	Leland_Harris	Rosebud_Top_P	un	34240	22	0.000000000	113.66666	12.76690	1012.00061	2.05563	0.69231	-1.00000	-1.00000
140	Leland_Harris	Rosebud_Top_P	un	42200	40	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
144	Leland_Harris	Rosebud_Top_P	un	43777	47	0.162645194	2.50000	0.81247	7.69257	0.39794	0.04824	-1.00000	-1.00000
160	Leland_Harris	Rosebud_Top_P	un	49159	64	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
173	Leland_Harris	Rosebud_Top_P	un	54225	112	0.081599742	5.63636	0.58908	53.92945	0.75100	0.07353	-1.00000	-1.00000
203	Leland_Harris	Rosebud_Top_P	un	62314	109	0.000000001	124.20000	13.51716	1141.18933	2.09412	0.63021	-1.00000	-1.00000
227	Leland_Harris	Rosebud_Top_P	un	68683	154	0.000005503	31.00000	3.70356	259.48029	1.49136	0.34884	-1.00000	-1.00000
251	Leland_Harris	Rosebud_Top_P	un	80037	6	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
288	Leland_Harris	Rosebud_Top_P	un	95744	131	0.000869787	0.08333	0.01625	0.42728	1.07918	0.21802	-1.00000	-1.00000
291	Leland_Harris	Rosebud_Top_P	un	97374	44	0.003937952	11.27273	1.31375	96.72617	1.05203	0.14706	-1.00000	-1.00000
292	Leland_Harris	Rosebud_Top_P	un	98157	31	0.112852665	0.18621	0.02042	1.69763	0.73000	0.06914	-1.00000	-1.00000
298	Leland_Harris	Rosebud_Top_P	un	99753	110	0.007227250	6.57143	1.57415	27.43307	0.81766	0.14595	-1.00000	-1.00000
299	Leland_Harris	Rosebud_Top_P	un	100582	34	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
308	Leland_Harris	Rosebud_Top_P	un	103041	99	0.000019131	35.54546	4.17796	302.41568	1.55078	0.35111	-1.00000	-1.00000
374	Leland_Harris	Rosebud_Top_P	un	125310	112	0.000007034	31.50000	3.70715	267.65814	1.49831	0.38063	-1.00000	-1.00000
380	Leland_Harris	Rosebud_Top_P	un	126936	101	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
387	Leland_Harris	Rosebud_Top_P	un	130403	377	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
409	Leland_Harris	Rosebud_Top_P	un	138241	110	0.000000000	403.00000	34.55322	4700.25635	2.60530	0.93052	-1.00000	-1.00000
413	Leland_Harris	Rosebud_Top_P	un	140969	456	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
422	Leland_Harris	Rosebud_Top_P	un	142909	20	0.017761795	0.14530	0.02791	0.75631	0.83774	0.11616	-1.00000	-1.00000
427	Leland_Harris	Rosebud_Top_P	un	147009	78	0.048259363	6.20000	0.67962	56.56101	0.79239	0.07937	-1.00000	-1.00000
461	Leland_Harris	Rosebud_Top_P	un	159608	12	0.000368554	0.05956	0.00710	0.49986	1.22504	0.21739	-1.00000	-1.00000
468	Leland_Harris	Rosebud_Top_P	un	161140	32	0.225306122	3.52174	0.34246	36.21597	0.54676	0.04514	-1.00000	-1.00000
477	Leland_Harris	Rosebud_Top_P	un	163664	86	0.000000041	54.00000	6.38237	456.88336	1.73239	0.50408	-1.00000	-1.00000
493	Leland_Harris	Rosebud_Top_P	un	170235	99	0.112015456	5.40000	0.58948	49.46759	0.73239	0.07429	-1.00000	-1.00000
499	Leland_Harris	Rosebud_Top_P	un	172387	20	0.000355389	0.05517	0.00646	0.47099	1.25828	0.24419	-1.00000	-1.00000
501	Leland_Harris	Rosebud_Top_P	un	173278	111	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
504	Leland_Harris	Rosebud_Top_P	un	174101	134	0.000000000	837.00000	49.91668	14034.76660	2.92273	1.00000	-1.00000	-1.00000
505	Leland_Harris	Rosebud_Top_P	un	175133	336	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
506	Leland_Harris	Rosebud_Top_P	un	175630	18	0.000002199	32.86666	3.98086	271.35257	1.51676	0.35556	-1.00000	-1.00000
507	Leland_Harris	Rosebud_Top_P	un	176495	55	0.000001228	38.63636	4.55546	327.68777	1.58700	0.43439	-1.00000	-1.00000
510	Leland_Harris	Rosebud_Top_P	un	177373	100	0.000000000	103.33334	11.56006	923.67841	2.01424	0.67857	-1.00000	-1.00000
