# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Keg_Springs	Tooele_Army	un	108	107	0.492063492	2.68421	0.25448	28.31223	0.42882	0.04706	-1.00000	-1.00000
16	Keg_Springs	Tooele_Army	un	1721	57	0.030897207	0.12381	0.01297	1.18143	0.90725	0.15625	-1.00000	-1.00000
33	Keg_Springs	Tooele_Army	un	5219	282	0.437500000	0.36842	0.03031	4.47841	0.43366	0.04147	-1.00000	-1.00000
37	Keg_Springs	Tooele_Army	un	6631	133	0.105226841	5.66667	0.59336	54.11697	0.75333	0.11852	-1.00000	-1.00000
41	Keg_Springs	Tooele_Army	un	8101	57	1.000000000	1.70000	0.14150	20.42339	0.23045	0.02286	-1.00000	-1.00000
42	Keg_Springs	Tooele_Army	un	8936	63	0.018909900	12.00000	1.29348	111.32750	1.07918	0.18673	-1.00000	-1.00000
43	Keg_Springs	Tooele_Army	un	9701	8	0.574229692	0.36842	0.03031	4.47841	0.43366	0.01818	-1.00000	-1.00000
64	Keg_Springs	Tooele_Army	un	18638	19	0.444444444	0.38095	0.03168	4.58125	0.41913	0.03571	-1.00000	-1.00000
84	Keg_Springs	Tooele_Army	un	24996	184	0.470588235	0.42105	0.03488	5.08311	0.37566	0.03409	-1.00000	-1.00000
88	Keg_Springs	Tooele_Army	un	27206	25	1.000000000	1.70000	0.14150	20.42339	0.23045	0.02286	-1.00000	-1.00000
89	Keg_Springs	Tooele_Army	un	28067	106	0.000171889	24.55556	2.75205	219.10010	1.39015	0.40000	-1.00000	-1.00000
102	Keg_Springs	Tooele_Army	un	31854	31	1.000000000	1.70000	0.14150	20.42339	0.23045	0.02286	-1.00000	-1.00000
125	Keg_Springs	Tooele_Army	un	39342	238	0.162210339	0.20635	0.01936	2.19980	0.68540	0.08929	-1.00000	-1.00000
131	Keg_Springs	Tooele_Army	un	40692	66	0.001658481	24.42857	2.59957	229.55962	1.38790	0.32327	-1.00000	-1.00000
154	Keg_Springs	Tooele_Army	un	47190	487	1.000000000	0.86667	0.04916	15.27986	0.06215	0.00032	-1.00000	-1.00000
159	Keg_Springs	Tooele_Army	un	48363	90	0.444444444	0.38095	0.03168	4.58125	0.41913	0.03571	-1.00000	-1.00000
162	Keg_Springs	Tooele_Army	un	49855	13	0.134906231	4.00000	0.84940	18.83676	0.60206	0.10714	-1.00000	-1.00000
165	Keg_Springs	Tooele_Army	un	50702	14	0.030897207	0.12381	0.01297	1.18143	0.90725	0.15625	-1.00000	-1.00000
166	Keg_Springs	Tooele_Army	un	51754	275	1.000000000	0.88235	0.05066	15.36870	0.05436	0.00022	-1.00000	-1.00000
170	Keg_Springs	Tooele_Army	un	52280	93	0.000009836	39.66667	4.25637	369.66794	1.59843	0.55026	-1.00000	-1.00000
173	Keg_Springs	Tooele_Army	un	54225	112	0.079192662	4.33333	0.88136	21.30534	0.63682	0.10823	-1.00000	-1.00000
189	Keg_Springs	Tooele_Army	un	58637	427	1.000000000	1.88889	0.15655	22.79018	0.27621	0.02694	-1.00000	-1.00000
203	Keg_Springs	Tooele_Army	un	62314	109	0.042466450	5.13333	1.23392	21.35564	0.71040	0.14876	-1.00000	-1.00000
205	Keg_Springs	Tooele_Army	un	64125	207	1.000000000	1.87500	0.15364	22.88152	0.27300	0.03017	-1.00000	-1.00000
227	Keg_Springs	Tooele_Army	un	68683	154	0.035136171	5.40000	1.21722	23.95622	0.73239	0.15434	-1.00000	-1.00000
228	Keg_Springs	Tooele_Army	un	69458	94	0.444444444	0.38095	0.03168	4.58125	0.41913	0.03571	-1.00000	-1.00000
233	Keg_Springs	Tooele_Army	un	70331	472	0.444444444	0.38095	0.03168	4.58125	0.41913	0.03571	-1.00000	-1.00000
243	Keg_Springs	Tooele_Army	un	74263	463	0.492063492	2.68421	0.25448	28.31223	0.42882	0.04706	-1.00000	-1.00000
247	Keg_Springs	Tooele_Army	un	77020	32	0.229946524	4.25000	0.42814	42.18851	0.62839	0.08602	-1.00000	-1.00000
252	Keg_Springs	Tooele_Army	un	80971	123	0.500000000	0.47059	0.03880	5.70829	0.32736	0.03226	-1.00000	-1.00000
257	Keg_Springs	Tooele_Army	un	82743	204	0.491935484	2.64706	0.24811	28.24091	0.42276	0.05185	-1.00000	-1.00000
265	Keg_Springs	Tooele_Army	un	85962	157	1.000000000	0.78947	0.04551	13.69378	0.10266	0.00074	-1.00000	-1.00000
267	Keg_Springs	Tooele_Army	un	86713	63	0.010656853	9.71429	1.08075	87.31681	0.98741	0.19310	-1.00000	-1.00000
281	Keg_Springs	Tooele_Army	un	93273	58	0.183467742	0.22807	0.02131	2.44126	0.64193	0.08571	-1.00000	-1.00000
283	Keg_Springs	Tooele_Army	un	94055	80	0.093582888	0.18421	0.01851	1.83279	0.73469	0.10887	-1.00000	-1.00000
288	Keg_Springs	Tooele_Army	un	95744	131	1.000000000	0.75000	0.09202	6.11272	0.12494	0.00227	-1.00000	-1.00000
