# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
5	Clear_Lake	Leland_Harris	un	1023	210	0.444444444	0.38710	0.03311	4.52610	0.41218	0.02358	-1.00000	-1.00000
16	Clear_Lake	Leland_Harris	un	1721	57	0.000010502	17.88889	4.26242	75.07758	1.25258	0.34712	-1.00000	-1.00000
41	Clear_Lake	Leland_Harris	un	8101	57	0.000000142	48.60000	5.71554	413.25253	1.68664	0.48571	-1.00000	-1.00000
63	Clear_Lake	Leland_Harris	un	17794	65	0.021448606	7.75000	0.87337	68.77064	0.88930	0.10108	-1.00000	-1.00000
89	Clear_Lake	Leland_Harris	un	28067	106	0.081599742	0.17742	0.01854	1.69757	0.75100	0.07353	-1.00000	-1.00000
99	Clear_Lake	Leland_Harris	un	31104	51	0.482900137	2.00000	0.49071	8.15143	0.30103	0.01837	-1.00000	-1.00000
102	Clear_Lake	Leland_Harris	un	31854	31	0.000355389	18.12500	2.12319	154.72722	1.25828	0.24419	-1.00000	-1.00000
106	Clear_Lake	Leland_Harris	un	34240	22	0.000002252	36.16667	4.27468	305.99435	1.55831	0.39634	-1.00000	-1.00000
140	Clear_Lake	Leland_Harris	un	42200	40	0.118644068	4.42857	0.46670	42.02293	0.64626	0.05263	-1.00000	-1.00000
160	Clear_Lake	Leland_Harris	un	49159	64	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
165	Clear_Lake	Leland_Harris	un	50702	14	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
172	Clear_Lake	Leland_Harris	un	53514	57	0.491833031	0.33333	0.03272	3.39531	0.47712	0.03333	-1.00000	-1.00000
173	Clear_Lake	Leland_Harris	un	54225	112	0.033599894	0.13548	0.01475	1.24418	0.86811	0.10000	-1.00000	-1.00000
192	Clear_Lake	Leland_Harris	un	59838	67	0.491833031	0.33333	0.03272	3.39531	0.47712	0.03333	-1.00000	-1.00000
243	Clear_Lake	Leland_Harris	un	74263	463	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
246	Clear_Lake	Leland_Harris	un	76156	16	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
254	Clear_Lake	Leland_Harris	un	81799	136	0.245762712	0.31183	0.03067	3.17041	0.50608	0.03448	-1.00000	-1.00000
273	Clear_Lake	Leland_Harris	un	90069	154	0.500000000	0.48387	0.04165	5.62086	0.31527	0.01695	-1.00000	-1.00000
281	Clear_Lake	Leland_Harris	un	93273	58	0.211038961	3.72000	0.36422	37.99496	0.57054	0.04274	-1.00000	-1.00000
283	Clear_Lake	Leland_Harris	un	94055	80	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
286	Clear_Lake	Leland_Harris	un	94930	105	0.000000034	58.33333	6.82258	498.75238	1.76592	0.53571	-1.00000	-1.00000
291	Clear_Lake	Leland_Harris	un	97374	44	0.005211412	0.08756	0.00998	0.76820	1.05771	0.15625	-1.00000	-1.00000
292	Clear_Lake	Leland_Harris	un	98157	31	0.056199822	5.74074	0.63090	52.23658	0.75897	0.07143	-1.00000	-1.00000
300	Clear_Lake	Leland_Harris	un	101561	196	0.192872117	0.24731	0.02414	2.53324	0.60676	0.04808	-1.00000	-1.00000
