# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Copilot	Jail_Pond	un	108	107	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
16	Copilot	Jail_Pond	un	1721	57	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
37	Copilot	Jail_Pond	un	6631	133	0.016311460	11.94118	1.35095	105.54920	1.07705	0.13057	-1.00000	-1.00000
41	Copilot	Jail_Pond	un	8101	57	0.000225711	23.00000	2.74359	192.81299	1.36173	0.24877	-1.00000	-1.00000
43	Copilot	Jail_Pond	un	9701	8	0.104821803	4.83333	0.50582	46.18450	0.68425	0.06335	-1.00000	-1.00000
48	Copilot	Jail_Pond	un	12908	12	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
55	Copilot	Jail_Pond	un	15376	33	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
58	Copilot	Jail_Pond	un	17002	27	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
66	Copilot	Jail_Pond	un	19585	116	1.000000000	0.51724	0.04445	6.01898	0.28631	0.01637	-1.00000	-1.00000
77	Copilot	Jail_Pond	un	22792	269	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
91	Copilot	Jail_Pond	un	28863	124	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
99	Copilot	Jail_Pond	un	31104	51	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
102	Copilot	Jail_Pond	un	31854	31	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	-1.00000	-1.00000
104	Copilot	Jail_Pond	un	32774	102	0.000000004	67.66666	7.95342	575.69940	1.83037	0.55556	-1.00000	-1.00000
115	Copilot	Jail_Pond	un	35807	8	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
131	Copilot	Jail_Pond	un	40692	66	0.016354234	8.70000	0.97139	77.91955	0.93952	0.12411	-1.00000	-1.00000
136	Copilot	Jail_Pond	un	41446	71	0.000022275	0.03704	0.00436	0.31445	1.43136	0.34211	-1.00000	-1.00000
160	Copilot	Jail_Pond	un	49159	64	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
170	Copilot	Jail_Pond	un	52280	93	0.000000012	115.00000	11.85945	1115.14417	2.06070	0.63668	-1.00000	-1.00000
173	Copilot	Jail_Pond	un	54225	112	0.000004305	27.00000	5.10468	142.81021	1.43136	0.40000	-1.00000	-1.00000
203	Copilot	Jail_Pond	un	62314	109	0.224250007	2.37500	0.67177	8.39670	0.37566	0.03694	-1.00000	-1.00000
225	Copilot	Jail_Pond	un	67891	26	0.003714274	0.08621	0.00999	0.74418	1.06446	0.16039	-1.00000	-1.00000
227	Copilot	Jail_Pond	un	68683	154	0.775322756	1.38889	0.45006	4.28614	0.14267	0.00585	-1.00000	-1.00000
