# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Bishop	Gandy	un	1721	57	0.157214791	0.29143	0.06593	1.28827	0.53547	0.05448	-1.00000	-1.00000
28	Bishop	Gandy	un	3389	66	0.192872117	0.24731	0.02414	2.53324	0.60676	0.04808	-1.00000	-1.00000
41	Bishop	Gandy	un	8101	57	0.589502262	0.40741	0.03461	4.79552	0.38997	0.01037	-1.00000	-1.00000
43	Bishop	Gandy	un	9701	8	0.663337033	0.58974	0.09043	3.84611	0.22934	0.00574	-1.00000	-1.00000
64	Bishop	Gandy	un	18638	19	0.025728988	7.25000	0.81543	64.45982	0.86034	0.09804	-1.00000	-1.00000
75	Bishop	Gandy	un	21034	9	0.192872117	0.24731	0.02414	2.53324	0.60676	0.04808	-1.00000	-1.00000
98	Bishop	Gandy	un	30550	306	0.444444444	0.38710	0.03311	4.52610	0.41218	0.02358	-1.00000	-1.00000
99	Bishop	Gandy	un	31104	51	0.583541908	1.50000	0.50765	4.43220	0.17609	0.01000	-1.00000	-1.00000
102	Bishop	Gandy	un	31854	31	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
125	Bishop	Gandy	un	39342	238	0.054609929	5.95238	0.64385	55.02943	0.77469	0.09091	-1.00000	-1.00000
130	Bishop	Gandy	un	40084	278	0.464285714	0.41935	0.03596	4.89101	0.37742	0.02098	-1.00000	-1.00000
136	Bishop	Gandy	un	41446	71	0.464285714	0.41935	0.03596	4.89101	0.37742	0.02098	-1.00000	-1.00000
148	Bishop	Gandy	un	44468	150	0.112852665	5.37037	0.58906	48.96109	0.73000	0.06914	-1.00000	-1.00000
153	Bishop	Gandy	un	45973	61	1.000000000	1.00000	0.05944	16.82259	0.00000	0.00000	-1.00000	-1.00000
159	Bishop	Gandy	un	48363	90	1.000000000	0.69444	0.10651	4.52767	0.15836	0.00271	-1.00000	-1.00000
162	Bishop	Gandy	un	49855	13	1.000000000	0.94444	0.29260	3.04848	0.02482	0.00018	-1.00000	-1.00000
165	Bishop	Gandy	un	50702	14	0.645673848	0.50000	0.07656	3.26549	0.30103	0.01000	-1.00000	-1.00000
171	Bishop	Gandy	un	53030	58	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
202	Bishop	Gandy	un	61415	20	0.081599742	0.17742	0.01854	1.69757	0.75100	0.07353	-1.00000	-1.00000
217	Bishop	Gandy	un	65971	497	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
228	Bishop	Gandy	un	69458	94	0.208144796	3.78261	0.36861	38.81679	0.57779	0.04667	-1.00000	-1.00000
235	Bishop	Gandy	un	70780	89	1.000000000	1.17949	0.23845	5.83421	0.07169	0.00073	-1.00000	-1.00000
264	Bishop	Gandy	un	85173	194	0.491264850	0.33333	0.03259	3.40968	0.47712	0.03571	-1.00000	-1.00000
265	Bishop	Gandy	un	85962	157	1.000000000	1.00000	0.05920	16.89051	0.00000	0.00000	-1.00000	-1.00000
283	Bishop	Gandy	un	94055	80	0.728734675	1.63636	0.40710	6.57744	0.21388	0.00870	-1.00000	-1.00000
291	Bishop	Gandy	un	97374	44	1.000000000	1.66667	0.14261	19.47836	0.22185	0.01509	-1.00000	-1.00000
292	Bishop	Gandy	un	98157	31	0.228675136	0.29032	0.02849	2.95801	0.53712	0.03827	-1.00000	-1.00000
300	Bishop	Gandy	un	101561	196	1.000000000	1.91667	0.16250	22.60740	0.28255	0.00550	-1.00000	-1.00000
308	Bishop	Gandy	un	103041	99	0.777567761	1.19118	0.37328	3.80115	0.07598	0.00168	-1.00000	-1.00000
327	Bishop	Gandy	un	109093	53	0.149035501	3.60000	0.65319	19.84094	0.55630	0.04545	-1.00000	-1.00000
332	Bishop	Gandy	un	112079	14	0.281402417	2.55556	0.56062	11.64942	0.40749	0.03064	-1.00000	-1.00000
347	Bishop	Gandy	un	118721	158	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
374	Bishop	Gandy	un	124725	112	0.723711243	0.70000	0.16596	2.95256	0.15490	0.00440	-1.00000	-1.00000
376	Bishop	Gandy	un	125425	47	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
422	Bishop	Gandy	un	142324	20	0.472795807	0.54286	0.11406	2.58367	0.26531	0.01250	-1.00000	-1.00000
423	Bishop	Gandy	un	143301	127	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
432	Bishop	Gandy	un	148294	300	0.617647059	0.48000	0.04081	5.64636	0.31876	0.00680	-1.00000	-1.00000
434	Bishop	Gandy	un	148917	37	0.718786485	0.64615	0.15385	2.71379	0.18966	0.00641	-1.00000	-1.00000
442	Bishop	Gandy	un	151527	140	0.112852665	5.37037	0.58906	48.96109	0.73000	0.06914	-1.00000	-1.00000
457	Bishop	Gandy	un	157621	149	0.091583710	5.27273	0.55003	50.54564	0.72204	0.07143	-1.00000	-1.00000
459	Bishop	Gandy	un	158454	104	0.123354193	0.23077	0.04176	1.27522	0.63682	0.06088	-1.00000	-1.00000
461	Bishop	Gandy	un	159023	12	1.000000000	1.15652	0.31563	4.23764	0.06315	0.00089	-1.00000	-1.00000
468	Bishop	Gandy	un	160555	32	0.000472049	8.40000	2.44077	28.90891	0.92428	0.22647	-1.00000	-1.00000
483	Bishop	Gandy	un	166438	96	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
488	Bishop	Gandy	un	168878	44	0.237749546	4.14286	0.43577	39.38647	0.61730	0.05091	-1.00000	-1.00000
501	Bishop	Gandy	un	173560	111	0.605263158	0.44828	0.03837	5.23742	0.34845	0.00739	-1.00000	-1.00000
504	Bishop	Gandy	un	174383	134	1.000000000	1.27778	0.25733	6.34476	0.10646	0.00167	-1.00000	-1.00000
507	Bishop	Gandy	un	176777	55	0.407428738	0.60000	0.19407	1.85498	0.22185	0.01583	-1.00000	-1.00000
510	Bishop	Gandy	un	177655	100	1.000000000	0.78571	0.10237	6.03051	0.10474	0.00100	-1.00000	-1.00000
519	Bishop	Gandy	un	179986	24	0.106170599	0.20968	0.02205	1.99431	0.67845	0.05844	-1.00000	-1.00000
532	Bishop	Gandy	un	183292	30	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
574	Bishop	Gandy	un	201235	41	0.117021277	0.22000	0.02284	2.11887	0.65758	0.06667	-1.00000	-1.00000
581	Bishop	Gandy	un	204260	23	0.000287493	12.77778	2.96857	55.00006	1.10646	0.28135	-1.00000	-1.00000
623	Bishop	Gandy	un	219294	125	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
625	Bishop	Gandy	un	219998	31	1.000000000	1.91667	0.16250	22.60740	0.28255	0.00550	-1.00000	-1.00000
627	Bishop	Gandy	un	221241	401	0.225306122	0.28395	0.02761	2.92002	0.54676	0.04514	-1.00000	-1.00000
635	Bishop	Gandy	un	223253	70	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
638	Bishop	Gandy	un	224979	127	0.000000252	44.81818	5.31062	378.23602	1.65145	0.45344	-1.00000	-1.00000
646	Bishop	Gandy	un	229354	122	0.208144796	0.26437	0.02576	2.71292	0.57779	0.04667	-1.00000	-1.00000
653	Bishop	Gandy	un	230880	10	0.344497608	0.28736	0.02808	2.94037	0.54158	0.02119	-1.00000	-1.00000
675	Bishop	Gandy	un	239747	24	0.000006539	45.00000	5.18815	390.31253	1.65321	0.40513	-1.00000	-1.00000
687	Bishop	Gandy	un	243384	441	1.000000000	1.92308	0.16389	22.56519	0.28400	0.01884	-1.00000	-1.00000
688	Bishop	Gandy	un	243911	93	0.192872117	0.24731	0.02414	2.53324	0.60676	0.04808	-1.00000	-1.00000
698	Bishop	Gandy	un	250695	508	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	-1.00000	-1.00000
705	Bishop	Gandy	un	253441	143	0.491833031	3.00000	0.29452	30.55776	0.47712	0.03333	-1.00000	-1.00000
727	Bishop	Gandy	un	260040	31	0.002587025	12.88889	1.48569	111.81544	1.11022	0.18148	-1.00000	-1.00000
733	Bishop	Gandy	un	262350	154	1.000000000	1.93333	0.16614	22.49763	0.28631	0.01637	-1.00000	-1.00000
747	Bishop	Gandy	un	267845	42	0.361234991	0.30864	0.03010	3.16484	0.51055	0.01923	-1.00000	-1.00000
753	Bishop	Gandy	un	269466	52	1.000000000	1.66667	0.14261	19.47836	0.22185	0.01509	-1.00000	-1.00000
770	Bishop	Gandy	un	275951	76	0.017220725	0.11828	0.01329	1.05307	0.92709	0.11312	-1.00000	-1.00000
777	Bishop	Gandy	un	279593	75	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
781	Bishop	Gandy	un	281356	261	1.000000000	1.66667	0.14261	19.47836	0.22185	0.01509	-1.00000	-1.00000
788	Bishop	Gandy	un	283670	139	0.697061803	1.53333	0.30574	7.68990	0.18564	0.00545	-1.00000	-1.00000
793	Bishop	Gandy	un	286080	107	1.000000000	1.25000	0.30904	5.05599	0.09691	0.00182	-1.00000	-1.00000
794	Bishop	Gandy	un	286788	8	0.055746141	5.80000	0.63455	53.01424	0.76343	0.07692	-1.00000	-1.00000
804	Bishop	Gandy	un	291654	42	1.000000000	1.80000	0.15437	20.98797	0.25527	0.01576	-1.00000	-1.00000
811	Bishop	Gandy	un	292446	134	0.773436432	0.83333	0.25489	2.72445	0.07918	0.00190	-1.00000	-1.00000
814	Bishop	Gandy	un	294070	56	0.045880559	0.22222	0.05141	0.96066	0.65321	0.08288	-1.00000	-1.00000
817	Bishop	Gandy	un	295701	157	0.045801254	3.75000	1.16007	12.12210	0.57403	0.10117	-1.00000	-1.00000
824	Bishop	Gandy	un	296547	120	0.552511044	0.66667	0.19979	2.22451	0.17609	0.00841	-1.00000	-1.00000
834	Bishop	Gandy	un	299577	81	0.069262539	0.20238	0.03735	1.09665	0.69383	0.07798	-1.00000	-1.00000
882	Bishop	Gandy	un	319226	70	0.238703141	0.31667	0.05520	1.81650	0.49940	0.03580	-1.00000	-1.00000
