# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
37	Big_Springs	Rosebud_Top_P	un	6631	133	0.245098039	0.30864	0.03010	3.16484	0.51055	0.04000	-1.00000	-1.00000
42	Big_Springs	Rosebud_Top_P	un	8936	63	0.007757083	0.14907	0.03673	0.60495	0.82661	0.14518	-1.00000	-1.00000
43	Big_Springs	Rosebud_Top_P	un	9701	8	0.491833031	0.33333	0.03272	3.39531	0.47712	0.03333	-1.00000	-1.00000
51	Big_Springs	Rosebud_Top_P	un	13995	247	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
79	Big_Springs	Rosebud_Top_P	un	23352	63	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
88	Big_Springs	Rosebud_Top_P	un	27206	25	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
89	Big_Springs	Rosebud_Top_P	un	28067	106	0.000000000	115.00000	12.48383	1059.37024	2.06070	0.72527	-1.00000	-1.00000
91	Big_Springs	Rosebud_Top_P	un	28863	124	0.106170599	4.76923	0.50143	45.36166	0.67845	0.05844	-1.00000	-1.00000
104	Big_Springs	Rosebud_Top_P	un	32774	102	0.000000000	434.00000	37.29122	5050.94727	2.63749	0.93318	-1.00000	-1.00000
106	Big_Springs	Rosebud_Top_P	un	34240	22	0.000000000	113.66666	12.76690	1012.00061	2.05563	0.69231	-1.00000	-1.00000
115	Big_Springs	Rosebud_Top_P	un	35910	111	0.005105438	0.09483	0.01103	0.81529	1.02307	0.14286	-1.00000	-1.00000
122	Big_Springs	Rosebud_Top_P	un	37480	19	0.481481481	0.44828	0.03837	5.23742	0.34845	0.02032	-1.00000	-1.00000
131	Big_Springs	Rosebud_Top_P	un	40692	66	0.023501224	0.12169	0.01392	1.06357	0.91473	0.11607	-1.00000	-1.00000
144	Big_Springs	Rosebud_Top_P	un	43777	47	0.095794660	2.91667	0.94640	8.98871	0.46489	0.06606	-1.00000	-1.00000
160	Big_Springs	Rosebud_Top_P	un	49159	64	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
162	Big_Springs	Rosebud_Top_P	un	49855	13	0.002982544	6.00000	1.81478	19.83714	0.77815	0.17170	-1.00000	-1.00000
173	Big_Springs	Rosebud_Top_P	un	54225	112	0.000065668	14.77778	3.47842	62.78225	1.16961	0.31201	-1.00000	-1.00000
177	Big_Springs	Rosebud_Top_P	un	55141	220	0.000046796	0.04274	0.00508	0.35949	1.36922	0.30000	-1.00000	-1.00000
179	Big_Springs	Rosebud_Top_P	un	55837	110	0.000012938	29.16667	3.42344	248.49127	1.46489	0.37143	-1.00000	-1.00000
203	Big_Springs	Rosebud_Top_P	un	62314	109	0.039739833	0.25362	0.07362	0.87370	0.59581	0.09267	-1.00000	-1.00000
227	Big_Springs	Rosebud_Top_P	un	68683	154	0.584298059	1.54545	0.52487	4.55051	0.18906	0.01161	-1.00000	-1.00000
239	Big_Springs	Rosebud_Top_P	un	72367	92	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
240	Big_Springs	Rosebud_Top_P	un	73069	32	1.000000000	0.51724	0.04445	6.01898	0.28631	0.01637	-1.00000	-1.00000
251	Big_Springs	Rosebud_Top_P	un	80037	6	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
261	Big_Springs	Rosebud_Top_P	un	84121	34	0.237749546	0.24138	0.02539	2.29481	0.61730	0.05091	-1.00000	-1.00000
267	Big_Springs	Rosebud_Top_P	un	86713	63	0.000012389	28.84615	3.41998	243.30547	1.46009	0.35897	-1.00000	-1.00000
269	Big_Springs	Rosebud_Top_P	un	88317	184	0.444444444	2.58333	0.22094	30.20541	0.41218	0.02358	-1.00000	-1.00000
288	Big_Springs	Rosebud_Top_P	un	95744	131	0.000002290	32.57143	6.05342	175.25595	1.51284	0.44393	-1.00000	-1.00000
291	Big_Springs	Rosebud_Top_P	un	97374	44	0.003937952	11.27273	1.31375	96.72617	1.05203	0.14706	-1.00000	-1.00000
298	Big_Springs	Rosebud_Top_P	un	99753	110	0.093609855	2.81633	0.89648	8.84757	0.44968	0.05778	-1.00000	-1.00000
299	Big_Springs	Rosebud_Top_P	un	100582	34	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
304	Big_Springs	Rosebud_Top_P	un	102341	154	0.103265306	4.90909	0.51099	47.16195	0.69100	0.06915	-1.00000	-1.00000
308	Big_Springs	Rosebud_Top_P	un	103041	99	0.000000480	57.50000	6.60776	500.35864	1.75967	0.46701	-1.00000	-1.00000
332	Big_Springs	Rosebud_Top_P	un	112079	14	0.000000010	63.00000	7.38797	537.22504	1.79934	0.54622	-1.00000	-1.00000
339	Big_Springs	Rosebud_Top_P	un	115463	139	0.052549084	0.14943	0.01685	1.32480	0.82558	0.08805	-1.00000	-1.00000
342	Big_Springs	Rosebud_Top_P	un	117040	109	0.011603269	0.11330	0.01299	0.98798	0.94577	0.12000	-1.00000	-1.00000
356	Big_Springs	Rosebud_Top_P	un	122270	192	0.493506494	0.35802	0.03507	3.65452	0.44609	0.03210	-1.00000	-1.00000
376	Big_Springs	Rosebud_Top_P	un	125425	47	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
380	Big_Springs	Rosebud_Top_P	un	126351	101	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
387	Big_Springs	Rosebud_Top_P	un	129818	377	0.011317577	0.08213	0.00948	0.71144	1.08552	0.14463	-1.00000	-1.00000
409	Big_Springs	Rosebud_Top_P	un	137656	110	0.352571217	0.24000	0.02500	2.30408	0.61979	0.03238	-1.00000	-1.00000
413	Big_Springs	Rosebud_Top_P	un	140384	456	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
414	Big_Springs	Rosebud_Top_P	un	140720	17	0.592575450	0.72115	0.24383	2.13288	0.14197	0.00648	-1.00000	-1.00000
422	Big_Springs	Rosebud_Top_P	un	142324	20	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
427	Big_Springs	Rosebud_Top_P	un	146424	78	0.055746141	5.80000	0.63455	53.01424	0.76343	0.07692	-1.00000	-1.00000
450	Big_Springs	Rosebud_Top_P	un	155966	67	0.000911685	0.06897	0.00817	0.58216	1.16137	0.19149	-1.00000	-1.00000
461	Big_Springs	Rosebud_Top_P	un	159023	12	0.052549084	0.14943	0.01685	1.32480	0.82558	0.08805	-1.00000	-1.00000
468	Big_Springs	Rosebud_Top_P	un	160555	32	0.000000000	319.00000	27.15492	3747.42432	2.50379	0.78794	-1.00000	-1.00000
477	Big_Springs	Rosebud_Top_P	un	163946	86	0.000000000	243.00000	23.75590	2485.65576	2.38561	0.86224	-1.00000	-1.00000
489	Big_Springs	Rosebud_Top_P	un	169622	26	0.023977923	0.12315	0.01417	1.07058	0.90956	0.10769	-1.00000	-1.00000
493	Big_Springs	Rosebud_Top_P	un	170517	99	0.055746141	5.80000	0.63455	53.01424	0.76343	0.07692	-1.00000	-1.00000
501	Big_Springs	Rosebud_Top_P	un	173560	111	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
507	Big_Springs	Rosebud_Top_P	un	176777	55	0.002936224	0.08800	0.01042	0.74349	1.05552	0.16000	-1.00000	-1.00000
510	Big_Springs	Rosebud_Top_P	un	177655	100	0.000016193	17.48000	4.39527	69.51792	1.24254	0.37589	-1.00000	-1.00000
514	Big_Springs	Rosebud_Top_P	un	178397	49	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
