# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
5	Mona	Clear_Lake	un	1023	210	1.000000000	0.75000	0.06036	9.31943	0.12494	0.01075	-1.00000	-1.00000
16	Mona	Clear_Lake	un	1721	57	0.565508021	1.50000	0.14720	15.28494	0.17609	0.02978	-1.00000	-1.00000
37	Mona	Clear_Lake	un	6631	133	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
41	Mona	Clear_Lake	un	8101	57	0.100018539	5.66667	0.94353	34.03308	0.75333	0.11903	-1.00000	-1.00000
99	Mona	Clear_Lake	un	31104	51	0.555080214	1.80000	0.18443	17.56728	0.25527	0.03571	-1.00000	-1.00000
165	Mona	Clear_Lake	un	50702	14	0.587482219	1.28571	0.12680	13.03694	0.10914	0.02286	-1.00000	-1.00000
172	Mona	Clear_Lake	un	53514	57	1.000000000	0.93103	0.08586	10.09580	0.03103	0.01481	-1.00000	-1.00000
192	Mona	Clear_Lake	un	59838	67	1.000000000	0.93103	0.08586	10.09580	0.03103	0.01481	-1.00000	-1.00000
243	Mona	Clear_Lake	un	74263	463	1.000000000	0.75000	0.06036	9.31943	0.12494	0.01075	-1.00000	-1.00000
246	Mona	Clear_Lake	un	76156	16	1.000000000	0.60000	0.04859	7.40828	0.22185	0.00721	-1.00000	-1.00000
254	Mona	Clear_Lake	un	81799	136	1.000000000	0.93103	0.08586	10.09580	0.03103	0.01481	-1.00000	-1.00000
261	Mona	Clear_Lake	un	84121	34	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
280	Mona	Clear_Lake	un	92462	21	1.000000000	0.93103	0.08586	10.09580	0.03103	0.01481	-1.00000	-1.00000
283	Mona	Clear_Lake	un	94055	80	1.000000000	1.00000	0.09203	10.86597	0.00000	0.01681	-1.00000	-1.00000
286	Mona	Clear_Lake	un	94930	105	0.000425309	21.00000	2.30678	191.17557	1.32222	0.35714	-1.00000	-1.00000
300	Mona	Clear_Lake	un	101561	196	1.000000000	1.17391	0.10748	12.82196	0.06964	0.02222	-1.00000	-1.00000
304	Mona	Clear_Lake	un	102341	154	0.222222222	0.13793	0.01104	1.72269	0.86034	0.10000	-1.00000	-1.00000
308	Mona	Clear_Lake	un	103041	99	0.078934837	5.55556	1.01754	30.33215	0.74473	0.12777	-1.00000	-1.00000
311	Mona	Clear_Lake	un	103926	119	0.000001487	108.00000	8.63047	1351.49072	2.03342	0.84259	-1.00000	-1.00000
316	Mona	Clear_Lake	un	104829	211	1.000000000	0.75000	0.06036	9.31943	0.12494	0.01075	-1.00000	-1.00000
322	Mona	Clear_Lake	un	107467	88	0.587482219	1.28571	0.12680	13.03694	0.10914	0.02286	-1.00000	-1.00000
330	Mona	Clear_Lake	un	110500	63	1.000000000	0.63636	0.04985	8.12334	0.19629	0.00383	-1.00000	-1.00000
332	Mona	Clear_Lake	un	112079	14	0.001509401	0.03704	0.00353	0.38819	1.43136	0.43333	-1.00000	-1.00000
376	Mona	Clear_Lake	un	125425	47	0.222222222	0.13793	0.01104	1.72269	0.86034	0.10000	-1.00000	-1.00000
380	Mona	Clear_Lake	un	126351	101	1.000000000	1.17391	0.10748	12.82196	0.06964	0.02222	-1.00000	-1.00000
406	Mona	Clear_Lake	un	135995	52	1.000000000	0.69231	0.05585	8.58155	0.15970	0.00932	-1.00000	-1.00000
423	Mona	Clear_Lake	un	143301	127	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
501	Mona	Clear_Lake	un	173560	111	1.000000000	0.64286	0.05197	7.95189	0.19189	0.00816	-1.00000	-1.00000
504	Mona	Clear_Lake	un	174383	134	0.086551903	4.50000	0.49808	40.65581	0.65321	0.09524	-1.00000	-1.00000
510	Mona	Clear_Lake	un	177655	100	1.000000000	0.83333	0.15780	4.40067	0.07918	0.00144	-1.00000	-1.00000
539	Mona	Clear_Lake	un	187050	338	1.000000000	0.64286	0.05197	7.95189	0.19189	0.00816	-1.00000	-1.00000
542	Mona	Clear_Lake	un	188362	18	0.683826474	0.60000	0.11950	3.01256	0.22185	0.01215	-1.00000	-1.00000
556	Mona	Clear_Lake	un	195687	80	0.006638217	0.04839	0.00457	0.51210	1.31527	0.32143	-1.00000	-1.00000
606	Mona	Clear_Lake	un	211218	136	1.000000000	0.64286	0.05197	7.95189	0.19189	0.00816	-1.00000	-1.00000
615	Mona	Clear_Lake	un	215338	133	0.000425309	21.00000	2.30678	191.17557	1.32222	0.35714	-1.00000	-1.00000
616	Mona	Clear_Lake	un	216074	22	0.000201254	40.50000	3.81194	430.29321	1.60746	0.56034	-1.00000	-1.00000
619	Mona	Clear_Lake	un	217681	13	0.555080214	1.80000	0.18443	17.56728	0.25527	0.03571	-1.00000	-1.00000
628	Mona	Clear_Lake	un	221710	83	0.029244745	7.71429	0.85032	69.98563	0.88730	0.17460	-1.00000	-1.00000
635	Mona	Clear_Lake	un	223253	70	0.218209692	0.33333	0.06302	1.76309	0.47712	0.05455	-1.00000	-1.00000
641	Mona	Clear_Lake	un	227165	53	0.188715031	0.21429	0.02498	1.83814	0.66901	0.05931	-1.00000	-1.00000
654	Mona	Clear_Lake	un	231779	72	0.000948317	0.03226	0.00309	0.33678	1.49136	0.44118	-1.00000	-1.00000
661	Mona	Clear_Lake	un	234092	19	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
694	Mona	Clear_Lake	un	247020	113	1.000000000	0.60000	0.04859	7.40828	0.22185	0.00721	-1.00000	-1.00000
705	Mona	Clear_Lake	un	253441	143	0.555080214	1.80000	0.18443	17.56728	0.25527	0.03571	-1.00000	-1.00000
743	Mona	Clear_Lake	un	265485	49	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
746	Mona	Clear_Lake	un	267147	97	0.576470588	1.38462	0.13624	14.07178	0.14133	0.02597	-1.00000	-1.00000
756	Mona	Clear_Lake	un	271133	124	0.032904951	0.06667	0.00570	0.77913	1.17609	0.19631	-1.00000	-1.00000
781	Mona	Clear_Lake	un	281356	261	1.000000000	0.69231	0.05585	8.58155	0.15970	0.00932	-1.00000	-1.00000
825	Mona	Clear_Lake	un	297290	60	1.000000000	0.60000	0.04859	7.40828	0.22185	0.00721	-1.00000	-1.00000
840	Mona	Clear_Lake	un	302039	112	1.000000000	0.60000	0.04859	7.40828	0.22185	0.00721	-1.00000	-1.00000
850	Mona	Clear_Lake	un	307266	116	0.076970054	5.00000	0.55075	45.39242	0.69897	0.11077	-1.00000	-1.00000
851	Mona	Clear_Lake	un	307993	32	0.691138302	1.66667	0.32335	8.59069	0.22185	0.01176	-1.00000	-1.00000
870	Mona	Clear_Lake	un	313772	448	1.000000000	1.17391	0.10748	12.82196	0.06964	0.02222	-1.00000	-1.00000
886	Mona	Clear_Lake	un	320072	103	0.559981034	1.66667	0.17120	16.22539	0.22185	0.03137	-1.00000	-1.00000
913	Mona	Clear_Lake	un	326812	22	0.000000184	135.00000	10.93372	1666.86230	2.13033	0.85926	-1.00000	-1.00000
