# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Bishop	Rosebud_Top_P	un	1721	57	0.002587025	0.07759	0.00894	0.67309	1.11022	0.18148	-1.00000	-1.00000
28	Bishop	Rosebud_Top_P	un	3389	66	0.208144796	0.26437	0.02576	2.71292	0.57779	0.04667	-1.00000	-1.00000
43	Bishop	Rosebud_Top_P	un	9701	8	0.104821803	0.20690	0.02165	1.97698	0.68425	0.06335	-1.00000	-1.00000
51	Bishop	Rosebud_Top_P	un	13995	247	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
75	Bishop	Rosebud_Top_P	un	21034	9	0.208144796	0.26437	0.02576	2.71292	0.57779	0.04667	-1.00000	-1.00000
79	Bishop	Rosebud_Top_P	un	23352	63	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
91	Bishop	Rosebud_Top_P	un	28863	124	0.118181818	4.46154	0.46819	42.51565	0.64948	0.05660	-1.00000	-1.00000
98	Bishop	Rosebud_Top_P	un	30550	306	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
99	Bishop	Rosebud_Top_P	un	31104	51	0.000013103	0.03448	0.00407	0.29209	1.46240	0.35000	-1.00000	-1.00000
102	Bishop	Rosebud_Top_P	un	31854	31	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
106	Bishop	Rosebud_Top_P	un	34240	22	0.000000001	91.66666	10.22621	821.69061	1.96221	0.66844	-1.00000	-1.00000
130	Bishop	Rosebud_Top_P	un	40084	278	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
131	Bishop	Rosebud_Top_P	un	40692	66	0.011308779	0.11111	0.01267	0.97465	0.95424	0.13043	-1.00000	-1.00000
159	Bishop	Rosebud_Top_P	un	48363	90	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
160	Bishop	Rosebud_Top_P	un	49159	64	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
162	Bishop	Rosebud_Top_P	un	49855	13	1.000000000	1.04938	0.34300	3.21047	0.02093	0.00013	-1.00000	-1.00000
165	Bishop	Rosebud_Top_P	un	50702	14	0.091583710	0.18966	0.01978	1.81808	0.72204	0.07143	-1.00000	-1.00000
171	Bishop	Rosebud_Top_P	un	53030	58	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
202	Bishop	Rosebud_Top_P	un	61415	20	0.103265306	0.20370	0.02120	1.95699	0.69100	0.06915	-1.00000	-1.00000
217	Bishop	Rosebud_Top_P	un	65971	497	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
235	Bishop	Rosebud_Top_P	un	70780	89	0.104821803	0.20690	0.02165	1.97698	0.68425	0.06335	-1.00000	-1.00000
251	Bishop	Rosebud_Top_P	un	80037	6	0.491264850	3.00000	0.29328	30.68711	0.47712	0.03571	-1.00000	-1.00000
283	Bishop	Rosebud_Top_P	un	94055	80	0.055746141	0.17241	0.01886	1.57593	0.76343	0.07692	-1.00000	-1.00000
291	Bishop	Rosebud_Top_P	un	97374	44	0.011437374	9.09091	1.05219	78.54564	0.95861	0.13333	-1.00000	-1.00000
292	Bishop	Rosebud_Top_P	un	98157	31	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
300	Bishop	Rosebud_Top_P	un	101561	196	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
304	Bishop	Rosebud_Top_P	un	102341	154	0.091583710	5.27273	0.55003	50.54564	0.72204	0.07143	-1.00000	-1.00000
308	Bishop	Rosebud_Top_P	un	103041	99	0.000001371	51.75000	5.91776	452.54681	1.71391	0.44849	-1.00000	-1.00000
327	Bishop	Rosebud_Top_P	un	109093	53	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
332	Bishop	Rosebud_Top_P	un	112079	14	0.117647059	0.22222	0.02321	2.12804	0.65321	0.06122	-1.00000	-1.00000
374	Bishop	Rosebud_Top_P	un	124725	112	0.017557114	4.96364	1.40328	17.55724	0.69580	0.13222	-1.00000	-1.00000
413	Bishop	Rosebud_Top_P	un	140384	456	1.000000000	0.85185	0.05042	14.39326	0.06964	0.00024	-1.00000	-1.00000
414	Bishop	Rosebud_Top_P	un	140720	17	0.786244457	0.85227	0.28119	2.58319	0.06942	0.00154	-1.00000	-1.00000
422	Bishop	Rosebud_Top_P	un	142324	20	0.227284105	0.29231	0.05114	1.67087	0.53416	0.03998	-1.00000	-1.00000
427	Bishop	Rosebud_Top_P	un	146424	78	0.112015456	5.40000	0.58948	49.46759	0.73239	0.07429	-1.00000	-1.00000
432	Bishop	Rosebud_Top_P	un	148294	300	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
459	Bishop	Rosebud_Top_P	un	158454	104	0.008470111	0.10053	0.01141	0.88574	0.99771	0.14773	-1.00000	-1.00000
461	Bishop	Rosebud_Top_P	un	159023	12	0.016354234	0.11494	0.01283	1.02946	0.93952	0.12411	-1.00000	-1.00000
468	Bishop	Rosebud_Top_P	un	160555	32	0.420466059	0.38182	0.06665	2.18728	0.41814	0.02462	-1.00000	-1.00000
477	Bishop	Rosebud_Top_P	un	163946	86	0.000046796	0.04274	0.00508	0.35949	1.36922	0.30000	-1.00000	-1.00000
480	Bishop	Rosebud_Top_P	un	165508	16	0.055746141	0.17241	0.01886	1.57593	0.76343	0.07692	-1.00000	-1.00000
483	Bishop	Rosebud_Top_P	un	166438	96	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
493	Bishop	Rosebud_Top_P	un	170517	99	0.112015456	5.40000	0.58948	49.46759	0.73239	0.07429	-1.00000	-1.00000
501	Bishop	Rosebud_Top_P	un	173560	111	1.000000000	0.52000	0.04432	6.10163	0.28400	0.00517	-1.00000	-1.00000
504	Bishop	Rosebud_Top_P	un	174383	134	0.000000000	162.00000	16.91695	1551.34375	2.20952	0.79310	-1.00000	-1.00000
507	Bishop	Rosebud_Top_P	un	176777	55	0.000036343	0.04000	0.00475	0.33716	1.39794	0.32432	-1.00000	-1.00000
510	Bishop	Rosebud_Top_P	un	177655	100	0.000000549	41.80000	7.25664	240.77800	1.62118	0.50970	-1.00000	-1.00000
519	Bishop	Rosebud_Top_P	un	179986	24	0.236897275	0.24074	0.02521	2.29910	0.61845	0.05462	-1.00000	-1.00000
532	Bishop	Rosebud_Top_P	un	183292	30	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
574	Bishop	Rosebud_Top_P	un	201235	41	0.091583710	0.18966	0.01978	1.81808	0.72204	0.07143	-1.00000	-1.00000
581	Bishop	Rosebud_Top_P	un	204260	23	0.000001196	40.00000	4.66259	343.15671	1.60206	0.45455	-1.00000	-1.00000
615	Bishop	Rosebud_Top_P	un	215338	133	0.000587549	16.11111	1.89908	136.68118	1.20713	0.21538	-1.00000	-1.00000
617	Bishop	Rosebud_Top_P	un	216955	144	0.245454545	3.22222	0.31567	32.89072	0.50816	0.03704	-1.00000	-1.00000
622	Bishop	Rosebud_Top_P	un	218751	386	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
625	Bishop	Rosebud_Top_P	un	219998	31	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
627	Bishop	Rosebud_Top_P	un	221241	401	0.244680851	0.30667	0.02975	3.16133	0.51333	0.04348	-1.00000	-1.00000
635	Bishop	Rosebud_Top_P	un	223253	70	1.000000000	1.09091	0.14134	8.41998	0.03779	0.00014	-1.00000	-1.00000
638	Bishop	Rosebud_Top_P	un	224979	127	0.000003676	43.20000	5.04896	369.62860	1.63548	0.38890	-1.00000	-1.00000
653	Bishop	Rosebud_Top_P	un	230880	10	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
675	Bishop	Rosebud_Top_P	un	239747	24	0.000001196	40.00000	4.66259	343.15671	1.60206	0.45455	-1.00000	-1.00000
690	Bishop	Rosebud_Top_P	un	245358	97	0.245454545	3.22222	0.31567	32.89072	0.50816	0.03704	-1.00000	-1.00000
698	Bishop	Rosebud_Top_P	un	250695	508	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
708	Bishop	Rosebud_Top_P	un	254213	98	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
724	Bishop	Rosebud_Top_P	un	258416	78	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
731	Bishop	Rosebud_Top_P	un	261547	143	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
735	Bishop	Rosebud_Top_P	un	263889	107	0.002304137	0.06087	0.00702	0.52800	1.21560	0.19902	-1.00000	-1.00000
745	Bishop	Rosebud_Top_P	un	266306	95	0.358865248	3.28571	0.31674	34.08422	0.51663	0.02273	-1.00000	-1.00000
753	Bishop	Rosebud_Top_P	un	269466	52	0.239819005	3.84615	0.40172	36.82394	0.58503	0.05248	-1.00000	-1.00000
759	Bishop	Rosebud_Top_P	un	272330	434	0.117647059	4.50000	0.46992	43.09288	0.65321	0.06122	-1.00000	-1.00000
768	Bishop	Rosebud_Top_P	un	275085	58	0.236897275	4.15385	0.43495	39.66973	0.61845	0.05462	-1.00000	-1.00000
770	Bishop	Rosebud_Top_P	un	275951	76	0.020799934	0.12644	0.01417	1.12790	0.89813	0.10989	-1.00000	-1.00000
772	Bishop	Rosebud_Top_P	un	276789	81	0.500000000	2.07692	0.17741	24.31412	0.31742	0.01961	-1.00000	-1.00000
777	Bishop	Rosebud_Top_P	un	279593	75	1.000000000	0.92593	0.05493	15.60790	0.03342	0.00005	-1.00000	-1.00000
788	Bishop	Rosebud_Top_P	un	283670	139	0.000096323	15.33333	3.51720	66.84619	1.18564	0.32197	-1.00000	-1.00000
793	Bishop	Rosebud_Top_P	un	286080	107	0.039250162	0.14483	0.01574	1.33255	0.83915	0.09722	-1.00000	-1.00000
812	Bishop	Rosebud_Top_P	un	293252	96	0.491264850	3.00000	0.29328	30.68711	0.47712	0.03571	-1.00000	-1.00000
814	Bishop	Rosebud_Top_P	un	294070	56	0.001369902	0.06996	0.00812	0.60257	1.15516	0.20635	-1.00000	-1.00000
824	Bishop	Rosebud_Top_P	un	296547	120	0.000977321	0.06513	0.00758	0.55974	1.18619	0.21212	-1.00000	-1.00000
833	Bishop	Rosebud_Top_P	un	298802	25	0.245454545	3.22222	0.31567	32.89072	0.50816	0.03704	-1.00000	-1.00000
834	Bishop	Rosebud_Top_P	un	299577	81	0.000000035	60.75000	6.98673	528.22418	1.78355	0.55808	-1.00000	-1.00000
850	Bishop	Rosebud_Top_P	un	307266	116	0.003465046	12.00000	1.38010	104.34058	1.07918	0.17636	-1.00000	-1.00000
851	Bishop	Rosebud_Top_P	un	307993	32	0.271987431	1.94444	0.62796	6.02089	0.28880	0.02685	-1.00000	-1.00000
882	Bishop	Rosebud_Top_P	un	319226	70	0.016354234	0.11494	0.01283	1.02946	0.93952	0.12411	-1.00000	-1.00000
887	Bishop	Rosebud_Top_P	un	320805	51	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
893	Bishop	Rosebud_Top_P	un	322448	83	0.705803638	1.66667	0.35599	7.80287	0.22185	0.00790	-1.00000	-1.00000
904	Bishop	Rosebud_Top_P	un	325070	191	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
907	Bishop	Rosebud_Top_P	un	325755	60	0.146369623	0.27273	0.04897	1.51894	0.56427	0.05000	-1.00000	-1.00000
913	Bishop	Rosebud_Top_P	un	326812	22	0.000000004	67.66666	7.95342	575.69940	1.83037	0.55556	-1.00000	-1.00000
914	Bishop	Rosebud_Top_P	un	327651	32	0.000555546	10.45455	2.49488	43.80869	1.01931	0.23529	-1.00000	-1.00000
925	Bishop	Rosebud_Top_P	un	332484	57	0.012375487	6.11111	1.46519	25.48865	0.78612	0.12976	-1.00000	-1.00000
927	Bishop	Rosebud_Top_P	un	333308	105	0.005105438	0.09483	0.01103	0.81529	1.02307	0.14286	-1.00000	-1.00000
936	Bishop	Rosebud_Top_P	un	338294	265	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
984	Bishop	Rosebud_Top_P	un	354706	38	1.000000000	1.08333	0.14129	8.30664	0.03476	0.00011	-1.00000	-1.00000
987	Bishop	Rosebud_Top_P	un	355604	108	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
990	Bishop	Rosebud_Top_P	un	357449	365	0.245098039	0.30864	0.03010	3.16484	0.51055	0.04000	-1.00000	-1.00000
1000	Bishop	Rosebud_Top_P	un	360401	95	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
1019	Bishop	Rosebud_Top_P	un	369280	155	0.104821803	4.83333	0.50582	46.18450	0.68425	0.06335	-1.00000	-1.00000
1044	Bishop	Rosebud_Top_P	un	375450	222	1.000000000	1.92308	0.16389	22.56519	0.28400	0.01884	-1.00000	-1.00000
1051	Bishop	Rosebud_Top_P	un	378893	326	0.225306122	3.52174	0.34246	36.21597	0.54676	0.04514	-1.00000	-1.00000
1064	Bishop	Rosebud_Top_P	un	383637	76	0.490612245	0.33333	0.03243	3.42639	0.47712	0.03846	-1.00000	-1.00000
1073	Bishop	Rosebud_Top_P	un	386364	312	1.000000000	1.78571	0.15251	20.90852	0.25181	0.01681	-1.00000	-1.00000
1080	Bishop	Rosebud_Top_P	un	387847	100	0.003465046	0.08333	0.00958	0.72459	1.07918	0.17636	-1.00000	-1.00000
1117	Bishop	Rosebud_Top_P	un	397215	19	0.490612245	3.00000	0.29185	30.83754	0.47712	0.03846	-1.00000	-1.00000
1120	Bishop	Rosebud_Top_P	un	398896	24	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
