# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Jail_Pond	Tooele_Army	un	108	107	0.562904718	3.00000	0.25287	35.59098	0.47712	0.01714	-1.00000	-1.00000
27	Jail_Pond	Tooele_Army	un	2972	494	0.428571429	2.77778	0.23360	33.03049	0.44370	0.03252	-1.00000	-1.00000
37	Jail_Pond	Tooele_Army	un	6631	133	0.730591755	0.69388	0.16812	2.86376	0.15872	0.00611	-1.00000	-1.00000
41	Jail_Pond	Tooele_Army	un	8101	57	1.000000000	1.21053	0.07089	20.67103	0.08297	0.00040	-1.00000	-1.00000
42	Jail_Pond	Tooele_Army	un	8936	63	0.761175343	1.28000	0.37786	4.33599	0.10721	0.00358	-1.00000	-1.00000
43	Jail_Pond	Tooele_Army	un	9701	8	0.621595122	0.40351	0.03874	4.20303	0.39415	0.01323	-1.00000	-1.00000
102	Jail_Pond	Tooele_Army	un	31854	31	0.454545455	2.50000	0.21115	29.59948	0.39794	0.02791	-1.00000	-1.00000
115	Jail_Pond	Tooele_Army	un	35910	111	1.000000000	0.76471	0.06422	9.10531	0.11651	0.00098	-1.00000	-1.00000
131	Jail_Pond	Tooele_Army	un	40692	66	0.197693968	0.20000	0.02131	1.87728	0.69897	0.05278	-1.00000	-1.00000
144	Jail_Pond	Tooele_Army	un	43777	47	1.000000000	1.04082	0.28372	3.81825	0.01737	0.00008	-1.00000	-1.00000
170	Jail_Pond	Tooele_Army	un	52280	93	0.461993760	1.92308	0.43396	8.52202	0.28400	0.01796	-1.00000	-1.00000
173	Jail_Pond	Tooele_Army	un	54225	112	0.327191880	2.25000	0.62179	8.14186	0.35218	0.03698	-1.00000	-1.00000
189	Jail_Pond	Tooele_Army	un	58637	427	0.409090909	3.00000	0.25287	35.59098	0.47712	0.03359	-1.00000	-1.00000
203	Jail_Pond	Tooele_Army	un	62314	109	0.755706890	0.68571	0.19833	2.37083	0.16386	0.00776	-1.00000	-1.00000
205	Jail_Pond	Tooele_Army	un	64125	207	0.380952381	3.37500	0.28295	40.25613	0.52827	0.03963	-1.00000	-1.00000
217	Jail_Pond	Tooele_Army	un	65971	497	0.409090909	3.00000	0.25287	35.59098	0.47712	0.03359	-1.00000	-1.00000
227	Jail_Pond	Tooele_Army	un	68683	154	0.534738574	0.60000	0.16790	2.14418	0.22185	0.01299	-1.00000	-1.00000
240	Jail_Pond	Tooele_Army	un	73069	32	1.000000000	0.84000	0.17349	4.06719	0.07572	0.00107	-1.00000	-1.00000
243	Jail_Pond	Tooele_Army	un	74263	463	0.200845666	3.94737	0.38005	40.99947	0.59631	0.05714	-1.00000	-1.00000
261	Jail_Pond	Tooele_Army	un	84121	34	1.000000000	0.73684	0.06231	8.71284	0.13263	0.01429	-1.00000	-1.00000
267	Jail_Pond	Tooele_Army	un	86713	63	0.521959323	1.61538	0.43889	5.94556	0.20828	0.01191	-1.00000	-1.00000
288	Jail_Pond	Tooele_Army	un	95744	131	0.000925950	12.36364	2.36467	64.64298	1.09215	0.24173	-1.00000	-1.00000
298	Jail_Pond	Tooele_Army	un	99753	110	0.364001267	0.50000	0.14637	1.70804	0.30103	0.02692	-1.00000	-1.00000
308	Jail_Pond	Tooele_Army	un	103041	99	1.000000000	1.15000	0.26668	4.95906	0.06070	0.00073	-1.00000	-1.00000
332	Jail_Pond	Tooele_Army	un	112079	14	1.000000000	0.81818	0.22084	3.03121	0.08715	0.00205	-1.00000	-1.00000
339	Jail_Pond	Tooele_Army	un	115463	139	0.476169306	0.47899	0.10661	2.15206	0.31967	0.02053	-1.00000	-1.00000
342	Jail_Pond	Tooele_Army	un	117040	109	0.720095330	1.46154	0.35106	6.08479	0.16481	0.00651	-1.00000	-1.00000
349	Jail_Pond	Tooele_Army	un	119989	603	0.400000000	3.12500	0.26139	37.35983	0.49485	0.03846	-1.00000	-1.00000
356	Jail_Pond	Tooele_Army	un	122270	192	1.000000000	0.76471	0.06422	9.10531	0.11651	0.01501	-1.00000	-1.00000
376	Jail_Pond	Tooele_Army	un	125425	47	0.380952381	3.37500	0.28295	40.25613	0.52827	0.03963	-1.00000	-1.00000
393	Jail_Pond	Tooele_Army	un	131126	34	0.161733615	4.76471	0.45753	49.62001	0.67804	0.06878	-1.00000	-1.00000
399	Jail_Pond	Tooele_Army	un	134732	447	0.409090909	3.00000	0.25287	35.59098	0.47712	0.03359	-1.00000	-1.00000
409	Jail_Pond	Tooele_Army	un	137656	110	0.168927861	2.96154	0.72530	12.09260	0.47152	0.05197	-1.00000	-1.00000
422	Jail_Pond	Tooele_Army	un	142324	20	0.416666667	2.90000	0.24599	34.18835	0.46240	0.02979	-1.00000	-1.00000
423	Jail_Pond	Tooele_Army	un	143301	127	1.000000000	1.44444	0.18594	11.22106	0.15970	0.00260	-1.00000	-1.00000
429	Jail_Pond	Tooele_Army	un	147303	122	0.314031234	2.26154	0.59218	8.63679	0.35440	0.03169	-1.00000	-1.00000
434	Jail_Pond	Tooele_Army	un	148917	37	0.260693653	3.00000	0.64178	14.02347	0.47712	0.04667	-1.00000	-1.00000
440	Jail_Pond	Tooele_Army	un	150994	463	0.409090909	3.00000	0.25287	35.59098	0.47712	0.03359	-1.00000	-1.00000
443	Jail_Pond	Tooele_Army	un	152563	395	0.177700348	4.41176	0.42261	46.05613	0.64461	0.06667	-1.00000	-1.00000
450	Jail_Pond	Tooele_Army	un	155966	67	0.364001267	0.50000	0.14637	1.70804	0.30103	0.02692	-1.00000	-1.00000
461	Jail_Pond	Tooele_Army	un	159023	12	1.000000000	1.04396	0.27141	4.01553	0.01868	0.00009	-1.00000	-1.00000
468	Jail_Pond	Tooele_Army	un	160555	32	0.183574879	4.26316	0.41145	44.17183	0.62973	0.05909	-1.00000	-1.00000
477	Jail_Pond	Tooele_Army	un	163946	86	0.738319446	1.50000	0.40846	5.50846	0.17609	0.00816	-1.00000	-1.00000
479	Jail_Pond	Tooele_Army	un	164812	113	0.665556151	1.66667	0.29737	9.34122	0.22185	0.00744	-1.00000	-1.00000
487	Jail_Pond	Tooele_Army	un	167981	13	0.238900634	0.26190	0.02702	2.53880	0.58186	0.06098	-1.00000	-1.00000
489	Jail_Pond	Tooele_Army	un	169622	26	0.571805007	2.77778	0.23360	33.03049	0.44370	0.01527	-1.00000	-1.00000
493	Jail_Pond	Tooele_Army	un	170517	99	0.434782609	2.70000	0.22857	31.89387	0.43136	0.02889	-1.00000	-1.00000
499	Jail_Pond	Tooele_Army	un	172669	20	0.391304348	3.22222	0.27214	38.15157	0.50816	0.03457	-1.00000	-1.00000
505	Jail_Pond	Tooele_Army	un	175415	336	0.363636364	3.62500	0.30452	43.15254	0.55931	0.04070	-1.00000	-1.00000
506	Jail_Pond	Tooele_Army	un	175912	18	0.391304348	3.22222	0.27214	38.15157	0.50816	0.03457	-1.00000	-1.00000
507	Jail_Pond	Tooele_Army	un	176777	55	0.228755547	2.22078	0.64540	7.64158	0.34651	0.03540	-1.00000	-1.00000
510	Jail_Pond	Tooele_Army	un	177655	100	0.487970664	0.52941	0.11859	2.36337	0.27621	0.01474	-1.00000	-1.00000
535	Jail_Pond	Tooele_Army	un	184614	424	0.400000000	3.12500	0.26139	37.35983	0.49485	0.03846	-1.00000	-1.00000
537	Jail_Pond	Tooele_Army	un	185059	38	1.000000000	0.90909	0.27778	2.97517	0.04139	0.00054	-1.00000	-1.00000
539	Jail_Pond	Tooele_Army	un	187050	338	0.391304348	3.22222	0.27214	38.15157	0.50816	0.03457	-1.00000	-1.00000
542	Jail_Pond	Tooele_Army	un	188362	18	0.766693060	0.80000	0.23942	2.67312	0.09691	0.00299	-1.00000	-1.00000
552	Jail_Pond	Tooele_Army	un	193478	332	1.000000000	0.68421	0.05774	8.10779	0.16481	0.01610	-1.00000	-1.00000
556	Jail_Pond	Tooele_Army	un	195687	80	1.000000000	1.11111	0.28443	4.34052	0.04576	0.00050	-1.00000	-1.00000
565	Jail_Pond	Tooele_Army	un	198117	78	0.400000000	3.12500	0.26139	37.35983	0.49485	0.03846	-1.00000	-1.00000
581	Jail_Pond	Tooele_Army	un	204260	23	0.231825852	2.30769	0.67476	7.89230	0.36318	0.03932	-1.00000	-1.00000
585	Jail_Pond	Tooele_Army	un	205917	106	0.200845666	3.94737	0.38005	40.99947	0.59631	0.05714	-1.00000	-1.00000
602	Jail_Pond	Tooele_Army	un	208679	62	1.000000000	0.77778	0.11671	5.18331	0.10914	0.00154	-1.00000	-1.00000
616	Jail_Pond	Tooele_Army	un	216074	22	0.773861331	1.22222	0.37963	3.93496	0.08715	0.00246	-1.00000	-1.00000
631	Jail_Pond	Tooele_Army	un	222574	134	0.075098814	6.00000	0.61922	58.13787	0.77815	0.09070	-1.00000	-1.00000
635	Jail_Pond	Tooele_Army	un	223253	70	0.160266994	0.27778	0.05202	1.48339	0.55630	0.05083	-1.00000	-1.00000
641	Jail_Pond	Tooele_Army	un	227165	53	1.000000000	0.71429	0.11462	4.45129	0.14613	0.00327	-1.00000	-1.00000
654	Jail_Pond	Tooele_Army	un	231779	72	1.000000000	0.74118	0.15455	3.55448	0.13008	0.00306	-1.00000	-1.00000
661	Jail_Pond	Tooele_Army	un	234092	19	0.720931878	1.53333	0.37815	6.21747	0.18564	0.00752	-1.00000	-1.00000
666	Jail_Pond	Tooele_Army	un	236529	6	0.416666667	2.90000	0.24599	34.18835	0.46240	0.02979	-1.00000	-1.00000
668	Jail_Pond	Tooele_Army	un	237513	152	1.000000000	0.61905	0.05244	7.30709	0.20828	0.01709	-1.00000	-1.00000
675	Jail_Pond	Tooele_Army	un	239747	24	0.428571429	2.77778	0.23360	33.03049	0.44370	0.03252	-1.00000	-1.00000
689	Jail_Pond	Tooele_Army	un	244937	342	0.498257840	0.40351	0.03874	4.20303	0.39415	0.03750	-1.00000	-1.00000
698	Jail_Pond	Tooele_Army	un	250695	508	1.000000000	1.80000	0.10487	30.89518	0.25527	0.00383	-1.00000	-1.00000
699	Jail_Pond	Tooele_Army	un	251124	112	0.224976502	2.25000	0.64857	7.80559	0.35218	0.03771	-1.00000	-1.00000
719	Jail_Pond	Tooele_Army	un	255027	108	0.409090909	3.00000	0.25287	35.59098	0.47712	0.03359	-1.00000	-1.00000
743	Jail_Pond	Tooele_Army	un	265485	49	1.000000000	0.63158	0.05317	7.50277	0.19957	0.01829	-1.00000	-1.00000
749	Jail_Pond	Tooele_Army	un	268596	57	0.633704356	0.45098	0.04308	4.72138	0.34584	0.01047	-1.00000	-1.00000
753	Jail_Pond	Tooele_Army	un	269466	52	1.000000000	0.66667	0.10975	4.04957	0.17609	0.00408	-1.00000	-1.00000
756	Jail_Pond	Tooele_Army	un	271133	124	1.000000000	0.84848	0.25363	2.83853	0.07136	0.00155	-1.00000	-1.00000
773	Jail_Pond	Tooele_Army	un	278133	312	0.562904718	3.00000	0.25287	35.59098	0.47712	0.01714	-1.00000	-1.00000
780	Jail_Pond	Tooele_Army	un	280447	84	0.371214152	0.29412	0.02994	2.88917	0.53148	0.02883	-1.00000	-1.00000
788	Jail_Pond	Tooele_Army	un	283670	139	0.741599634	0.66667	0.17793	2.49781	0.17609	0.00827	-1.00000	-1.00000
793	Jail_Pond	Tooele_Army	un	286080	107	1.000000000	0.57895	0.04859	6.89777	0.23736	0.00434	-1.00000	-1.00000
