# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Copilot	Gandy	un	1721	57	0.614634777	2.76000	0.26774	28.45195	0.44091	0.01500	-1.00000	-1.00000
37	Copilot	Gandy	un	6631	133	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
41	Copilot	Gandy	un	8101	57	0.000073718	27.00000	3.21179	226.97647	1.43136	0.27480	-1.00000	-1.00000
43	Copilot	Gandy	un	9701	8	0.245454545	3.22222	0.31567	32.89072	0.50816	0.03704	-1.00000	-1.00000
48	Copilot	Gandy	un	12908	12	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
55	Copilot	Gandy	un	15376	33	0.464285714	0.41935	0.03596	4.89101	0.37742	0.02098	-1.00000	-1.00000
58	Copilot	Gandy	un	17002	27	0.106170599	0.20968	0.02205	1.99431	0.67845	0.05844	-1.00000	-1.00000
64	Copilot	Gandy	un	18638	19	0.025728988	7.25000	0.81543	64.45982	0.86034	0.09804	-1.00000	-1.00000
66	Copilot	Gandy	un	19585	116	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
77	Copilot	Gandy	un	22792	269	0.444444444	0.38710	0.03311	4.52610	0.41218	0.02358	-1.00000	-1.00000
91	Copilot	Gandy	un	28863	124	0.106170599	0.20968	0.02205	1.99431	0.67845	0.05844	-1.00000	-1.00000
99	Copilot	Gandy	un	31104	51	0.000003037	40.50000	4.83497	339.24695	1.60746	0.36096	-1.00000	-1.00000
102	Copilot	Gandy	un	31854	31	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
104	Copilot	Gandy	un	32774	102	0.013236041	4.72222	1.49354	14.93056	0.67415	0.13608	-1.00000	-1.00000
125	Copilot	Gandy	un	39342	238	0.039250162	6.90476	0.75044	63.53036	0.83915	0.09722	-1.00000	-1.00000
136	Copilot	Gandy	un	41446	71	0.000007884	0.03226	0.00382	0.27270	1.49136	0.35714	-1.00000	-1.00000
148	Copilot	Gandy	un	44468	150	0.112852665	5.37037	0.58906	48.96109	0.73000	0.06914	-1.00000	-1.00000
153	Copilot	Gandy	un	45973	61	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
159	Copilot	Gandy	un	48363	90	0.227113906	3.48000	0.34009	35.60907	0.54158	0.04142	-1.00000	-1.00000
160	Copilot	Gandy	un	49159	64	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	-1.00000	-1.00000
162	Copilot	Gandy	un	49855	13	1.000000000	1.12500	0.34256	3.69458	0.05115	0.00075	-1.00000	-1.00000
165	Copilot	Gandy	un	50702	14	0.491833031	3.00000	0.29452	30.55776	0.47712	0.03333	-1.00000	-1.00000
173	Copilot	Gandy	un	54225	112	1.000000000	1.44000	0.22086	9.38858	0.15836	0.00271	-1.00000	-1.00000
187	Copilot	Gandy	un	57579	184	0.500000000	2.08333	0.17711	24.50678	0.31876	0.02128	-1.00000	-1.00000
203	Copilot	Gandy	un	62314	109	0.001756039	7.60000	2.07060	27.89534	0.88081	0.21340	-1.00000	-1.00000
228	Copilot	Gandy	un	69458	94	0.208144796	3.78261	0.36861	38.81679	0.57779	0.04667	-1.00000	-1.00000
235	Copilot	Gandy	un	70780	89	0.112852665	5.37037	0.58906	48.96109	0.73000	0.06914	-1.00000	-1.00000
239	Copilot	Gandy	un	72367	92	0.048259363	0.16129	0.01768	1.47141	0.79239	0.07937	-1.00000	-1.00000
251	Copilot	Gandy	un	80037	6	0.106170599	0.20968	0.02205	1.99431	0.67845	0.05844	-1.00000	-1.00000
269	Copilot	Gandy	un	88317	184	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
276	Copilot	Gandy	un	91604	16	0.102108768	6.81818	0.76063	61.11749	0.83367	0.06841	-1.00000	-1.00000
283	Copilot	Gandy	un	94055	80	0.023501224	8.21739	0.94023	71.81789	0.91473	0.11607	-1.00000	-1.00000
291	Copilot	Gandy	un	97374	44	0.023206538	0.10345	0.01182	0.90538	0.98528	0.09858	-1.00000	-1.00000
300	Copilot	Gandy	un	101561	196	0.490612245	3.00000	0.29185	30.83754	0.47712	0.03846	-1.00000	-1.00000
308	Copilot	Gandy	un	103041	99	0.001979678	7.17778	2.00750	25.66401	0.85599	0.20106	-1.00000	-1.00000
