# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Red_Knolls	Willow_Pond	un	1721	57	0.467392380	2.10000	0.46151	9.55564	0.32222	0.01892	-1.00000	-1.00000
28	Red_Knolls	Willow_Pond	un	3389	66	1.000000000	0.76000	0.04461	12.94728	0.11919	0.00079	-1.00000	-1.00000
48	Red_Knolls	Willow_Pond	un	12908	12	1.000000000	1.92308	0.16389	22.56519	0.28400	0.01884	-1.00000	-1.00000
74	Red_Knolls	Willow_Pond	un	20725	485	1.000000000	1.91667	0.16250	22.60740	0.28255	0.02037	-1.00000	-1.00000
99	Red_Knolls	Willow_Pond	un	31104	51	0.011207992	6.11111	1.52407	24.50397	0.78612	0.16215	-1.00000	-1.00000
106	Red_Knolls	Willow_Pond	un	34240	22	0.025613589	5.35897	1.24631	23.04287	0.72908	0.12218	-1.00000	-1.00000
130	Red_Knolls	Willow_Pond	un	40084	278	0.476190476	0.43478	0.03662	5.16166	0.36173	0.02683	-1.00000	-1.00000
157	Red_Knolls	Willow_Pond	un	47608	121	0.037593792	0.14074	0.01520	1.30344	0.85158	0.10744	-1.00000	-1.00000
160	Red_Knolls	Willow_Pond	un	49159	64	0.489855072	3.00000	0.29019	31.01467	0.47712	0.04167	-1.00000	-1.00000
162	Red_Knolls	Willow_Pond	un	49855	13	0.065898314	3.60000	0.96669	13.40653	0.55630	0.09037	-1.00000	-1.00000
165	Red_Knolls	Willow_Pond	un	50702	14	0.037597676	0.10667	0.01172	0.97048	0.97197	0.10938	-1.00000	-1.00000
171	Red_Knolls	Willow_Pond	un	53030	58	0.204787234	0.25926	0.02513	2.67521	0.58627	0.05138	-1.00000	-1.00000
172	Red_Knolls	Willow_Pond	un	53514	57	0.244680851	3.26087	0.31632	33.61525	0.51333	0.04348	-1.00000	-1.00000
189	Red_Knolls	Willow_Pond	un	58637	427	1.000000000	1.91667	0.16250	22.60740	0.28255	0.02037	-1.00000	-1.00000
192	Red_Knolls	Willow_Pond	un	59838	67	0.500000000	2.08333	0.17711	24.50678	0.31876	0.02128	-1.00000	-1.00000
204	Red_Knolls	Willow_Pond	un	63335	249	0.244680851	3.26087	0.31632	33.61525	0.51333	0.04348	-1.00000	-1.00000
233	Red_Knolls	Willow_Pond	un	70331	472	0.500000000	2.08333	0.17711	24.50678	0.31876	0.02128	-1.00000	-1.00000
235	Red_Knolls	Willow_Pond	un	70780	89	0.458333333	0.40741	0.03461	4.79552	0.38997	0.02515	-1.00000	-1.00000
246	Red_Knolls	Willow_Pond	un	76156	16	0.244680851	3.26087	0.31632	33.61525	0.51333	0.04348	-1.00000	-1.00000
251	Red_Knolls	Willow_Pond	un	80037	6	1.000000000	1.92308	0.16389	22.56519	0.28400	0.01884	-1.00000	-1.00000
254	Red_Knolls	Willow_Pond	un	81799	136	1.000000000	1.92308	0.16389	22.56519	0.28400	0.01884	-1.00000	-1.00000
273	Red_Knolls	Willow_Pond	un	90069	154	0.244680851	3.26087	0.31632	33.61525	0.51333	0.04348	-1.00000	-1.00000
276	Red_Knolls	Willow_Pond	un	91604	16	0.008604215	0.07609	0.00858	0.67476	1.11869	0.16437	-1.00000	-1.00000
286	Red_Knolls	Willow_Pond	un	94930	105	0.000000074	57.50000	6.60776	500.35864	1.75967	0.55438	-1.00000	-1.00000
292	Red_Knolls	Willow_Pond	un	98157	31	0.103265306	0.20370	0.02120	1.95699	0.69100	0.06915	-1.00000	-1.00000
300	Red_Knolls	Willow_Pond	un	101561	196	0.244186047	0.30435	0.02934	3.15714	0.51663	0.04762	-1.00000	-1.00000
316	Red_Knolls	Willow_Pond	un	104829	211	0.607879925	3.00000	0.28586	31.48357	0.47712	0.02159	-1.00000	-1.00000
317	Red_Knolls	Willow_Pond	un	105445	72	0.113966011	5.00000	0.53729	46.52943	0.69897	0.08333	-1.00000	-1.00000
318	Red_Knolls	Willow_Pond	un	106183	31	1.000000000	1.58333	0.13328	18.80902	0.19957	0.00292	-1.00000	-1.00000
334	Red_Knolls	Willow_Pond	un	113268	374	0.478260870	2.27273	0.19264	26.81366	0.35655	0.02424	-1.00000	-1.00000
344	Red_Knolls	Willow_Pond	un	118141	367	1.000000000	0.52174	0.04423	6.15400	0.28255	0.02037	-1.00000	-1.00000
359	Red_Knolls	Willow_Pond	un	122982	38	0.037593792	0.14074	0.01520	1.30344	0.85158	0.10744	-1.00000	-1.00000
363	Red_Knolls	Willow_Pond	un	123858	44	0.037593792	0.14074	0.01520	1.30344	0.85158	0.10744	-1.00000	-1.00000
376	Red_Knolls	Willow_Pond	un	125425	47	0.478260870	2.27273	0.19264	26.81366	0.35655	0.02424	-1.00000	-1.00000
386	Red_Knolls	Willow_Pond	un	128715	115	0.490612245	3.00000	0.29185	30.83754	0.47712	0.03846	-1.00000	-1.00000
395	Red_Knolls	Willow_Pond	un	132816	156	1.000000000	0.80000	0.17255	3.70914	0.09691	0.00185	-1.00000	-1.00000
406	Red_Knolls	Willow_Pond	un	135995	52	1.000000000	1.92308	0.16389	22.56519	0.28400	0.01884	-1.00000	-1.00000
426	Red_Knolls	Willow_Pond	un	145902	315	0.035690345	0.13600	0.01457	1.26951	0.86646	0.12000	-1.00000	-1.00000
432	Red_Knolls	Willow_Pond	un	148294	300	0.204787234	0.25926	0.02513	2.67521	0.58627	0.05138	-1.00000	-1.00000
459	Red_Knolls	Willow_Pond	un	158454	104	0.019211325	0.12000	0.01327	1.08521	0.92082	0.13304	-1.00000	-1.00000
461	Red_Knolls	Willow_Pond	un	159023	12	0.044826424	0.15200	0.01637	1.41132	0.81816	0.10390	-1.00000	-1.00000
468	Red_Knolls	Willow_Pond	un	160555	32	0.072170383	3.40000	0.94675	12.21025	0.53148	0.07966	-1.00000	-1.00000
483	Red_Knolls	Willow_Pond	un	166438	96	0.225306122	0.28395	0.02761	2.92002	0.54676	0.04514	-1.00000	-1.00000
493	Red_Knolls	Willow_Pond	un	170517	99	0.004279824	11.84210	1.37884	101.70531	1.07343	0.17582	-1.00000	-1.00000
495	Red_Knolls	Willow_Pond	un	171224	48	0.000000000	207.00000	20.12924	2128.69409	2.31597	0.85119	-1.00000	-1.00000
501	Red_Knolls	Willow_Pond	un	173560	111	0.721015056	0.69091	0.16190	2.94850	0.16058	0.00502	-1.00000	-1.00000
504	Red_Knolls	Willow_Pond	un	174383	134	0.036979537	4.25000	1.23397	14.63767	0.62839	0.11949	-1.00000	-1.00000
510	Red_Knolls	Willow_Pond	un	177655	100	0.001492245	15.00000	1.72289	130.59433	1.17609	0.24793	-1.00000	-1.00000
516	Red_Knolls	Willow_Pond	un	179281	102	0.008470111	0.10053	0.01141	0.88574	0.99771	0.14773	-1.00000	-1.00000
520	Red_Knolls	Willow_Pond	un	181175	439	1.000000000	1.91667	0.16250	22.60740	0.28255	0.02037	-1.00000	-1.00000
525	Red_Knolls	Willow_Pond	un	181652	52	0.753932946	1.33333	0.37625	4.72495	0.12494	0.00433	-1.00000	-1.00000
535	Red_Knolls	Willow_Pond	un	184614	424	1.000000000	0.91304	0.05365	15.53835	0.03951	0.00009	-1.00000	-1.00000
540	Red_Knolls	Willow_Pond	un	187543	29	0.000022530	29.40000	3.37687	255.96489	1.46835	0.40752	-1.00000	-1.00000
555	Red_Knolls	Willow_Pond	un	194901	104	0.244680851	3.26087	0.31632	33.61525	0.51333	0.04348	-1.00000	-1.00000
558	Red_Knolls	Willow_Pond	un	196532	58	0.458333333	0.40741	0.03461	4.79552	0.38997	0.02515	-1.00000	-1.00000
562	Red_Knolls	Willow_Pond	un	197361	99	0.143440489	2.60000	0.76307	8.85893	0.41497	0.05411	-1.00000	-1.00000
572	Red_Knolls	Willow_Pond	un	200558	153	0.053885423	6.05263	0.64992	56.36739	0.78194	0.10000	-1.00000	-1.00000
605	Red_Knolls	Willow_Pond	un	210498	233	1.000000000	1.90909	0.16086	22.65727	0.28083	0.02217	-1.00000	-1.00000
606	Red_Knolls	Willow_Pond	un	211218	136	0.492907801	2.76000	0.26774	28.45195	0.44091	0.03679	-1.00000	-1.00000
615	Red_Knolls	Willow_Pond	un	215338	133	0.010968168	9.21053	1.04264	81.36432	0.96428	0.14286	-1.00000	-1.00000
616	Red_Knolls	Willow_Pond	un	216074	22	0.019730355	0.09317	0.01039	0.83579	1.03073	0.13280	-1.00000	-1.00000
628	Red_Knolls	Willow_Pond	un	221710	83	0.004700643	11.11111	1.27451	96.86606	1.04576	0.17073	-1.00000	-1.00000
635	Red_Knolls	Willow_Pond	un	223253	70	0.021612205	8.64706	0.96704	77.31995	0.93687	0.15152	-1.00000	-1.00000
646	Red_Knolls	Willow_Pond	un	229354	122	0.358865248	0.30435	0.02934	3.15714	0.51663	0.02273	-1.00000	-1.00000
671	Red_Knolls	Willow_Pond	un	239224	329	1.000000000	1.90909	0.16086	22.65727	0.28083	0.02217	-1.00000	-1.00000
675	Red_Knolls	Willow_Pond	un	239747	24	0.000000001	121.50000	12.53916	1177.29187	2.08458	0.76207	-1.00000	-1.00000
688	Red_Knolls	Willow_Pond	un	243911	93	0.117021277	0.22000	0.02284	2.11887	0.65758	0.06667	-1.00000	-1.00000
