# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Big_Springs	Jail_Pond	un	108	107	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
37	Big_Springs	Jail_Pond	un	6631	133	0.069262539	4.94118	0.91187	26.77499	0.69383	0.07798	-1.00000	-1.00000
41	Big_Springs	Jail_Pond	un	8101	57	1.000000000	0.60870	0.05185	7.14645	0.21560	0.00294	-1.00000	-1.00000
42	Big_Springs	Jail_Pond	un	8936	63	0.595729836	0.71429	0.24571	2.07644	0.14613	0.00684	-1.00000	-1.00000
43	Big_Springs	Jail_Pond	un	9701	8	0.654564513	1.82609	0.28079	11.87564	0.26152	0.00726	-1.00000	-1.00000
115	Big_Springs	Jail_Pond	un	35910	111	0.083875059	0.23077	0.04329	1.23007	0.63682	0.05910	-1.00000	-1.00000
122	Big_Springs	Jail_Pond	un	37480	19	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
131	Big_Springs	Jail_Pond	un	40692	66	1.000000000	0.96491	0.25362	3.67102	0.01551	0.00005	-1.00000	-1.00000
144	Big_Springs	Jail_Pond	un	43777	47	0.093421899	2.83333	0.87922	9.13058	0.45230	0.06241	-1.00000	-1.00000
170	Big_Springs	Jail_Pond	un	52280	93	1.000000000	0.92000	0.21690	3.90224	0.03621	0.00025	-1.00000	-1.00000
173	Big_Springs	Jail_Pond	un	54225	112	1.000000000	0.93827	0.29707	2.96344	0.02767	0.00022	-1.00000	-1.00000
203	Big_Springs	Jail_Pond	un	62314	109	0.589727264	0.72917	0.24175	2.19929	0.13717	0.00606	-1.00000	-1.00000
227	Big_Springs	Jail_Pond	un	68683	154	0.790752065	0.85859	0.29071	2.53575	0.06622	0.00136	-1.00000	-1.00000
239	Big_Springs	Jail_Pond	un	72367	92	0.500000000	0.48276	0.04141	5.62819	0.31627	0.01818	-1.00000	-1.00000
240	Big_Springs	Jail_Pond	un	73069	32	0.086157676	6.90476	0.75044	63.53036	0.83915	0.06571	-1.00000	-1.00000
261	Big_Springs	Jail_Pond	un	84121	34	0.612440191	0.33333	0.03259	3.40968	0.47712	0.01607	-1.00000	-1.00000
267	Big_Springs	Jail_Pond	un	86713	63	0.047549742	3.50000	1.05058	11.66023	0.54407	0.08654	-1.00000	-1.00000
288	Big_Springs	Jail_Pond	un	95744	131	0.015690765	4.19481	1.32609	13.26933	0.62271	0.11545	-1.00000	-1.00000
298	Big_Springs	Jail_Pond	un	99753	110	0.093609855	2.81633	0.89648	8.84757	0.44968	0.05778	-1.00000	-1.00000
308	Big_Springs	Jail_Pond	un	103041	99	0.527940923	0.54348	0.15294	1.93123	0.26482	0.01610	-1.00000	-1.00000
332	Big_Springs	Jail_Pond	un	112079	14	0.775322756	1.38889	0.45006	4.28614	0.14267	0.00585	-1.00000	-1.00000
339	Big_Springs	Jail_Pond	un	115463	139	0.515351303	1.84211	0.50534	6.71500	0.26531	0.01554	-1.00000	-1.00000
342	Big_Springs	Jail_Pond	un	117040	109	1.000000000	0.96491	0.25362	3.67102	0.01551	0.00005	-1.00000	-1.00000
356	Big_Springs	Jail_Pond	un	122270	192	1.000000000	0.56000	0.04783	6.55691	0.25181	0.00390	-1.00000	-1.00000
376	Big_Springs	Jail_Pond	un	125425	47	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
409	Big_Springs	Jail_Pond	un	137656	110	1.000000000	1.09091	0.24297	4.89806	0.03779	0.00024	-1.00000	-1.00000
414	Big_Springs	Jail_Pond	un	140720	17	0.581318693	0.69231	0.22790	2.10304	0.15970	0.00812	-1.00000	-1.00000
423	Big_Springs	Jail_Pond	un	143301	127	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	-1.00000	-1.00000
429	Big_Springs	Jail_Pond	un	147303	122	0.358159419	0.50265	0.14299	1.76690	0.29874	0.02167	-1.00000	-1.00000
434	Big_Springs	Jail_Pond	un	148917	37	0.081599742	5.63636	0.58908	53.92945	0.75100	0.07353	-1.00000	-1.00000
450	Big_Springs	Jail_Pond	un	155966	67	0.403255890	1.80952	0.59865	5.46964	0.25756	0.02062	-1.00000	-1.00000
461	Big_Springs	Jail_Pond	un	159023	12	0.515351303	1.84211	0.50534	6.71500	0.26531	0.01554	-1.00000	-1.00000
468	Big_Springs	Jail_Pond	un	160555	32	1.000000000	0.55556	0.04765	6.47777	0.25527	0.01576	-1.00000	-1.00000
477	Big_Springs	Jail_Pond	un	163946	86	0.083875059	4.33333	0.81296	23.09793	0.63682	0.05910	-1.00000	-1.00000
479	Big_Springs	Jail_Pond	un	164812	113	0.186526959	0.36000	0.08263	1.56840	0.44370	0.03478	-1.00000	-1.00000
487	Big_Springs	Jail_Pond	un	167981	13	0.091583710	5.27273	0.55003	50.54564	0.72204	0.07143	-1.00000	-1.00000
489	Big_Springs	Jail_Pond	un	169622	26	0.107963654	0.16000	0.01791	1.42947	0.79588	0.05934	-1.00000	-1.00000
507	Big_Springs	Jail_Pond	un	176777	55	1.000000000	0.85965	0.26774	2.76016	0.06568	0.00115	-1.00000	-1.00000
510	Big_Springs	Jail_Pond	un	177655	100	0.537413681	1.53333	0.42159	5.57671	0.18564	0.00758	-1.00000	-1.00000
537	Big_Springs	Jail_Pond	un	185059	38	0.283579392	2.04545	0.70358	5.94655	0.31079	0.03118	-1.00000	-1.00000
542	Big_Springs	Jail_Pond	un	188362	18	1.000000000	1.00000	0.33716	2.96599	0.00000	0.00000	-1.00000	-1.00000
552	Big_Springs	Jail_Pond	un	193478	332	1.000000000	0.52000	0.04432	6.10163	0.28400	0.00517	-1.00000	-1.00000
556	Big_Springs	Jail_Pond	un	195687	80	0.487433523	1.95000	0.48423	7.85262	0.29003	0.01610	-1.00000	-1.00000
581	Big_Springs	Jail_Pond	un	204260	23	0.300861225	1.78322	0.61687	5.15486	0.25120	0.02051	-1.00000	-1.00000
602	Big_Springs	Jail_Pond	un	208679	62	0.704106878	0.60000	0.12685	2.83803	0.22185	0.00841	-1.00000	-1.00000
616	Big_Springs	Jail_Pond	un	216074	22	0.788691872	1.30769	0.45544	3.75472	0.11651	0.00444	-1.00000	-1.00000
631	Big_Springs	Jail_Pond	un	222574	134	0.491264850	0.33333	0.03259	3.40968	0.47712	0.03571	-1.00000	-1.00000
635	Big_Springs	Jail_Pond	un	223253	70	0.544954494	1.60000	0.47544	5.38446	0.20412	0.01002	-1.00000	-1.00000
641	Big_Springs	Jail_Pond	un	227165	53	0.514734577	0.55000	0.14339	2.10965	0.25964	0.01429	-1.00000	-1.00000
654	Big_Springs	Jail_Pond	un	231779	72	1.000000000	0.87302	0.23113	3.29748	0.05898	0.00074	-1.00000	-1.00000
661	Big_Springs	Jail_Pond	un	234092	19	0.096822244	6.30435	0.68765	57.79831	0.79964	0.05679	-1.00000	-1.00000
698	Big_Springs	Jail_Pond	un	250695	508	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
699	Big_Springs	Jail_Pond	un	251124	112	0.411515677	0.58120	0.19302	1.75006	0.23568	0.01675	-1.00000	-1.00000
743	Big_Springs	Jail_Pond	un	265485	49	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
749	Big_Springs	Jail_Pond	un	268596	57	0.102859605	0.27536	0.06517	1.16343	0.56010	0.06132	-1.00000	-1.00000
753	Big_Springs	Jail_Pond	un	269466	52	0.055746141	5.80000	0.63455	53.01424	0.76343	0.07692	-1.00000	-1.00000
756	Big_Springs	Jail_Pond	un	271133	124	0.282840725	1.87500	0.61781	5.69048	0.27300	0.02222	-1.00000	-1.00000
773	Big_Springs	Jail_Pond	un	278133	312	1.000000000	1.07407	0.06396	18.03732	0.03103	0.00004	-1.00000	-1.00000
780	Big_Springs	Jail_Pond	un	280447	84	0.686800990	1.80000	0.36168	8.95811	0.25527	0.00973	-1.00000	-1.00000
788	Big_Springs	Jail_Pond	un	283670	139	0.543418498	1.64286	0.49562	5.44567	0.21560	0.01231	-1.00000	-1.00000
793	Big_Springs	Jail_Pond	un	286080	107	0.250281567	0.30303	0.05475	1.67724	0.51851	0.04037	-1.00000	-1.00000
802	Big_Springs	Jail_Pond	un	290899	86	0.705803638	0.60000	0.12816	2.80903	0.22185	0.00790	-1.00000	-1.00000
804	Big_Springs	Jail_Pond	un	291654	42	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	-1.00000	-1.00000
