# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
16	Bishop	Copilot	un	1721	57	0.025910863	0.10559	0.01185	0.94074	0.97638	0.11250	-1.00000	-1.00000
28	Bishop	Copilot	un	3389	66	0.208144796	0.26437	0.02576	2.71292	0.57779	0.04667	-1.00000	-1.00000
37	Bishop	Copilot	un	6631	133	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
41	Bishop	Copilot	un	8101	57	0.002022280	11.00000	2.16364	55.92439	1.04139	0.20255	-1.00000	-1.00000
43	Bishop	Copilot	un	9701	8	0.104821803	0.20690	0.02165	1.97698	0.68425	0.06335	-1.00000	-1.00000
48	Bishop	Copilot	un	12908	12	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
55	Bishop	Copilot	un	15376	33	0.481481481	2.23077	0.19093	26.06312	0.34845	0.02032	-1.00000	-1.00000
58	Bishop	Copilot	un	17002	27	0.118181818	4.46154	0.46819	42.51565	0.64948	0.05660	-1.00000	-1.00000
66	Bishop	Copilot	un	19585	116	0.500000000	2.07143	0.17768	24.14955	0.31627	0.01818	-1.00000	-1.00000
75	Bishop	Copilot	un	21034	9	0.208144796	0.26437	0.02576	2.71292	0.57779	0.04667	-1.00000	-1.00000
77	Bishop	Copilot	un	22792	269	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
91	Bishop	Copilot	un	28863	124	0.118181818	4.46154	0.46819	42.51565	0.64948	0.05660	-1.00000	-1.00000
98	Bishop	Copilot	un	30550	306	0.461538462	0.41379	0.03533	4.84665	0.38322	0.02288	-1.00000	-1.00000
99	Bishop	Copilot	un	31104	51	0.000182129	0.03704	0.00431	0.31808	1.43136	0.28571	-1.00000	-1.00000
102	Bishop	Copilot	un	31854	31	1.000000000	1.00000	0.05944	16.82259	0.00000	0.00000	-1.00000	-1.00000
130	Bishop	Copilot	un	40084	278	0.500000000	0.48148	0.04113	5.63661	0.31742	0.01961	-1.00000	-1.00000
131	Bishop	Copilot	un	40692	66	0.008914258	0.10345	0.01182	0.90538	0.98528	0.13462	-1.00000	-1.00000
136	Bishop	Copilot	un	41446	71	0.000234472	25.00000	2.90330	215.27237	1.39794	0.27635	-1.00000	-1.00000
153	Bishop	Copilot	un	45973	61	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	-1.00000	-1.00000
159	Bishop	Copilot	un	48363	90	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
160	Bishop	Copilot	un	49159	64	1.000000000	1.92857	0.16509	22.52900	0.28524	0.01752	-1.00000	-1.00000
162	Bishop	Copilot	un	49855	13	0.777567761	0.83951	0.26308	2.67894	0.07598	0.00168	-1.00000	-1.00000
165	Bishop	Copilot	un	50702	14	0.091583710	0.18966	0.01978	1.81808	0.72204	0.07143	-1.00000	-1.00000
171	Bishop	Copilot	un	53030	58	0.118181818	0.22414	0.02352	2.13589	0.64948	0.05660	-1.00000	-1.00000
202	Bishop	Copilot	un	61415	20	0.103265306	0.20370	0.02120	1.95699	0.69100	0.06915	-1.00000	-1.00000
235	Bishop	Copilot	un	70780	89	0.104821803	0.20690	0.02165	1.97698	0.68425	0.06335	-1.00000	-1.00000
239	Bishop	Copilot	un	72367	92	0.112015456	5.40000	0.58948	49.46759	0.73239	0.07429	-1.00000	-1.00000
251	Bishop	Copilot	un	80037	6	0.236897275	4.15385	0.43495	39.66973	0.61845	0.05462	-1.00000	-1.00000
283	Bishop	Copilot	un	94055	80	0.112015456	0.18519	0.02022	1.69642	0.73239	0.07429	-1.00000	-1.00000
291	Bishop	Copilot	un	97374	44	0.011437374	9.09091	1.05219	78.54564	0.95861	0.13333	-1.00000	-1.00000
292	Bishop	Copilot	un	98157	31	0.245454545	0.31034	0.03040	3.16783	0.50816	0.03704	-1.00000	-1.00000
300	Bishop	Copilot	un	101561	196	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
308	Bishop	Copilot	un	103041	99	0.000771864	8.55000	2.35354	31.06071	0.93197	0.23536	-1.00000	-1.00000
327	Bishop	Copilot	un	109093	53	0.227113906	0.28736	0.02808	2.94037	0.54158	0.04142	-1.00000	-1.00000
