# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Jail_Pond	Mills_Valley	un	108	107	1.000000000	0.93333	0.07808	11.15711	0.02996	0.01220	-1.00000	-1.00000
37	Jail_Pond	Mills_Valley	un	6631	133	0.029486643	0.13235	0.01493	1.17320	0.87827	0.14141	-1.00000	-1.00000
41	Jail_Pond	Mills_Valley	un	8101	57	0.010922377	13.80000	1.46407	130.07552	1.13988	0.18470	-1.00000	-1.00000
43	Jail_Pond	Mills_Valley	un	9701	8	0.300000000	0.40000	0.04074	3.92765	0.39794	0.04366	-1.00000	-1.00000
46	Jail_Pond	Mills_Valley	un	11261	13	0.042283298	8.28571	0.84556	81.19288	0.91833	0.12805	-1.00000	-1.00000
51	Jail_Pond	Mills_Valley	un	13995	247	0.139372822	5.40000	0.51521	56.59824	0.73239	0.08125	-1.00000	-1.00000
66	Jail_Pond	Mills_Valley	un	19585	116	0.126849894	5.80000	0.55453	60.66385	0.76343	0.08333	-1.00000	-1.00000
75	Jail_Pond	Mills_Valley	un	21034	9	0.031707317	9.66667	0.97667	95.67677	0.98528	0.15385	-1.00000	-1.00000
77	Jail_Pond	Mills_Valley	un	22792	269	0.105691057	6.69231	0.63451	70.58558	0.82558	0.10000	-1.00000	-1.00000
91	Jail_Pond	Mills_Valley	un	28863	124	0.105691057	6.69231	0.63451	70.58558	0.82558	0.10000	-1.00000	-1.00000
104	Jail_Pond	Mills_Valley	un	32774	102	0.000000086	75.40000	7.99072	711.46997	1.87737	0.65625	-1.00000	-1.00000
106	Jail_Pond	Mills_Valley	un	34240	22	0.000004490	48.33333	5.16750	452.07721	1.68425	0.54545	-1.00000	-1.00000
115	Jail_Pond	Mills_Valley	un	35910	111	0.526427061	0.52941	0.05084	5.51333	0.27621	0.02721	-1.00000	-1.00000
131	Jail_Pond	Mills_Valley	un	40692	66	0.136529719	0.22222	0.02413	2.04684	0.65321	0.08838	-1.00000	-1.00000
136	Jail_Pond	Mills_Valley	un	41446	71	0.000424044	21.60000	2.38887	195.30562	1.33445	0.32500	-1.00000	-1.00000
144	Jail_Pond	Mills_Valley	un	43777	47	1.000000000	0.97143	0.22655	4.16538	0.01259	0.00004	-1.00000	-1.00000
173	Jail_Pond	Mills_Valley	un	54225	112	0.001168298	13.50000	2.43424	74.86932	1.13033	0.27473	-1.00000	-1.00000
225	Jail_Pond	Mills_Valley	un	67891	26	0.013406899	11.15385	1.18206	105.24703	1.04742	0.17500	-1.00000	-1.00000
227	Jail_Pond	Mills_Valley	un	68683	154	0.207876400	2.40000	0.64709	8.90143	0.38021	0.04167	-1.00000	-1.00000
244	Jail_Pond	Mills_Valley	un	74673	15	0.363636364	3.62500	0.30452	43.15254	0.55931	0.04070	-1.00000	-1.00000
251	Jail_Pond	Mills_Valley	un	80037	6	0.139372822	5.40000	0.51521	56.59824	0.73239	0.08125	-1.00000	-1.00000
261	Jail_Pond	Mills_Valley	un	84121	34	1.000000000	0.82353	0.06931	9.78484	0.08432	0.01329	-1.00000	-1.00000
267	Jail_Pond	Mills_Valley	un	86713	63	0.064463654	0.15966	0.01778	1.43396	0.79679	0.11765	-1.00000	-1.00000
288	Jail_Pond	Mills_Valley	un	95744	131	0.089147247	0.22078	0.04179	1.16633	0.65604	0.07976	-1.00000	-1.00000
291	Jail_Pond	Mills_Valley	un	97374	44	0.000000086	75.40000	7.99072	711.46997	1.87737	0.65625	-1.00000	-1.00000
299	Jail_Pond	Mills_Valley	un	100582	34	0.126849894	5.80000	0.55453	60.66385	0.76343	0.08333	-1.00000	-1.00000
308	Jail_Pond	Mills_Valley	un	103041	99	0.000000220	60.00000	6.56133	548.66943	1.77815	0.60526	-1.00000	-1.00000
332	Jail_Pond	Mills_Valley	un	112079	14	0.000015184	29.36364	3.42318	251.87766	1.46781	0.39560	-1.00000	-1.00000
339	Jail_Pond	Mills_Valley	un	115463	139	0.032524180	0.14706	0.01667	1.29719	0.83251	0.12308	-1.00000	-1.00000
342	Jail_Pond	Mills_Valley	un	117040	109	0.071233176	0.19608	0.02143	1.79380	0.70757	0.09524	-1.00000	-1.00000
356	Jail_Pond	Mills_Valley	un	122270	192	1.000000000	0.76471	0.06422	9.10531	0.11651	0.01501	-1.00000	-1.00000
374	Jail_Pond	Mills_Valley	un	124725	112	0.035301669	10.80000	1.07380	108.62351	1.03342	0.13243	-1.00000	-1.00000
380	Jail_Pond	Mills_Valley	un	126351	101	0.139372822	5.40000	0.51521	56.59824	0.73239	0.08125	-1.00000	-1.00000
406	Jail_Pond	Mills_Valley	un	135995	52	0.116666667	6.23077	0.58952	65.85455	0.79454	0.09774	-1.00000	-1.00000
423	Jail_Pond	Mills_Valley	un	143301	127	0.526427061	0.52941	0.05084	5.51333	0.27621	0.02721	-1.00000	-1.00000
424	Jail_Pond	Mills_Valley	un	144161	94	0.126849894	5.80000	0.55453	60.66385	0.76343	0.08333	-1.00000	-1.00000
450	Jail_Pond	Mills_Valley	un	155966	67	0.001119150	0.06787	0.00791	0.58223	1.16830	0.24615	-1.00000	-1.00000
461	Jail_Pond	Mills_Valley	un	159023	12	0.032524180	0.14706	0.01667	1.29719	0.83251	0.12308	-1.00000	-1.00000
468	Jail_Pond	Mills_Valley	un	160555	32	0.000000016	117.00000	11.06985	1236.60217	2.06819	0.79592	-1.00000	-1.00000
