# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
5	Clear_Lake	Red_Knolls	un	1023	210	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
16	Clear_Lake	Red_Knolls	un	1721	57	1.000000000	1.09524	0.19885	6.03240	0.03951	0.00022	-1.00000	-1.00000
28	Clear_Lake	Red_Knolls	un	3389	66	0.400000000	3.10000	0.26341	36.48290	0.49136	0.03061	-1.00000	-1.00000
41	Clear_Lake	Red_Knolls	un	8101	57	0.000037591	35.88889	4.10934	313.43570	1.55496	0.37621	-1.00000	-1.00000
82	Clear_Lake	Red_Knolls	un	24467	504	0.101449275	5.00000	0.51715	48.34206	0.69897	0.07611	-1.00000	-1.00000
89	Clear_Lake	Red_Knolls	un	28067	106	0.238900634	0.26190	0.02702	2.53880	0.58186	0.06098	-1.00000	-1.00000
99	Clear_Lake	Red_Knolls	un	31104	51	0.004319042	7.33333	1.85017	29.06638	0.86530	0.18753	-1.00000	-1.00000
105	Clear_Lake	Red_Knolls	un	33500	21	0.238900634	0.26190	0.02702	2.53880	0.58186	0.06098	-1.00000	-1.00000
106	Clear_Lake	Red_Knolls	un	34240	22	0.005472363	7.48485	1.74072	32.18385	0.87418	0.18070	-1.00000	-1.00000
125	Clear_Lake	Red_Knolls	un	39342	238	0.461538462	2.41667	0.20633	28.30581	0.38322	0.02288	-1.00000	-1.00000
130	Clear_Lake	Red_Knolls	un	40084	278	0.434782609	2.70000	0.22857	31.89387	0.43136	0.02889	-1.00000	-1.00000
153	Clear_Lake	Red_Knolls	un	45973	61	1.000000000	0.52174	0.04423	6.15400	0.28255	0.02037	-1.00000	-1.00000
157	Clear_Lake	Red_Knolls	un	47608	121	0.027020039	8.15790	0.88450	75.24162	0.91158	0.11364	-1.00000	-1.00000
160	Clear_Lake	Red_Knolls	un	49159	64	1.000000000	0.60870	0.05185	7.14645	0.21560	0.01603	-1.00000	-1.00000
162	Clear_Lake	Red_Knolls	un	49855	13	0.749461803	0.75000	0.20221	2.78170	0.12494	0.00403	-1.00000	-1.00000
165	Clear_Lake	Red_Knolls	un	50702	14	0.144133344	3.37500	0.73991	15.39463	0.52827	0.05088	-1.00000	-1.00000
171	Clear_Lake	Red_Knolls	un	53030	58	0.188571429	4.14286	0.40234	42.65899	0.61730	0.05303	-1.00000	-1.00000
172	Clear_Lake	Red_Knolls	un	53514	57	0.496855346	0.38667	0.03779	3.95656	0.41266	0.03077	-1.00000	-1.00000
192	Clear_Lake	Red_Knolls	un	59838	67	0.496855346	0.38667	0.03779	3.95656	0.41266	0.03077	-1.00000	-1.00000
