# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
5	Clear_Lake	Willow_Pond	un	1023	210	1.000000000	0.52174	0.04423	6.15400	0.28255	0.02037	-1.00000	-1.00000
16	Clear_Lake	Willow_Pond	un	1721	57	0.465403183	2.30000	0.50813	10.41081	0.36173	0.02326	-1.00000	-1.00000
28	Clear_Lake	Willow_Pond	un	3389	66	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
48	Clear_Lake	Willow_Pond	un	12908	12	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
56	Clear_Lake	Willow_Pond	un	16254	61	0.244680851	3.26087	0.31632	33.61525	0.51333	0.04348	-1.00000	-1.00000
74	Clear_Lake	Willow_Pond	un	20725	485	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	-1.00000	-1.00000
99	Clear_Lake	Willow_Pond	un	31104	51	1.000000000	1.20000	0.26572	5.41922	0.07918	0.00108	-1.00000	-1.00000
105	Clear_Lake	Willow_Pond	un	33500	21	0.117021277	0.22000	0.02284	2.11887	0.65758	0.06667	-1.00000	-1.00000
106	Clear_Lake	Willow_Pond	un	34240	22	0.580024777	1.39669	0.44868	4.34778	0.14510	0.00694	-1.00000	-1.00000
160	Clear_Lake	Willow_Pond	un	49159	64	0.589502262	2.45455	0.20853	28.89201	0.38997	0.01037	-1.00000	-1.00000
162	Clear_Lake	Willow_Pond	un	49855	13	0.142901909	2.70000	0.82772	8.80735	0.43136	0.05774	-1.00000	-1.00000
165	Clear_Lake	Willow_Pond	un	50702	14	0.615086172	0.36000	0.03511	3.69147	0.44370	0.01420	-1.00000	-1.00000
172	Clear_Lake	Willow_Pond	un	53514	57	1.000000000	1.27273	0.16582	9.76843	0.10474	0.00100	-1.00000	-1.00000
173	Clear_Lake	Willow_Pond	un	54225	112	0.306820849	2.33333	0.57593	9.45330	0.36798	0.03148	-1.00000	-1.00000
179	Clear_Lake	Willow_Pond	un	55837	110	0.570045993	1.46667	0.46377	4.63835	0.16633	0.00853	-1.00000	-1.00000
192	Clear_Lake	Willow_Pond	un	59838	67	1.000000000	0.60870	0.05185	7.14645	0.21560	0.00294	-1.00000	-1.00000
243	Clear_Lake	Willow_Pond	un	74263	463	0.500000000	0.48000	0.04081	5.64636	0.31876	0.02128	-1.00000	-1.00000
246	Clear_Lake	Willow_Pond	un	76156	16	0.579100145	2.63636	0.22442	30.97045	0.42101	0.01176	-1.00000	-1.00000
251	Clear_Lake	Willow_Pond	un	80037	6	0.464285714	2.38462	0.20446	27.81217	0.37742	0.02098	-1.00000	-1.00000
254	Clear_Lake	Willow_Pond	un	81799	136	1.000000000	0.56000	0.04783	6.55691	0.25181	0.00390	-1.00000	-1.00000
273	Clear_Lake	Willow_Pond	un	90069	154	0.579100145	2.63636	0.22442	30.97045	0.42101	0.01176	-1.00000	-1.00000
280	Clear_Lake	Willow_Pond	un	92462	21	0.400567831	2.54545	0.42631	15.19872	0.40577	0.01976	-1.00000	-1.00000
283	Clear_Lake	Willow_Pond	un	94055	80	0.497142857	0.39130	0.03805	4.02400	0.40749	0.03274	-1.00000	-1.00000
286	Clear_Lake	Willow_Pond	un	94930	105	1.000000000	0.92105	0.27936	3.03670	0.03572	0.00034	-1.00000	-1.00000
300	Clear_Lake	Willow_Pond	un	101561	196	0.489855072	0.33333	0.03224	3.44607	0.47712	0.04167	-1.00000	-1.00000
316	Clear_Lake	Willow_Pond	un	104829	211	0.336434109	3.63158	0.34865	37.82727	0.56010	0.02818	-1.00000	-1.00000
322	Clear_Lake	Willow_Pond	un	107467	88	0.240259740	0.25926	0.02721	2.47017	0.58627	0.04906	-1.00000	-1.00000
330	Clear_Lake	Willow_Pond	un	110500	63	0.489855072	0.33333	0.03224	3.44607	0.47712	0.04167	-1.00000	-1.00000
334	Clear_Lake	Willow_Pond	un	113268	374	0.478260870	2.27273	0.19264	26.81366	0.35655	0.02424	-1.00000	-1.00000
376	Clear_Lake	Willow_Pond	un	125425	47	0.440000000	2.63636	0.22442	30.97045	0.42101	0.02597	-1.00000	-1.00000
380	Clear_Lake	Willow_Pond	un	126351	101	1.000000000	0.91667	0.11877	7.07512	0.03779	0.00014	-1.00000	-1.00000
