# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
4	Big_Springs	Tooele_Army	un	108	107	0.155102041	4.89474	0.47427	50.51691	0.68973	0.06250	-1.00000	-1.00000
28	Big_Springs	Tooele_Army	un	3544	221	1.000000000	1.00000	0.15168	6.59302	0.00000	0.00000	-1.00000	-1.00000
37	Big_Springs	Tooele_Army	un	6631	133	0.207685395	3.42857	0.55502	21.17965	0.53511	0.04333	-1.00000	-1.00000
41	Big_Springs	Tooele_Army	un	8101	57	1.000000000	0.73684	0.06231	8.71284	0.13263	0.00118	-1.00000	-1.00000
42	Big_Springs	Tooele_Army	un	8936	63	1.000000000	0.91429	0.28256	2.95836	0.03892	0.00047	-1.00000	-1.00000
43	Big_Springs	Tooele_Army	un	9701	8	1.000000000	0.73684	0.06231	8.71284	0.13263	0.00118	-1.00000	-1.00000
46	Big_Springs	Tooele_Army	un	11314	66	1.000000000	0.85714	0.25279	2.90629	0.06695	0.00123	-1.00000	-1.00000
55	Big_Springs	Tooele_Army	un	14560	58	0.288536691	5.11765	0.49245	53.18404	0.70907	0.04438	-1.00000	-1.00000
66	Big_Springs	Tooele_Army	un	17972	126	1.000000000	1.00000	0.28950	3.45428	0.00000	0.00000	-1.00000	-1.00000
86	Big_Springs	Tooele_Army	un	24189	238	0.139372822	5.40000	0.51521	56.59824	0.73239	0.08125	-1.00000	-1.00000
88	Big_Springs	Tooele_Army	un	25583	25	0.641120278	0.47368	0.04572	4.90798	0.32451	0.00815	-1.00000	-1.00000
89	Big_Springs	Tooele_Army	un	26444	106	0.091437682	3.66667	0.91221	14.73834	0.56427	0.07722	-1.00000	-1.00000
91	Big_Springs	Tooele_Army	un	27368	252	0.630885947	0.33333	0.03371	3.29602	0.47712	0.02381	-1.00000	-1.00000
115	Big_Springs	Tooele_Army	un	33548	111	0.124065833	0.17647	0.01974	1.57796	0.75333	0.06268	-1.00000	-1.00000
131	Big_Springs	Tooele_Army	un	37459	66	0.213803482	0.19298	0.02129	1.74907	0.71448	0.05266	-1.00000	-1.00000
144	Big_Springs	Tooele_Army	un	40544	47	0.139355455	2.72222	0.79688	9.29934	0.43492	0.05686	-1.00000	-1.00000
162	Big_Springs	Tooele_Army	un	46622	13	1.000000000	1.11111	0.25970	4.75376	0.04576	0.00048	-1.00000	-1.00000
170	Big_Springs	Tooele_Army	un	49047	93	0.480172011	1.76923	0.43026	7.27516	0.24778	0.01378	-1.00000	-1.00000
172	Big_Springs	Tooele_Army	un	50353	129	1.000000000	1.17857	0.33673	4.12511	0.07136	0.00132	-1.00000	-1.00000
173	Big_Springs	Tooele_Army	un	50992	112	0.337111794	2.11111	0.59839	7.44797	0.32451	0.03112	-1.00000	-1.00000
203	Big_Springs	Tooele_Army	un	57474	109	0.364001267	0.50000	0.14637	1.70804	0.30103	0.02692	-1.00000	-1.00000
227	Big_Springs	Tooele_Army	un	62267	154	0.363326470	0.51515	0.14543	1.82481	0.28807	0.02232	-1.00000	-1.00000
240	Big_Springs	Tooele_Army	un	66653	32	0.282377428	5.80000	0.55453	60.66385	0.76343	0.05455	-1.00000	-1.00000
244	Big_Springs	Tooele_Army	un	68413	171	1.000000000	1.52632	0.08993	25.90508	0.18364	0.00174	-1.00000	-1.00000
247	Big_Springs	Tooele_Army	un	70604	32	0.665556151	1.66667	0.29737	9.34122	0.22185	0.00744	-1.00000	-1.00000
252	Big_Springs	Tooele_Army	un	73957	298	1.000000000	1.50000	0.19127	11.76372	0.17609	0.00342	-1.00000	-1.00000
257	Big_Springs	Tooele_Army	un	75554	204	1.000000000	0.87500	0.13038	5.87230	0.05799	0.00045	-1.00000	-1.00000
261	Big_Springs	Tooele_Army	un	76932	34	0.281914894	0.36842	0.03816	3.55706	0.43366	0.04000	-1.00000	-1.00000
265	Big_Springs	Tooele_Army	un	77947	157	0.641120278	0.47368	0.04572	4.90798	0.32451	0.00815	-1.00000	-1.00000
267	Big_Springs	Tooele_Army	un	78698	63	0.243628689	2.16667	0.65290	7.19011	0.33579	0.03518	-1.00000	-1.00000
280	Big_Springs	Tooele_Army	un	83594	99	0.434384054	2.00000	0.42470	9.41838	0.30103	0.01786	-1.00000	-1.00000
281	Big_Springs	Tooele_Army	un	84381	112	1.000000000	1.55556	0.20076	12.05313	0.19189	0.00362	-1.00000	-1.00000
288	Big_Springs	Tooele_Army	un	86798	131	0.270385356	0.33929	0.06158	1.86920	0.46943	0.03715	-1.00000	-1.00000
292	Big_Springs	Tooele_Army	un	89298	118	0.769283625	0.80000	0.24368	2.62642	0.09691	0.00295	-1.00000	-1.00000
298	Big_Springs	Tooele_Army	un	90062	110	0.744283333	1.40816	0.39273	5.04902	0.14865	0.00554	-1.00000	-1.00000
308	Big_Springs	Tooele_Army	un	93350	99	0.736504344	0.62500	0.15906	2.45590	0.20412	0.00952	-1.00000	-1.00000
322	Big_Springs	Tooele_Army	un	98000	312	0.622728491	0.41176	0.03920	4.32544	0.38535	0.01371	-1.00000	-1.00000
330	Big_Springs	Tooele_Army	un	100809	63	0.139372822	5.40000	0.51521	56.59824	0.73239	0.08125	-1.00000	-1.00000
332	Big_Springs	Tooele_Army	un	102388	14	1.000000000	1.13636	0.29819	4.33049	0.05552	0.00080	-1.00000	-1.00000
337	Big_Springs	Tooele_Army	un	104004	43	0.541870008	1.60000	0.47440	5.39630	0.20412	0.01312	-1.00000	-1.00000
339	Big_Springs	Tooele_Army	un	105772	139	1.000000000	0.88235	0.18572	4.19209	0.05436	0.00050	-1.00000	-1.00000
